@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,7-13,16-17'

@attribute Perimeter numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.11949,0.058773,0.11819,0.70503,0.88996,0.790539,0.425394,0.643095,0.940735,DERMASON
0.116157,0.058505,0.118213,0.532414,0.915472,0.815566,0.49787,0.611993,0.96759,DERMASON
0.115188,0.058641,0.118227,0.723666,0.903846,0.822999,0.546643,0.592122,0.963394,DERMASON
0.110426,0.058575,0.118227,0.738296,0.909848,0.85969,0.501296,0.610544,0.942507,DERMASON
0.112653,0.058287,0.11828,0.506788,0.938839,0.842763,0.482992,0.618083,0.962999,DERMASON
0.11353,0.05846,0.118294,0.68494,0.923788,0.836122,0.516647,0.604102,0.977912,DERMASON
0.112432,0.058546,0.118347,0.527431,0.918556,0.844945,0.54101,0.59415,0.981904,DERMASON
0.113412,0.058468,0.118361,0.506571,0.926458,0.837505,0.47788,0.620081,0.961464,DERMASON
0.109288,0.058291,0.118406,0.705558,0.944934,0.869907,0.534922,0.596483,0.967423,DERMASON
0.124779,0.058703,0.118414,0.634943,0.907713,0.753621,0.425491,0.642615,0.857845,DERMASON
0.108507,0.058241,0.118414,0.779264,0.949841,0.876136,0.538022,0.595223,0.966253,DERMASON
0.107557,0.058225,0.118414,0.69582,0.951351,0.883689,0.550312,0.590317,0.960234,DERMASON
0.11281,0.058493,0.118458,0.712799,0.929144,0.84282,0.514696,0.604592,0.955163,DERMASON
0.106119,0.05855,0.118495,0.660057,0.925781,0.895801,0.609398,0.567265,0.992776,DERMASON
0.112013,0.058604,0.118518,0.562135,0.922036,0.849404,0.561513,0.585696,0.980534,DERMASON
0.116949,0.058732,0.118518,0.780068,0.910403,0.811738,0.388026,0.659245,0.928838,DERMASON
0.11354,0.058406,0.118547,0.750166,0.941611,0.837837,0.495942,0.612158,0.971063,DERMASON
0.11646,0.058785,0.118555,0.828683,0.907427,0.815671,0.613005,0.565795,0.835662,DERMASON
0.110211,0.058443,0.11857,0.776323,0.939363,0.863826,0.525205,0.600101,0.962375,DERMASON
0.12977,0.059709,0.118585,0.350014,0.825534,0.719608,0.39117,0.657678,0.864018,DERMASON
0.111154,0.058732,0.118681,0.461487,0.918752,0.857251,0.50327,0.608868,0.849847,DERMASON
0.149312,0.060298,0.118823,0.726988,0.784853,0.593168,0.395493,0.655241,0.885644,DERMASON
0.11912,0.058719,0.118905,0.466449,0.931264,0.798209,0.420636,0.643804,0.879256,DERMASON
0.118286,0.058827,0.118919,0.722148,0.922265,0.804518,0.411902,0.647663,0.957612,DERMASON
0.113241,0.059053,0.118942,0.597073,0.902807,0.842927,0.553189,0.588198,0.930645,DERMASON
0.116358,0.058691,0.118957,0.814337,0.936551,0.819246,0.460439,0.626357,0.95206,DERMASON
0.115601,0.058604,0.118971,0.637035,0.945207,0.825084,0.45057,0.630573,0.894614,DERMASON
0.112107,0.05853,0.118979,0.759955,0.952364,0.851957,0.471323,0.621675,0.975167,DERMASON
0.117392,0.058616,0.118986,0.659937,0.944838,0.811669,0.405594,0.650358,0.975238,DERMASON
0.123287,0.058769,0.119076,0.395188,0.935486,0.768837,0.373874,0.664637,0.963623,DERMASON
0.126415,0.059354,0.119083,0.792995,0.88275,0.746468,0.426113,0.641033,0.971986,DERMASON
0.112326,0.058761,0.119105,0.487886,0.937755,0.851157,0.500578,0.60918,0.931534,DERMASON
0.110013,0.058872,0.119113,0.736671,0.927999,0.869276,0.544795,0.591215,0.945857,DERMASON
0.11366,0.058996,0.11912,0.600365,0.917135,0.840964,0.55845,0.585791,0.961592,DERMASON
0.108268,0.058707,0.119128,0.814608,0.943779,0.883193,0.628343,0.55902,0.950538,DERMASON
0.113993,0.059581,0.11915,0.669218,0.865689,0.838613,0.588555,0.574024,0.782792,DERMASON
0.114808,0.058864,0.11915,0.692298,0.930645,0.832372,0.519609,0.601288,0.954473,DERMASON
0.12038,0.059103,0.11915,0.693182,0.908921,0.790577,0.386664,0.658612,0.930649,DERMASON
0.112538,0.058959,0.119239,0.679756,0.926569,0.850463,0.476808,0.618857,0.960578,DERMASON
0.110112,0.058715,0.119239,0.496909,0.94872,0.869402,0.52162,0.600304,0.953433,DERMASON
0.114276,0.05907,0.119291,0.653768,0.919108,0.837436,0.528118,0.597574,0.955102,DERMASON
0.115518,0.059082,0.119328,0.463599,0.919878,0.828216,0.512896,0.603693,0.934603,DERMASON
0.109312,0.05928,0.11938,0.57743,0.904583,0.876733,0.607514,0.566379,0.903956,DERMASON
0.110922,0.059053,0.119395,0.523834,0.925906,0.864162,0.53316,0.595348,0.942045,DERMASON
0.119039,0.059189,0.11941,0.644561,0.914315,0.802303,0.460821,0.625323,0.959113,DERMASON
0.113234,0.059404,0.119521,0.780021,0.900569,0.847081,0.69585,0.533887,0.959192,DERMASON
0.11376,0.059313,0.119558,0.795732,0.910668,0.843296,0.609578,0.565278,0.928044,DERMASON
0.11972,0.059177,0.119566,0.435114,0.923382,0.798321,0.454642,0.627673,0.903976,DERMASON
0.118371,0.059404,0.119588,0.619367,0.903969,0.808517,0.492266,0.611716,0.973391,DERMASON
0.122448,0.059668,0.119603,0.488942,0.880894,0.778519,0.433494,0.636777,0.890875,DERMASON
0.127649,0.059412,0.11967,0.794817,0.907378,0.741657,0.360451,0.669686,0.940523,DERMASON
0.108009,0.059391,0.119737,0.721812,0.912644,0.88967,0.613174,0.563602,0.934203,DERMASON
0.114616,0.059346,0.119759,0.787133,0.917885,0.838135,0.52383,0.598436,0.972372,DERMASON
0.115791,0.059358,0.119796,0.435994,0.918654,0.829422,0.502535,0.607069,0.86709,DERMASON
0.108407,0.059445,0.119826,0.615575,0.912325,0.88714,0.675269,0.540662,0.97871,DERMASON
0.120619,0.059321,0.119863,0.485676,0.925419,0.793717,0.382736,0.658993,0.953206,DERMASON
0.107665,0.059123,0.11987,0.687567,0.943766,0.893395,0.567459,0.58088,0.981722,DERMASON
0.122645,0.059573,0.119915,0.455057,0.905295,0.779209,0.499406,0.608138,0.956487,DERMASON
0.113458,0.059639,0.120048,0.52673,0.906125,0.849094,0.574534,0.5778,0.974437,DERMASON
0.121688,0.059556,0.120108,0.514018,0.916597,0.787528,0.365022,0.666679,0.9466,DERMASON
0.118879,0.059721,0.120137,0.637897,0.903203,0.80853,0.479434,0.616042,0.93241,DERMASON
0.110462,0.059243,0.120145,0.522193,0.946896,0.873152,0.570169,0.579321,0.960535,DERMASON
0.127315,0.060208,0.120212,0.695138,0.86319,0.747648,0.570685,0.578998,0.965949,DERMASON
0.114142,0.059709,0.120219,0.533934,0.908466,0.845022,0.513216,0.601893,0.950307,DERMASON
0.11556,0.059523,0.120234,0.87451,0.925998,0.83426,0.486368,0.612954,0.93802,DERMASON
0.112006,0.059387,0.120241,0.68194,0.938708,0.861737,0.539307,0.591314,0.927522,DERMASON
0.125871,0.060476,0.120249,0.644219,0.841072,0.758175,0.443226,0.631288,0.87253,DERMASON
0.11854,0.059878,0.120301,0.593571,0.897359,0.812202,0.524436,0.597181,0.951195,DERMASON
0.122231,0.059853,0.12036,0.782653,0.902602,0.785275,0.393749,0.652997,0.910644,DERMASON
0.127363,0.059841,0.120441,0.426319,0.90786,0.748847,0.417804,0.642059,0.941278,DERMASON
0.107368,0.059412,0.120486,0.724207,0.948929,0.900253,0.586643,0.572331,0.967378,DERMASON
0.11367,0.059944,0.120486,0.806669,0.900825,0.850556,0.624127,0.558161,0.964805,DERMASON
0.121184,0.059478,0.120486,0.601384,0.942944,0.793829,0.34357,0.675989,0.976402,DERMASON
0.115613,0.059577,0.120501,0.764191,0.93473,0.835735,0.477306,0.616247,0.962978,DERMASON
0.111621,0.059676,0.120516,0.678363,0.926528,0.866705,0.512467,0.601644,0.93158,DERMASON
0.119877,0.060599,0.120516,0.546341,0.843515,0.803709,0.609983,0.563404,0.936712,DERMASON
0.116276,0.059771,0.120553,0.48437,0.919839,0.831044,0.519203,0.598832,0.935529,DERMASON
0.113384,0.059845,0.120582,0.514041,0.914644,0.853455,0.49923,0.606954,0.976421,DERMASON
0.12103,0.059738,0.120605,0.805399,0.925458,0.795786,0.514136,0.600797,0.897969,DERMASON
0.109392,0.059725,0.120619,0.577043,0.927331,0.885043,0.633944,0.554283,0.960572,DERMASON
0.113025,0.059622,0.120649,0.710998,0.938167,0.856711,0.55031,0.586189,0.986393,DERMASON
0.114244,0.05989,0.120679,0.553622,0.915446,0.847488,0.554009,0.584674,0.949099,DERMASON
0.11918,0.059754,0.120679,0.674554,0.927736,0.810036,0.512121,0.601481,0.974269,DERMASON
0.11786,0.059585,0.12073,0.675212,0.945679,0.820295,0.40614,0.64669,0.973014,DERMASON
0.109095,0.059705,0.12079,0.743404,0.937866,0.888633,0.658056,0.545165,0.984717,DERMASON
0.114106,0.059581,0.120805,0.762433,0.949826,0.849446,0.533164,0.592731,0.977907,DERMASON
0.11785,0.060018,0.120827,0.624924,0.911444,0.821049,0.539028,0.590344,0.94147,DERMASON
0.112965,0.059717,0.120827,0.486785,0.938631,0.858439,0.505449,0.603936,0.938657,DERMASON
0.115652,0.059692,0.120834,0.681736,0.941247,0.837782,0.458565,0.62356,0.978922,DERMASON
0.1077,0.059631,0.120849,0.60976,0.947604,0.900232,0.5695,0.578296,0.981457,DERMASON
0.12614,0.060282,0.120879,0.523095,0.89033,0.760498,0.494388,0.6084,0.941867,DERMASON
0.103571,0.059618,0.120879,0.679065,0.950234,0.934093,0.64693,0.549055,0.980587,DERMASON
0.125377,0.059734,0.120908,0.387537,0.941284,0.766172,0.336849,0.678331,0.949484,DERMASON
0.116078,0.060055,0.120916,0.705909,0.912613,0.835104,0.529726,0.593906,0.957302,DERMASON
0.121325,0.060105,0.120938,0.656462,0.909283,0.795894,0.43588,0.633152,0.958066,DERMASON
0.115699,0.059816,0.120968,0.672178,0.936837,0.838359,0.467014,0.619708,0.960755,DERMASON
0.122029,0.06015,0.121005,0.538696,0.908582,0.791169,0.412701,0.643228,0.963973,DERMASON
0.109518,0.05982,0.121042,0.50894,0.940231,0.887091,0.581776,0.573195,0.955465,DERMASON
0.111353,0.059956,0.121071,0.517742,0.92944,0.87279,0.558533,0.582176,0.960944,DERMASON
0.112243,0.059775,0.121086,0.842137,0.946596,0.865918,0.556111,0.5831,0.943195,DERMASON
0.118121,0.059948,0.121093,0.766508,0.931314,0.820864,0.442913,0.629797,0.935905,DERMASON
0.111423,0.059593,0.121101,0.7362,0.963795,0.872453,0.500866,0.605307,0.985531,DERMASON
0.11879,0.060092,0.121108,0.633598,0.919045,0.815939,0.486634,0.611191,0.949613,DERMASON
0.119503,0.060352,0.12113,0.52535,0.896797,0.810753,0.515346,0.599323,0.978853,DERMASON
0.129109,0.060641,0.121145,0.721514,0.871671,0.741207,0.514171,0.599774,0.914334,DERMASON
0.114619,0.060179,0.12116,0.549886,0.913875,0.848008,0.533494,0.591941,0.92536,DERMASON
0.115867,0.059952,0.12116,0.712605,0.934328,0.838431,0.53924,0.589644,0.903812,DERMASON
0.132049,0.061271,0.12119,0.732648,0.817704,0.720996,0.529673,0.59342,0.896893,DERMASON
0.121443,0.059985,0.121197,0.668979,0.93323,0.796806,0.480418,0.613622,0.961451,DERMASON
0.11405,0.059997,0.121219,0.629686,0.933242,0.852818,0.511393,0.600769,0.940717,DERMASON
0.131832,0.061782,0.121227,0.378878,0.774357,0.722741,0.342501,0.675006,0.766858,DERMASON
0.12435,0.060344,0.121249,0.490506,0.903543,0.775896,0.443072,0.62943,0.949578,DERMASON
0.119136,0.059886,0.121286,0.470044,0.946691,0.814575,0.440831,0.63033,0.924262,DERMASON
0.118525,0.060055,0.121382,0.54597,0.936305,0.819833,0.481542,0.612801,0.956972,DERMASON
0.152393,0.061803,0.121478,0.515654,0.785174,0.590389,0.309991,0.690119,0.85408,DERMASON
0.118671,0.060393,0.121486,0.667643,0.911104,0.819452,0.45628,0.623293,0.959778,DERMASON
0.127785,0.06111,0.121567,0.650207,0.851028,0.753387,0.483458,0.611652,0.917345,DERMASON
0.116254,0.060166,0.121582,0.445036,0.936408,0.838437,0.531698,0.591882,0.88244,DERMASON
0.111471,0.060063,0.121619,0.474591,0.947594,0.875785,0.524861,0.594562,0.942025,DERMASON
0.114654,0.060509,0.121619,0.7762,0.907481,0.850979,0.634126,0.552444,0.937634,DERMASON
0.118965,0.060616,0.121641,0.663551,0.898984,0.818325,0.440839,0.629644,0.97226,DERMASON
0.116821,0.060554,0.121656,0.494837,0.905283,0.83464,0.498534,0.605228,0.968054,DERMASON
0.116202,0.060076,0.121708,0.555138,0.950989,0.839718,0.466005,0.61873,0.965702,DERMASON
0.113388,0.060105,0.121715,0.698492,0.948757,0.861474,0.505841,0.602114,0.972231,DERMASON
0.114282,0.06029,0.121715,0.81158,0.932016,0.854537,0.484787,0.610818,0.958764,DERMASON
0.115663,0.060224,0.121752,0.680415,0.939842,0.844156,0.480345,0.612605,0.943704,DERMASON
0.118248,0.060096,0.121774,0.466747,0.95251,0.824648,0.453122,0.624095,0.950741,DERMASON
0.113621,0.060051,0.121774,0.526446,0.95661,0.860079,0.504514,0.602548,0.91686,DERMASON
0.112317,0.060303,0.121782,0.741777,0.934281,0.870309,0.515474,0.59806,0.943532,DERMASON
0.114558,0.060047,0.121796,0.828656,0.958111,0.852975,0.451575,0.624716,0.958239,DERMASON
0.115943,0.060331,0.121796,0.572106,0.932431,0.842328,0.519029,0.596591,0.978967,DERMASON
0.11628,0.060274,0.121826,0.699559,0.939135,0.839954,0.451179,0.62483,0.964188,DERMASON
0.117385,0.06088,0.121826,0.792843,0.88471,0.831543,0.532517,0.591103,0.94199,DERMASON
0.113139,0.060319,0.12187,0.688551,0.937299,0.864521,0.599349,0.56499,0.97348,DERMASON
0.116594,0.060286,0.12187,0.510955,0.940273,0.837871,0.521173,0.595586,0.975789,DERMASON
0.118659,0.060723,0.121937,0.702331,0.904351,0.822684,0.493749,0.606678,0.977801,DERMASON
0.113994,0.06036,0.121974,0.720489,0.938838,0.858606,0.548063,0.584647,0.94571,DERMASON
0.128006,0.061115,0.122136,0.846919,0.879408,0.755629,0.424615,0.635768,0.889185,DERMASON
0.112453,0.06069,0.122151,0.658158,0.918168,0.871883,0.583799,0.570412,0.974553,DERMASON
0.10815,0.060043,0.122166,0.795527,0.977288,0.906198,0.554277,0.581847,0.960123,DERMASON
0.12002,0.060764,0.122218,0.480427,0.914877,0.814421,0.50279,0.602428,0.962195,DERMASON
0.118596,0.060649,0.122262,0.776563,0.927488,0.825424,0.41329,0.640524,0.959125,DERMASON
0.120819,0.060739,0.122284,0.47691,0.920465,0.808922,0.460184,0.620108,0.983088,DERMASON
0.132709,0.061836,0.122299,0.391537,0.823504,0.723728,0.322144,0.682566,0.852035,DERMASON
0.118976,0.06104,0.122306,0.699455,0.894626,0.822869,0.584198,0.56998,0.968549,DERMASON
0.114972,0.060797,0.122306,0.767935,0.916409,0.853392,0.549906,0.583311,0.940088,DERMASON
0.126598,0.060979,0.122373,0.542153,0.903521,0.767283,0.414252,0.639882,0.951889,DERMASON
0.118169,0.060529,0.122461,0.493578,0.948362,0.830044,0.414349,0.639668,0.936656,DERMASON
0.11647,0.060814,0.122528,0.513139,0.926153,0.84344,0.48726,0.608261,0.979458,DERMASON
0.120159,0.061185,0.122535,0.730422,0.893307,0.815582,0.516063,0.596423,0.930141,DERMASON
0.120968,0.060818,0.122535,0.853823,0.926157,0.809545,0.42175,0.636258,0.893269,DERMASON
0.114174,0.060863,0.122587,0.746301,0.924706,0.861563,0.534728,0.588819,0.989585,DERMASON
0.114539,0.060368,0.122594,0.640847,0.969617,0.858784,0.455268,0.621615,0.969642,DERMASON
0.113507,0.060455,0.122602,0.665239,0.962176,0.866859,0.526475,0.592097,0.97323,DERMASON
0.122633,0.060855,0.122653,0.764596,0.928812,0.798029,0.40981,0.64131,0.954,DERMASON
0.116386,0.060979,0.122653,0.44822,0.917721,0.844963,0.520199,0.594531,0.918552,DERMASON
0.120307,0.061284,0.12269,0.583005,0.892308,0.81555,0.570951,0.57439,0.984517,DERMASON
0.115509,0.060653,0.12269,0.794195,0.94884,0.851961,0.548537,0.58315,0.929244,DERMASON
0.133288,0.061453,0.122757,0.728087,0.880594,0.722735,0.317893,0.683692,0.891325,DERMASON
0.112827,0.060727,0.122794,0.787631,0.947405,0.873545,0.542169,0.58548,0.967667,DERMASON
0.113398,0.060764,0.122794,0.848193,0.944068,0.869077,0.51626,0.595866,0.958935,DERMASON
0.11439,0.061053,0.122882,0.74368,0.922654,0.86198,0.512317,0.597302,0.96208,DERMASON
0.111315,0.060962,0.12289,0.680406,0.931158,0.886145,0.601173,0.562476,0.961562,DERMASON
0.11597,0.061824,0.122912,0.648015,0.855436,0.849983,0.661168,0.540328,0.962625,DERMASON
0.115329,0.061193,0.122971,0.677465,0.914586,0.855338,0.551534,0.581458,0.938955,DERMASON
0.121986,0.061049,0.123022,0.386876,0.93012,0.805343,0.413124,0.639125,0.879369,DERMASON
0.116171,0.06111,0.123022,0.486021,0.924579,0.849216,0.515155,0.59589,0.953057,DERMASON
0.147969,0.062116,0.123096,0.747814,0.838807,0.627856,0.399612,0.645002,0.902641,DERMASON
0.125244,0.061218,0.123104,0.536829,0.91909,0.782006,0.442698,0.626042,0.974724,DERMASON
0.117536,0.061127,0.123185,0.710712,0.931315,0.83991,0.523363,0.592275,0.951064,DERMASON
0.107103,0.060661,0.123244,0.726099,0.976186,0.922554,0.608147,0.559221,0.966641,DERMASON
0.111481,0.061086,0.123303,0.572315,0.940985,0.887804,0.546871,0.582691,0.987966,DERMASON
0.118933,0.061552,0.123398,0.506013,0.904173,0.830802,0.588271,0.566461,0.894339,DERMASON
0.117578,0.061304,0.123413,0.563861,0.927009,0.841195,0.520357,0.593065,0.962862,DERMASON
0.116337,0.061255,0.123443,0.638476,0.932929,0.850901,0.551507,0.58061,0.993976,DERMASON
0.121864,0.061267,0.123457,0.650205,0.932567,0.809243,0.433692,0.629266,0.983119,DERMASON
0.118304,0.061572,0.123516,0.489761,0.90829,0.836389,0.473563,0.612127,0.975147,DERMASON
0.121269,0.061642,0.123531,0.656368,0.902787,0.814178,0.539146,0.585331,0.987161,DERMASON
0.113614,0.061205,0.123553,0.712002,0.942956,0.872808,0.564772,0.575227,0.914923,DERMASON
0.115101,0.061234,0.123553,0.469804,0.94037,0.861227,0.49862,0.601654,0.962215,DERMASON
0.116315,0.061514,0.123597,0.733338,0.917534,0.852166,0.543943,0.583309,0.969228,DERMASON
0.116608,0.061461,0.123597,0.478857,0.92232,0.849914,0.560508,0.576806,0.925915,DERMASON
0.12066,0.06137,0.123612,0.470317,0.931173,0.819291,0.472838,0.612251,0.940384,DERMASON
0.118742,0.061007,0.123649,0.474151,0.965574,0.833997,0.456116,0.619254,0.956872,DERMASON
0.11969,0.061321,0.123671,0.707304,0.938583,0.826986,0.44725,0.623003,0.939878,DERMASON
0.120108,0.061902,0.123693,0.704665,0.887858,0.823992,0.561117,0.576396,0.985771,DERMASON
0.12773,0.061733,0.123737,0.52569,0.905121,0.76835,0.41692,0.63607,0.94952,DERMASON
0.130539,0.062092,0.12376,0.455824,0.874371,0.748537,0.368566,0.657805,0.957385,DERMASON
0.119276,0.061494,0.123833,0.685136,0.931291,0.83124,0.472771,0.611865,0.928337,DERMASON
0.125412,0.061811,0.123877,0.720437,0.90521,0.786038,0.473136,0.611628,0.955794,DERMASON
0.114915,0.062384,0.123914,0.777325,0.856253,0.865228,0.611617,0.556733,0.887431,DERMASON
0.118619,0.061572,0.123929,0.668168,0.929132,0.836882,0.581051,0.56827,0.967975,DERMASON
0.124792,0.062067,0.123944,0.527528,0.885837,0.791006,0.43278,0.628734,0.88018,DERMASON
0.12324,0.061597,0.123951,0.488226,0.92804,0.802451,0.521501,0.591615,0.977428,DERMASON
0.118242,0.061675,0.12401,0.525759,0.924024,0.840311,0.52258,0.591073,0.977659,DERMASON
0.116806,0.06177,0.124017,0.774,0.915942,0.851347,0.711411,0.520726,0.901376,DERMASON
0.115152,0.061333,0.124069,0.468629,0.957606,0.864486,0.473506,0.611114,0.961807,DERMASON
0.114862,0.061927,0.12415,0.565073,0.908681,0.867317,0.566894,0.573327,0.948416,DERMASON
0.132112,0.062199,0.124223,0.477037,0.888226,0.740571,0.459218,0.616851,0.946019,DERMASON
0.110761,0.061453,0.124231,0.696831,0.955091,0.900229,0.602879,0.559447,0.986675,DERMASON
0.122381,0.061754,0.124238,0.443107,0.928563,0.810782,0.41244,0.637084,0.97159,DERMASON
0.118083,0.061972,0.124253,0.518946,0.909844,0.843229,0.59341,0.562982,0.964962,DERMASON
0.121359,0.06182,0.124326,0.772429,0.927141,0.819006,0.432452,0.628146,0.907159,DERMASON
0.114804,0.062038,0.124356,0.573101,0.909174,0.869234,0.562887,0.57451,0.94764,DERMASON
0.117421,0.061968,0.124356,0.533193,0.915407,0.849013,0.524927,0.589496,0.982235,DERMASON
0.107816,0.061568,0.124481,0.715316,0.957415,0.925808,0.694008,0.525978,0.962983,DERMASON
0.110766,0.061853,0.124488,0.67261,0.932373,0.902048,0.627761,0.549732,0.987822,DERMASON
0.120455,0.062046,0.12451,0.528237,0.916232,0.827062,0.453182,0.618877,0.95624,DERMASON
0.115805,0.061902,0.124518,0.812442,0.929449,0.862608,0.53174,0.586475,0.951814,DERMASON
0.118394,0.061943,0.124532,0.498688,0.926519,0.842818,0.512673,0.594111,0.97171,DERMASON
0.124571,0.06203,0.12454,0.509789,0.919183,0.796696,0.510377,0.595029,0.953684,DERMASON
0.129129,0.062001,0.124562,0.451558,0.922864,0.763886,0.423894,0.631427,0.883478,DERMASON
0.117283,0.061997,0.124731,0.671078,0.931766,0.852714,0.514243,0.59311,0.953211,DERMASON
0.115601,0.062203,0.124738,0.59908,0.913802,0.865748,0.555048,0.576875,0.949491,DERMASON
0.118347,0.062322,0.124746,0.69893,0.90356,0.844668,0.636823,0.545956,0.970847,DERMASON
0.11251,0.061918,0.12476,0.783657,0.940233,0.890136,0.580389,0.567035,0.943547,DERMASON
0.116184,0.061778,0.124768,0.781524,0.953117,0.861436,0.501926,0.59805,0.961834,DERMASON
0.11365,0.062314,0.124768,0.531759,0.905403,0.881197,0.59382,0.561911,0.936136,DERMASON
0.122315,0.062071,0.124775,0.394891,0.927385,0.814976,0.446922,0.621052,0.947117,DERMASON
0.113608,0.061828,0.124782,0.747797,0.949441,0.88163,0.592835,0.562258,0.975143,DERMASON
0.11541,0.062071,0.124834,0.577937,0.930353,0.86791,0.623963,0.550526,0.975822,DERMASON
0.123331,0.062442,0.124841,0.513476,0.897776,0.807892,0.596643,0.560713,0.906847,DERMASON
0.11486,0.0617,0.124841,0.660487,0.963838,0.872243,0.517282,0.59168,0.973772,DERMASON
0.114599,0.061918,0.124871,0.783005,0.945802,0.874495,0.543133,0.581314,0.953197,DERMASON
0.120398,0.062318,0.124878,0.625404,0.910592,0.830044,0.536408,0.583962,0.969448,DERMASON
0.117315,0.061807,0.124937,0.859667,0.959085,0.85391,0.448138,0.620226,0.953787,DERMASON
0.125044,0.062083,0.124981,0.901677,0.93667,0.796239,0.407017,0.638057,0.925185,DERMASON
0.121099,0.062104,0.124988,0.678198,0.935205,0.825537,0.430354,0.627797,0.96281,DERMASON
0.108558,0.061951,0.12515,0.771441,0.956967,0.924668,0.633626,0.546419,0.991164,DERMASON
0.122851,0.062648,0.125187,0.467328,0.896908,0.81382,0.453716,0.617374,0.983699,DERMASON
0.118225,0.062191,0.125209,0.469482,0.93862,0.848846,0.517505,0.590917,0.942919,DERMASON
0.123924,0.062376,0.125209,0.751275,0.922129,0.806031,0.471993,0.609616,0.968737,DERMASON
0.120031,0.06236,0.125238,0.542125,0.925074,0.83532,0.552261,0.577062,0.968021,DERMASON
0.114873,0.062248,0.125289,0.587706,0.93756,0.875332,0.576291,0.56766,0.980877,DERMASON
0.123707,0.06252,0.12537,0.435338,0.917466,0.808738,0.432382,0.626191,0.960197,DERMASON
0.122435,0.062034,0.125407,0.839544,0.962596,0.818441,0.384083,0.647508,0.969271,DERMASON
0.124627,0.0625,0.125414,0.714949,0.921513,0.802259,0.402836,0.639081,0.951996,DERMASON
0.115971,0.062961,0.125414,0.556053,0.880684,0.86767,0.660004,0.536406,0.948403,DERMASON
0.117833,0.062224,0.125429,0.672262,0.946801,0.8534,0.518203,0.590233,0.972899,DERMASON
0.122601,0.062508,0.125488,0.501439,0.92448,0.817759,0.464137,0.612395,0.97844,DERMASON
0.124288,0.062714,0.125495,0.492043,0.906588,0.805307,0.524064,0.587759,0.954149,DERMASON
0.111911,0.062339,0.125524,0.663181,0.941344,0.900394,0.61747,0.551716,0.972084,DERMASON
0.112018,0.06243,0.125576,0.741121,0.935873,0.899914,0.570818,0.569251,0.959286,DERMASON
0.114874,0.062491,0.125583,0.593361,0.930752,0.877418,0.534104,0.583595,0.97863,DERMASON
0.123321,0.062665,0.125679,0.458888,0.920202,0.813717,0.45408,0.616294,0.948294,DERMASON
0.118619,0.062549,0.125723,0.728727,0.932655,0.849442,0.584627,0.563703,0.985023,DERMASON
0.114376,0.062529,0.125752,0.53846,0.935964,0.882529,0.526383,0.586363,0.969296,DERMASON
0.121725,0.062376,0.125759,0.420681,0.94989,0.82618,0.446135,0.619531,0.92389,DERMASON
0.125665,0.063456,0.125767,0.492645,0.854858,0.797049,0.512514,0.591909,0.811467,DERMASON
0.112722,0.062376,0.125796,0.530408,0.951741,0.895903,0.575431,0.567085,0.95838,DERMASON
0.111274,0.062611,0.125796,0.545977,0.930865,0.907449,0.636231,0.544341,0.94844,DERMASON
0.123138,0.062986,0.125803,0.646268,0.898041,0.815939,0.567433,0.57015,0.96309,DERMASON
0.119519,0.062191,0.125833,0.85113,0.970123,0.843354,0.414757,0.633006,0.95044,DERMASON
0.112917,0.062504,0.125855,0.68556,0.943338,0.894772,0.623241,0.549004,0.984693,DERMASON
0.124514,0.062949,0.125869,0.7447,0.904635,0.806204,0.435614,0.623846,0.960956,DERMASON
0.120658,0.062838,0.125906,0.631414,0.916319,0.835231,0.56754,0.569924,0.963061,DERMASON
0.126534,0.063398,0.126104,0.774735,0.876831,0.792995,0.408952,0.635046,0.81615,DERMASON
0.124631,0.063254,0.12617,0.749478,0.892833,0.807395,0.390091,0.643323,0.898236,DERMASON
0.134205,0.063798,0.12617,0.610478,0.845088,0.73882,0.497343,0.597338,0.948401,DERMASON
0.122702,0.062945,0.126177,0.641745,0.920486,0.821766,0.466569,0.610083,0.956211,DERMASON
0.122987,0.0629,0.126236,0.51254,0.927448,0.820041,0.497114,0.597311,0.959384,DERMASON
0.127324,0.064425,0.126368,0.434472,0.800395,0.789039,0.447657,0.617735,0.760129,DERMASON
0.128598,0.063258,0.126397,0.446421,0.903877,0.780023,0.36807,0.652873,0.955781,DERMASON
0.112532,0.062788,0.126434,0.760802,0.947273,0.902004,0.66615,0.532457,0.917707,DERMASON
0.121132,0.063036,0.126434,0.804563,0.925369,0.835321,0.575031,0.566102,0.911507,DERMASON
0.122793,0.06337,0.126441,0.623226,0.89628,0.822908,0.497855,0.59663,0.947891,DERMASON
0.113917,0.062957,0.126478,0.528633,0.934509,0.891334,0.575815,0.565724,0.955895,DERMASON
0.112895,0.062999,0.126529,0.824481,0.933441,0.899802,0.564318,0.570055,0.959977,DERMASON
0.121713,0.063308,0.126668,0.523272,0.913128,0.832574,0.473437,0.606294,0.88924,DERMASON
