@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-2,9-14,16-17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.071611,0.141359,0.53568,0.859045,0.767335,0.337711,0.644383,0.324327,0.804426,DERMASON
0.071624,0.133283,0.771039,0.931599,0.825157,0.437681,0.600316,0.397014,0.955059,DERMASON
0.071658,0.127219,0.693359,0.881922,0.870766,0.628554,0.526035,0.554464,0.884342,DERMASON
0.071675,0.131955,0.584096,0.935482,0.835502,0.425134,0.605473,0.387438,0.976571,DERMASON
0.071718,0.140491,0.859824,0.924708,0.774578,0.32529,0.649797,0.315575,0.890544,DERMASON
0.071769,0.130964,0.52775,0.909447,0.843917,0.587162,0.540818,0.517902,0.931059,DERMASON
0.071782,0.138308,0.560589,0.928947,0.790697,0.483291,0.581015,0.432071,0.920003,DERMASON
0.071803,0.128578,0.780456,0.941523,0.862164,0.520307,0.56621,0.461749,0.96527,DERMASON
0.071807,0.136529,0.612726,0.896643,0.803692,0.523941,0.564775,0.464709,0.911717,DERMASON
0.07191,0.144276,0.583376,0.917926,0.75043,0.321201,0.651092,0.312473,0.903467,DERMASON
0.071944,0.127838,0.619027,0.908928,0.869392,0.706527,0.498148,0.625521,0.886273,DERMASON
0.071978,0.12697,0.795731,0.92738,0.87639,0.525444,0.563691,0.465592,0.945052,DERMASON
0.071982,0.145915,0.701621,0.891639,0.740021,0.382654,0.62295,0.355582,0.962861,DERMASON
0.072012,0.135515,0.705656,0.882681,0.813303,0.484019,0.580038,0.432201,0.954921,DERMASON
0.072012,0.131101,0.586779,0.919065,0.845681,0.465179,0.587712,0.417434,0.953015,DERMASON
0.072046,0.132676,0.451825,0.900364,0.834419,0.547571,0.554942,0.483733,0.913707,DERMASON
0.072106,0.139772,0.599319,0.867957,0.783924,0.506169,0.570897,0.449686,0.871379,DERMASON
0.072119,0.138172,0.564186,0.916388,0.795414,0.448038,0.594484,0.404008,0.909423,DERMASON
0.072123,0.129882,0.725397,0.930987,0.856058,0.532142,0.560665,0.470793,0.989939,DERMASON
0.072132,0.128696,0.862213,0.933429,0.865078,0.597863,0.535842,0.526363,0.934714,DERMASON
0.072153,0.131142,0.46648,0.931708,0.846994,0.486782,0.578507,0.434115,0.938153,DERMASON
0.072153,0.1225,0.659434,0.956103,0.913022,0.622315,0.526893,0.547775,0.976923,DERMASON
0.072187,0.129434,0.808064,0.940438,0.860162,0.52229,0.564315,0.46259,0.955117,DERMASON
0.072192,0.153058,0.549703,0.867375,0.694663,0.473923,0.583603,0.423917,0.968031,DERMASON
0.0722,0.134014,0.722304,0.930706,0.826345,0.530239,0.561181,0.469071,0.906875,DERMASON
0.072239,0.130662,0.607439,0.939783,0.851544,0.568432,0.546476,0.500866,0.950178,DERMASON
0.072256,0.13135,0.483519,0.917212,0.846614,0.520394,0.564858,0.460906,0.93756,DERMASON
0.072286,0.132023,0.576779,0.93217,0.841966,0.521684,0.564266,0.461897,0.878513,DERMASON
0.072307,0.134351,0.46654,0.941926,0.825091,0.443558,0.59579,0.400242,0.952933,DERMASON
0.072362,0.127069,0.549661,0.955205,0.880106,0.523945,0.56316,0.463587,0.966538,DERMASON
0.072418,0.143516,0.602989,0.873852,0.761191,0.371419,0.626586,0.346777,0.895288,DERMASON
0.072444,0.127404,0.514365,0.942383,0.8785,0.56757,0.546217,0.499697,0.960908,DERMASON
0.072448,0.12575,0.520251,0.939953,0.891224,0.60869,0.530999,0.535102,0.942758,DERMASON
0.072473,0.14019,0.679723,0.923657,0.785028,0.412889,0.608279,0.376881,0.933542,DERMASON
0.072508,0.132511,0.462291,0.970304,0.840884,0.458621,0.588935,0.411427,0.959633,DERMASON
0.072525,0.128495,0.586061,0.941752,0.871144,0.549974,0.55265,0.484738,0.950938,DERMASON
0.072529,0.141658,0.515595,0.896383,0.775325,0.565331,0.546817,0.497622,0.919518,DERMASON
0.072559,0.129519,0.623004,0.942822,0.8638,0.498764,0.572515,0.442856,0.954623,DERMASON
0.072563,0.131101,0.607588,0.89573,0.851993,0.552022,0.55176,0.486367,0.937603,DERMASON
0.072567,0.137779,0.659164,0.936229,0.803215,0.421855,0.604161,0.383391,0.867439,DERMASON
0.072597,0.129866,0.62508,0.918229,0.861635,0.543983,0.554733,0.479602,0.980711,DERMASON
0.072602,0.134252,0.765729,0.91408,0.829141,0.520153,0.563948,0.460014,0.936189,DERMASON
0.072661,0.128455,0.642099,0.918289,0.873027,0.524841,0.561946,0.463713,0.945165,DERMASON
0.072687,0.142124,0.404463,0.943966,0.773802,0.417875,0.605497,0.380212,0.941637,DERMASON
0.072696,0.138606,0.697308,0.933561,0.798727,0.44632,0.593473,0.401639,0.958555,DERMASON
0.072742,0.135716,0.453001,0.891788,0.820052,0.42662,0.601609,0.386648,0.928738,DERMASON
0.072832,0.130441,0.804007,0.962497,0.860015,0.527978,0.560233,0.465933,0.981907,DERMASON
0.072866,0.131862,0.648011,0.928166,0.849787,0.634084,0.520705,0.556606,0.968867,DERMASON
0.072866,0.134735,0.513418,0.916063,0.828595,0.510253,0.567067,0.45147,0.975325,DERMASON
0.0729,0.127735,0.756808,0.94448,0.881279,0.589651,0.536703,0.517566,0.966544,DERMASON
0.07293,0.132953,0.459429,0.945544,0.842427,0.512463,0.566012,0.453126,0.956118,DERMASON
0.07293,0.139292,0.476363,0.915434,0.796445,0.437183,0.596591,0.39427,0.92514,DERMASON
0.07293,0.130657,0.742778,0.96639,0.859519,0.467979,0.583841,0.417886,0.978826,DERMASON
0.072977,0.132555,0.521262,0.94558,0.845907,0.512825,0.565733,0.453325,0.973999,DERMASON
0.072986,0.133704,0.724493,0.907208,0.837516,0.490562,0.574542,0.435502,0.968174,DERMASON
0.07299,0.137687,0.765551,0.928621,0.808585,0.488068,0.57553,0.433519,0.957977,DERMASON
0.07302,0.12243,0.76387,0.928647,0.923861,0.671593,0.507143,0.590233,0.941049,DERMASON
0.07305,0.144149,0.627703,0.889033,0.763685,0.533296,0.557547,0.46985,0.940807,DERMASON
0.07308,0.131766,0.792831,0.930773,0.852938,0.507989,0.567341,0.449226,0.94997,DERMASON
0.073088,0.149172,0.569077,0.926633,0.729871,0.295216,0.659601,0.293157,0.947669,DERMASON
0.073131,0.138303,0.467068,0.910454,0.805736,0.459539,0.586707,0.410979,0.963932,DERMASON
0.073169,0.13487,0.645405,0.947807,0.831028,0.504986,0.568267,0.446639,0.924359,DERMASON
0.073187,0.135644,0.760762,0.942971,0.825571,0.400385,0.611505,0.366435,0.937551,DERMASON
0.073229,0.134618,0.441269,0.943697,0.833553,0.482544,0.577052,0.428707,0.933224,DERMASON
0.073229,0.137371,0.761977,0.945428,0.813529,0.477561,0.579065,0.424798,0.988594,DERMASON
0.073234,0.153154,0.341739,0.890611,0.704961,0.360699,0.628857,0.337825,0.83606,DERMASON
0.073268,0.134685,0.440612,0.955504,0.83349,0.466182,0.58358,0.415862,0.949444,DERMASON
0.073276,0.148215,0.577278,0.844824,0.73832,0.470545,0.581775,0.419234,0.93596,DERMASON
0.073285,0.13167,0.78591,0.905444,0.855999,0.586521,0.53678,0.514039,0.950914,DERMASON
0.073285,0.134174,0.536753,0.96766,0.837438,0.424316,0.600955,0.383963,0.963767,DERMASON
0.073319,0.138163,0.431151,0.926492,0.808833,0.404457,0.609344,0.369194,0.960403,DERMASON
0.07334,0.132119,0.545757,0.934106,0.853277,0.494325,0.572005,0.437802,0.982947,DERMASON
0.073357,0.134531,0.521661,0.930667,0.835632,0.499422,0.569926,0.441825,0.988229,DERMASON
0.073451,0.128852,0.714927,0.932819,0.879151,0.638711,0.517456,0.559391,0.949109,DERMASON
0.073485,0.132922,0.672617,0.928364,0.848959,0.481921,0.576554,0.427731,0.973756,DERMASON
0.073494,0.129232,0.638174,0.958088,0.876752,0.530072,0.557521,0.466308,0.97115,DERMASON
0.073571,0.133508,0.492423,0.91295,0.845591,0.58533,0.53642,0.512399,0.916448,DERMASON
0.073588,0.13515,0.471931,0.923631,0.833698,0.519533,0.561345,0.457539,0.953462,DERMASON
0.073601,0.134917,0.460049,0.900616,0.835549,0.587023,0.535711,0.513786,0.896112,DERMASON
0.073614,0.134374,0.51958,0.939855,0.839683,0.475681,0.5787,0.422604,0.970777,DERMASON
0.073635,0.133306,0.650893,0.934008,0.847808,0.567162,0.542999,0.496824,0.969147,DERMASON
0.073656,0.130164,0.777898,0.947139,0.871564,0.526962,0.558261,0.463442,0.960004,DERMASON
0.073661,0.134722,0.711731,0.951288,0.837651,0.436973,0.5945,0.392802,0.972324,DERMASON
0.073695,0.133529,0.539961,0.934403,0.846838,0.60026,0.530596,0.524989,0.899681,DERMASON
0.073699,0.134118,0.545303,0.932339,0.842535,0.515666,0.562537,0.45419,0.916057,DERMASON
0.073699,0.143012,0.606616,0.910326,0.77866,0.455816,0.586562,0.407071,0.949694,DERMASON
0.073742,0.150419,0.376816,0.871349,0.728449,0.346201,0.63383,0.326849,0.910686,DERMASON
0.073784,0.145842,0.746495,0.932756,0.759959,0.341559,0.635809,0.323559,0.958744,DERMASON
0.073797,0.13139,0.557275,0.955188,0.863952,0.558077,0.54596,0.488853,0.974336,DERMASON
0.07384,0.13178,0.516295,0.915269,0.861509,0.652832,0.511433,0.571185,0.909161,DERMASON
0.073912,0.134691,0.515149,0.964253,0.840725,0.451937,0.587532,0.403712,0.975089,DERMASON
0.073925,0.141539,0.541597,0.91741,0.791486,0.488412,0.572667,0.432003,0.975112,DERMASON
0.074011,0.133745,0.477066,0.920922,0.848817,0.482102,0.574951,0.426879,0.944077,DERMASON
0.074023,0.134678,0.538334,0.92368,0.842073,0.517992,0.560698,0.455428,0.923803,DERMASON
0.07407,0.133399,0.533284,0.957107,0.852064,0.481589,0.574984,0.426364,0.945977,DERMASON
0.074139,0.137174,0.691726,0.932025,0.825112,0.439762,0.591917,0.394054,0.976471,DERMASON
0.074169,0.127212,0.552829,0.92484,0.900031,0.597748,0.530199,0.521779,0.934087,DERMASON
0.074211,0.138243,0.84169,0.9314,0.818185,0.409143,0.604643,0.371106,0.921139,DERMASON
0.074228,0.136325,0.569288,0.857666,0.832297,0.566877,0.541441,0.495335,0.882196,DERMASON
0.074241,0.139223,0.720801,0.915994,0.811461,0.478135,0.575879,0.423342,0.955455,DERMASON
0.074246,0.144821,0.66973,0.724296,0.771999,0.400057,0.608448,0.364395,0.757685,DERMASON
0.07425,0.134673,0.526942,0.920456,0.844662,0.552285,0.546874,0.483085,0.980505,DERMASON
0.07425,0.14069,0.758442,0.903683,0.801077,0.515073,0.56119,0.452627,0.937328,DERMASON
0.074254,0.139911,0.458602,0.916006,0.806675,0.472207,0.578238,0.4187,0.944351,DERMASON
0.074305,0.132191,0.601351,0.890084,0.863742,0.536095,0.55289,0.469605,0.894825,DERMASON
0.07431,0.140367,0.700332,0.929425,0.804032,0.417739,0.600682,0.37728,0.98579,DERMASON
0.074344,0.138595,0.662915,0.937005,0.817113,0.424817,0.597582,0.382478,0.919491,DERMASON
0.074348,0.13401,0.546362,0.91233,0.850672,0.558997,0.544064,0.488477,0.978301,DERMASON
0.074352,0.140581,0.71325,0.923633,0.802976,0.459846,0.582988,0.40897,0.95233,DERMASON
0.074361,0.132508,0.767512,0.925012,0.862001,0.55128,0.546942,0.482023,0.956922,DERMASON
0.074425,0.130663,0.693188,0.946001,0.876615,0.561075,0.543066,0.490056,0.947314,DERMASON
0.074463,0.137933,0.603781,0.927844,0.823226,0.447797,0.587623,0.399562,0.959011,DERMASON
0.074493,0.140774,0.729692,0.918284,0.803153,0.464036,0.580864,0.411936,0.938264,DERMASON
0.074497,0.133367,0.501424,0.940219,0.857147,0.49869,0.566925,0.43904,0.95744,DERMASON
0.074506,0.143475,0.616911,0.914534,0.78422,0.443389,0.589325,0.396141,0.951309,DERMASON
0.074523,0.139772,0.581569,0.93921,0.810642,0.490332,0.570172,0.432379,0.909732,DERMASON
0.074536,0.131025,0.620774,0.942309,0.875149,0.635239,0.515728,0.55381,0.963093,DERMASON
0.074574,0.134006,0.531504,0.926571,0.853269,0.502063,0.565371,0.441574,0.977388,DERMASON
0.074587,0.144935,0.680806,0.867623,0.77491,0.539009,0.550977,0.471427,0.937537,DERMASON
0.0746,0.132777,0.493625,0.92899,0.86271,0.549952,0.546774,0.48043,0.950506,DERMASON
0.074604,0.13012,0.592466,0.938246,0.882792,0.529377,0.554628,0.463514,0.971689,DERMASON
0.074613,0.133148,0.837112,0.952327,0.860088,0.520367,0.558093,0.456184,0.944544,DERMASON
0.074638,0.140639,0.754201,0.893514,0.805718,0.552296,0.545778,0.482296,0.964822,DERMASON
0.074655,0.136145,0.494408,0.91741,0.838403,0.575439,0.53706,0.501663,0.923936,DERMASON
0.07469,0.135777,0.541123,0.937973,0.841484,0.453422,0.584639,0.403438,0.950796,DERMASON
0.074694,0.134197,0.621413,0.926676,0.853203,0.509862,0.561961,0.447571,0.919938,DERMASON
0.074788,0.141325,0.537126,0.891635,0.802477,0.503275,0.564282,0.442128,0.946633,DERMASON
0.074796,0.139274,0.769463,0.938059,0.817246,0.441493,0.589259,0.39419,0.927071,DERMASON
0.074822,0.13731,0.715995,0.904606,0.831751,0.479497,0.573648,0.423318,0.962212,DERMASON
0.074835,0.146334,0.655909,0.866235,0.767896,0.545104,0.547955,0.475943,0.979618,DERMASON
0.074856,0.13393,0.731024,0.924768,0.857022,0.528594,0.554218,0.462375,0.975417,DERMASON
0.074877,0.138059,0.48361,0.943262,0.826924,0.471968,0.576525,0.417359,0.975953,DERMASON
0.074903,0.127763,0.815336,0.940542,0.90431,0.578214,0.535345,0.50349,0.951298,DERMASON
0.074907,0.14135,0.470101,0.872761,0.803615,0.634907,0.514839,0.552671,0.908005,DERMASON
0.074907,0.129485,0.751866,0.932333,0.891125,0.592229,0.530178,0.51543,0.967006,DERMASON
0.074929,0.136533,0.703961,0.947413,0.838621,0.503474,0.563801,0.442015,0.973446,DERMASON
0.074929,0.134875,0.741691,0.911186,0.850828,0.524372,0.555643,0.458803,0.956437,DERMASON
0.074942,0.139321,0.5653,0.912562,0.818514,0.490471,0.568913,0.431695,0.932366,DERMASON
0.07495,0.133096,0.817033,0.946058,0.864308,0.555568,0.54367,0.484375,0.935614,DERMASON
0.074988,0.134113,0.495856,0.938899,0.857156,0.495554,0.566759,0.435617,0.967793,DERMASON
0.075053,0.142876,0.696598,0.888528,0.794393,0.465369,0.578695,0.411938,0.923718,DERMASON
0.075104,0.135849,0.666441,0.926695,0.845608,0.525494,0.554714,0.459367,0.969945,DERMASON
0.075112,0.122024,0.675608,0.976026,0.951937,0.673826,0.500758,0.587282,0.976025,DERMASON
0.075134,0.138952,0.557662,0.932524,0.823306,0.413955,0.599842,0.373068,0.96095,DERMASON
0.075168,0.164529,0.56054,0.835289,0.652107,0.620432,0.519274,0.539317,0.926666,DERMASON
0.075185,0.133149,0.588767,0.925742,0.866575,0.55087,0.544788,0.479996,0.969995,DERMASON
0.075215,0.138544,0.62616,0.928156,0.82716,0.484483,0.570518,0.426479,0.940152,DERMASON
0.075219,0.134672,0.726662,0.941818,0.855605,0.481699,0.57162,0.424295,0.957784,DERMASON
0.075228,0.138213,0.502984,0.923394,0.829707,0.487049,0.569456,0.428466,0.955621,DERMASON
0.075343,0.134906,0.550427,0.955249,0.85527,0.510426,0.559894,0.446764,0.973148,DERMASON
0.075356,0.130204,0.751817,0.943291,0.890793,0.589777,0.529843,0.512371,0.955936,DERMASON
0.075368,0.13231,0.777685,0.941593,0.874963,0.555658,0.54247,0.483592,0.97166,DERMASON
0.075411,0.14029,0.432349,0.97311,0.816733,0.415044,0.598558,0.373395,0.97419,DERMASON
0.07542,0.136389,0.537253,0.933446,0.845183,0.503119,0.562541,0.440791,0.961371,DERMASON
0.075428,0.146453,0.697656,0.907933,0.773463,0.402297,0.60395,0.364033,0.958739,DERMASON
0.075454,0.139752,0.597051,0.899475,0.821081,0.50737,0.560775,0.444109,0.906042,DERMASON
0.075454,0.157774,0.485727,0.856549,0.697902,0.495573,0.565422,0.434747,0.914787,DERMASON
0.075484,0.133361,0.489225,0.966642,0.868377,0.542516,0.547121,0.472501,0.930895,DERMASON
0.075509,0.143851,0.474471,0.944093,0.792503,0.398282,0.605435,0.360981,0.934838,DERMASON
0.075535,0.135595,0.631537,0.949233,0.852333,0.460697,0.5792,0.407471,0.982801,DERMASON
0.075586,0.138449,0.510833,0.909107,0.831974,0.513734,0.557914,0.448942,0.976779,DERMASON
0.075612,0.135273,0.580902,0.919658,0.855575,0.532328,0.550654,0.463913,0.932604,DERMASON
0.07562,0.142064,0.7974,0.933273,0.806352,0.427816,0.592552,0.382491,0.979269,DERMASON
0.075629,0.153344,0.821264,0.904062,0.728815,0.359169,0.622222,0.332915,0.90593,DERMASON
0.07565,0.141648,0.464556,0.923432,0.809645,0.46018,0.579078,0.406866,0.959451,DERMASON
0.075684,0.139094,0.596722,0.917347,0.828383,0.448347,0.58383,0.397794,0.944286,DERMASON
0.075697,0.132247,0.835456,0.930955,0.87919,0.593884,0.527408,0.515154,0.951596,DERMASON
0.075706,0.134968,0.5793,0.921103,0.858899,0.501673,0.562298,0.439095,0.961693,DERMASON
0.075736,0.13594,0.69596,0.939837,0.852037,0.543385,0.546088,0.472708,0.925997,DERMASON
0.075757,0.129529,0.857031,0.976397,0.900577,0.536361,0.548704,0.466913,0.958245,DERMASON
0.075787,0.147066,0.520839,0.895422,0.773081,0.495992,0.564308,0.434447,0.918213,DERMASON
0.07583,0.131737,0.813645,0.930387,0.884556,0.666884,0.501235,0.579265,0.965961,DERMASON
0.075834,0.13678,0.474977,0.941958,0.846941,0.577928,0.532885,0.501289,0.905201,DERMASON
0.075851,0.139049,0.613232,0.902255,0.830562,0.426999,0.59222,0.381483,0.913959,DERMASON
0.075889,0.136059,0.713824,0.951881,0.852883,0.480516,0.570173,0.422126,0.961478,DERMASON
0.075949,0.136801,0.586677,0.941027,0.84808,0.487501,0.567214,0.427469,0.941765,DERMASON
0.075971,0.154357,0.61701,0.82238,0.725656,0.508562,0.558847,0.444067,0.979387,DERMASON
0.075971,0.141009,0.431225,0.901024,0.817734,0.405278,0.601067,0.365295,0.92587,DERMASON
0.075975,0.134877,0.507337,0.934247,0.862609,0.530687,0.550267,0.461861,0.943786,DERMASON
0.075996,0.130887,0.544871,0.941404,0.892929,0.6027,0.523396,0.522088,0.947643,DERMASON
0.076005,0.137605,0.604797,0.925783,0.842798,0.541815,0.545935,0.470881,0.969464,DERMASON
0.076052,0.13869,0.716312,0.931934,0.835391,0.470654,0.573673,0.414185,0.942269,DERMASON
0.07606,0.135539,0.611065,0.941455,0.858649,0.473463,0.572516,0.41634,0.973008,DERMASON
0.076116,0.150949,0.83961,0.930969,0.750016,0.292543,0.651352,0.286973,0.872183,DERMASON
0.076133,0.148889,0.535552,0.882638,0.764227,0.385159,0.609263,0.350499,0.913865,DERMASON
0.07618,0.143289,0.510218,0.933059,0.803767,0.493833,0.564047,0.432006,0.968369,DERMASON
0.076188,0.140354,0.433784,0.941215,0.824847,0.414455,0.59652,0.371641,0.960864,DERMASON
0.076231,0.143503,0.688342,0.907032,0.802812,0.511489,0.556971,0.445902,0.946549,DERMASON
0.076248,0.140328,0.712205,0.933794,0.825694,0.417611,0.59501,0.37386,0.976254,DERMASON
0.076304,0.133608,0.658095,0.962389,0.875823,0.507168,0.558453,0.442319,0.979385,DERMASON
0.076372,0.138473,0.507697,0.909535,0.840536,0.611247,0.519304,0.528663,0.942356,DERMASON
0.076393,0.137408,0.562793,0.932898,0.848575,0.516321,0.554637,0.449455,0.92077,DERMASON
0.07641,0.136941,0.718243,0.94071,0.852204,0.497443,0.561969,0.434415,0.97962,DERMASON
0.076436,0.135248,0.817142,0.954993,0.865041,0.509734,0.557079,0.444109,0.948475,DERMASON
0.07644,0.141636,0.685647,0.922781,0.818401,0.484521,0.567004,0.424227,0.971953,DERMASON
0.07644,0.136875,0.528174,0.919061,0.853023,0.607598,0.52043,0.525357,0.944961,DERMASON
0.076453,0.134019,0.809082,0.943797,0.87443,0.57401,0.532635,0.496696,0.933915,DERMASON
0.07653,0.140384,0.82128,0.955058,0.828402,0.432633,0.587886,0.384503,0.943514,DERMASON
0.076538,0.132067,0.717863,0.93031,0.890144,0.570057,0.533865,0.493201,0.953526,DERMASON
0.076551,0.146272,0.598381,0.879081,0.786813,0.562673,0.536574,0.487008,0.95117,DERMASON
0.076598,0.133477,0.6625,0.956125,0.880148,0.533745,0.547361,0.463116,0.97737,DERMASON
0.076662,0.149279,0.51829,0.907458,0.767196,0.494091,0.56258,0.431304,0.917352,DERMASON
0.076667,0.143621,0.422751,0.938879,0.806715,0.418103,0.593579,0.373511,0.940837,DERMASON
0.076671,0.137151,0.715012,0.940237,0.85357,0.540077,0.544748,0.468132,0.941706,DERMASON
0.07679,0.143569,0.421891,0.843909,0.808432,0.430797,0.587896,0.382687,0.870046,DERMASON
0.076876,0.13676,0.844587,0.946829,0.85875,0.52836,0.54865,0.458207,0.939573,DERMASON
0.076876,0.136486,0.492449,0.908677,0.860779,0.532654,0.547007,0.461685,0.943175,DERMASON
0.076948,0.147433,0.721637,0.955689,0.782996,0.350906,0.621943,0.325103,0.967101,DERMASON
0.07697,0.138126,0.629696,0.927637,0.849726,0.512495,0.55451,0.445289,0.932052,DERMASON
0.076987,0.140056,0.708311,0.930014,0.835814,0.48442,0.565497,0.423138,0.933381,DERMASON
0.077047,0.145097,0.430731,0.946618,0.800401,0.359666,0.617745,0.331035,0.966224,DERMASON
0.077059,0.138444,0.506581,0.933788,0.848387,0.478987,0.567457,0.418786,0.959393,DERMASON
0.077076,0.137898,0.808916,0.932789,0.852591,0.551358,0.539368,0.476575,0.964208,DERMASON
0.077123,0.143383,0.41176,0.945999,0.813385,0.436384,0.584611,0.386274,0.885384,DERMASON
0.077145,0.142061,0.598542,0.943312,0.823075,0.423783,0.589802,0.376884,0.974387,DERMASON
0.077183,0.137734,0.763074,0.929169,0.854986,0.497306,0.559848,0.432857,0.937578,DERMASON
0.077192,0.138166,0.574259,0.947741,0.8519,0.566143,0.533532,0.488591,0.937353,DERMASON
0.077192,0.139382,0.663642,0.915372,0.842991,0.521613,0.550366,0.452159,0.923712,DERMASON
0.077192,0.185993,0.601155,0.708151,0.545096,0.542619,0.542347,0.469176,0.960634,DERMASON
0.07723,0.135097,0.620926,0.935277,0.875115,0.529256,0.547326,0.458241,0.990193,DERMASON
0.077277,0.13907,0.724675,0.935653,0.846219,0.544199,0.541515,0.470299,0.927993,DERMASON
0.07738,0.150356,0.45086,0.903463,0.767436,0.461373,0.573637,0.404673,0.978042,DERMASON
0.07738,0.136877,0.488125,0.94113,0.863519,0.486576,0.563533,0.424094,0.963448,DERMASON
0.077388,0.140007,0.490038,0.959036,0.840606,0.468135,0.57088,0.409827,0.981689,DERMASON
0.077427,0.142421,0.4581,0.916598,0.823574,0.42156,0.589918,0.374768,0.970957,DERMASON
0.077431,0.139997,0.476958,0.93881,0.841152,0.4674,0.571055,0.409187,0.948787,DERMASON
0.077482,0.137377,0.747988,0.969924,0.860955,0.520051,0.550162,0.450348,0.915815,DERMASON
0.077529,0.145311,0.525389,0.960821,0.804114,0.436229,0.583509,0.385458,0.91579,DERMASON
0.077533,0.140476,0.606439,0.92644,0.838796,0.531273,0.545718,0.459281,0.981957,DERMASON
0.077563,0.144302,0.730674,0.939589,0.811632,0.507504,0.554797,0.440195,0.951946,DERMASON
0.077614,0.139578,0.709291,0.894663,0.846234,0.720049,0.478769,0.624178,0.923698,DERMASON
0.077619,0.139543,0.492182,0.908728,0.846542,0.524485,0.548079,0.453643,0.968373,DERMASON
0.077627,0.132844,0.617211,0.95076,0.89663,0.678018,0.492729,0.585204,0.974428,DERMASON
0.077679,0.139341,0.477719,0.949448,0.848682,0.532233,0.544952,0.459775,0.934386,DERMASON
0.0777,0.141237,0.473604,0.95857,0.835106,0.46143,0.572704,0.404147,0.959588,DERMASON
0.077708,0.139014,0.602579,0.94509,0.851407,0.494015,0.559672,0.429296,0.96964,DERMASON
0.077717,0.153505,0.426458,0.895773,0.749608,0.411469,0.593328,0.36689,0.916747,DERMASON
0.077721,0.149006,0.741906,0.904474,0.780357,0.411131,0.593459,0.366637,0.925491,DERMASON
0.07773,0.138708,0.752162,0.930977,0.853897,0.516046,0.551022,0.446671,0.89408,DERMASON
0.077751,0.141669,0.763535,0.940073,0.832543,0.49941,0.557434,0.433451,0.958929,DERMASON
0.077858,0.13645,0.71147,0.964749,0.872051,0.500697,0.556633,0.434265,0.933513,DERMASON
0.077871,0.147339,0.410366,0.958011,0.793542,0.353815,0.617894,0.325694,0.958162,DERMASON
0.077879,0.131738,0.780845,0.919026,0.907956,0.639653,0.505251,0.550212,0.913612,DERMASON
0.077922,0.137756,0.789805,0.93651,0.863058,0.548783,0.538024,0.472774,0.964106,DERMASON
0.077973,0.147226,0.473444,0.926149,0.795432,0.39797,0.598326,0.356691,0.962291,DERMASON
0.077995,0.133448,0.892634,0.935226,0.896205,0.691505,0.487243,0.596693,0.912944,DERMASON
0.078033,0.151681,0.459903,0.8911,0.765286,0.399821,0.597361,0.357927,0.905941,DERMASON
0.07808,0.133766,0.61105,0.927582,0.894754,0.626019,0.509502,0.5378,0.968711,DERMASON
0.078123,0.140355,0.815513,0.934994,0.846171,0.529353,0.54483,0.456589,0.966098,DERMASON
0.078165,0.159885,0.515196,0.881921,0.712006,0.466708,0.569259,0.407344,0.850723,DERMASON
0.078182,0.138755,0.59981,0.928004,0.858574,0.532546,0.54345,0.45905,0.963513,DERMASON
0.078242,0.141274,0.546521,0.95389,0.840797,0.456499,0.573168,0.399445,0.966648,DERMASON
0.078268,0.145955,0.741028,0.905683,0.807542,0.471025,0.567237,0.410464,0.96777,DERMASON
0.078306,0.145201,0.767034,0.926436,0.8133,0.532715,0.543047,0.458947,0.947405,DERMASON
0.07831,0.156798,0.501745,0.869798,0.733772,0.467522,0.568523,0.407707,0.965098,DERMASON
0.078362,0.14215,0.789678,0.929161,0.835762,0.486157,0.560949,0.421968,0.973386,DERMASON
0.078387,0.143283,0.678145,0.925168,0.827875,0.539782,0.540147,0.464513,0.99073,DERMASON
0.078404,0.137394,0.706272,0.945277,0.871123,0.529144,0.544138,0.455877,0.954115,DERMASON
0.078473,0.143844,0.595332,0.911886,0.824778,0.508818,0.551766,0.439524,0.945605,DERMASON
0.078477,0.137082,0.879683,0.959427,0.87426,0.532256,0.542755,0.458246,0.929828,DERMASON
0.078494,0.143759,0.658386,0.928938,0.825619,0.454604,0.573226,0.39757,0.961245,DERMASON
0.078507,0.143684,0.673365,0.92427,0.826298,0.498704,0.555611,0.431493,0.961269,DERMASON
0.078528,0.148896,0.513364,0.900944,0.789724,0.575196,0.526581,0.493424,0.93922,DERMASON
0.078528,0.138063,0.760238,0.936996,0.867538,0.543415,0.538393,0.467193,0.940722,DERMASON
0.078541,0.15784,0.590102,0.869079,0.729262,0.481355,0.562352,0.417923,0.970774,DERMASON
0.078562,0.131762,0.721326,0.939366,0.915574,0.62725,0.5078,0.537825,0.960481,DERMASON
0.078584,0.14842,0.571729,0.909992,0.79363,0.494994,0.556852,0.428445,0.945576,DERMASON
0.078631,0.141217,0.631001,0.920039,0.845486,0.56742,0.529167,0.486736,0.98212,DERMASON
0.078665,0.136989,0.531828,0.925409,0.877055,0.59331,0.519623,0.508402,0.954859,DERMASON
