@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2-5,7,9,11-14,16-17'

@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute ConvexArea numeric
@attribute Extent numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.125241,0.139427,0.171905,0.299354,0.068374,0.517311,0.869564,0.546738,0.560433,0.486787,0.932438,DERMASON
0.125176,0.12803,0.184616,0.251113,0.068222,0.732087,0.87016,0.606294,0.538019,0.537923,0.953582,DERMASON
0.135582,0.144813,0.165149,0.32445,0.068617,0.654869,0.793283,0.519684,0.57095,0.464356,0.958834,DERMASON
0.143277,0.173119,0.135169,0.454391,0.068791,0.746348,0.740035,0.387039,0.626173,0.361596,0.977221,DERMASON
0.144432,0.17042,0.138537,0.440139,0.06872,0.624606,0.732586,0.399352,0.620638,0.370563,0.955674,DERMASON
0.124145,0.132913,0.17879,0.272205,0.068613,0.685013,0.879502,0.581403,0.546886,0.515963,0.970748,DERMASON
0.124553,0.132185,0.179874,0.268634,0.068514,0.690586,0.876724,0.585457,0.545285,0.519397,0.966221,DERMASON
0.128455,0.152516,0.157,0.358307,0.068589,0.581029,0.847229,0.483112,0.585116,0.434552,0.968166,DERMASON
0.138916,0.160381,0.14822,0.394997,0.068766,0.681179,0.771554,0.445876,0.600455,0.405449,0.986765,DERMASON
0.122063,0.121215,0.192778,0.222357,0.068609,0.623498,0.896462,0.644857,0.523541,0.571928,0.980728,DERMASON
0.131222,0.141619,0.169211,0.309382,0.068696,0.775778,0.827243,0.537243,0.563479,0.478415,0.966056,DERMASON
0.125669,0.125524,0.187363,0.240887,0.068824,0.624265,0.869106,0.621579,0.531793,0.550923,0.99068,DERMASON
0.130934,0.157882,0.152593,0.379787,0.068803,0.705181,0.829752,0.458105,0.595143,0.414766,0.929536,DERMASON
0.127355,0.142114,0.168625,0.311618,0.06849,0.685386,0.856779,0.535227,0.564073,0.476608,0.974873,DERMASON
0.132006,0.160019,0.149978,0.39032,0.069174,0.581959,0.822945,0.448747,0.598757,0.407354,0.954791,DERMASON
0.124486,0.131837,0.181517,0.264874,0.068733,0.661355,0.879549,0.588802,0.543475,0.521855,0.946528,DERMASON
0.132705,0.132223,0.181222,0.266245,0.068997,0.784681,0.818227,0.5869,0.544134,0.52017,0.942991,DERMASON
0.125226,0.143179,0.167739,0.315702,0.068481,0.708004,0.874131,0.530648,0.565555,0.472606,0.9762,DERMASON
0.137221,0.163777,0.147843,0.40361,0.069005,0.441659,0.786187,0.431849,0.605645,0.3943,0.897937,DERMASON
0.125374,0.145875,0.165198,0.326706,0.068576,0.778597,0.873602,0.517577,0.570531,0.461768,0.96569,DERMASON
0.124196,0.133821,0.178721,0.274296,0.068659,0.782821,0.882684,0.578984,0.546918,0.513211,0.972541,DERMASON
0.124243,0.138073,0.174784,0.290897,0.068819,0.590829,0.882824,0.557299,0.55499,0.494649,0.942902,DERMASON
0.132119,0.128666,0.185653,0.250615,0.069124,0.532889,0.823876,0.606682,0.536489,0.537154,0.949915,DERMASON
0.14213,0.164374,0.146631,0.407675,0.069104,0.427351,0.752856,0.42978,0.606236,0.392561,0.931695,DERMASON
0.130096,0.1418,0.169812,0.308607,0.068828,0.61024,0.839088,0.53865,0.562032,0.478941,0.974377,DERMASON
0.13513,0.166318,0.144374,0.417218,0.0691,0.709927,0.803158,0.421486,0.609513,0.386152,0.952024,DERMASON
0.140276,0.158688,0.152058,0.382771,0.069706,0.724701,0.767277,0.457268,0.594261,0.413351,0.967109,DERMASON
0.125835,0.140814,0.171391,0.30338,0.069133,0.549733,0.873085,0.544902,0.559132,0.483798,0.977906,DERMASON
0.139139,0.126664,0.189026,0.240381,0.069924,0.617223,0.776335,0.619426,0.531123,0.547823,0.947203,DERMASON
0.129633,0.149495,0.161925,0.341364,0.068955,0.71249,0.845287,0.502187,0.575663,0.448627,0.979682,DERMASON
0.129156,0.147841,0.164339,0.332789,0.069112,0.741111,0.849239,0.510566,0.57223,0.455328,0.961988,DERMASON
0.133903,0.148833,0.164271,0.335129,0.069413,0.451339,0.814294,0.505718,0.574142,0.451398,0.925321,DERMASON
0.127318,0.146795,0.164936,0.329269,0.068869,0.485164,0.863165,0.515796,0.570138,0.45956,0.983287,DERMASON
0.132493,0.161242,0.150531,0.391899,0.069281,0.574921,0.825071,0.446665,0.598111,0.404824,0.947035,DERMASON
0.129572,0.15303,0.158717,0.355881,0.06905,0.572518,0.847021,0.485831,0.581905,0.435334,0.970054,DERMASON
0.130848,0.153554,0.159018,0.356429,0.069458,0.780112,0.837778,0.483465,0.582799,0.433417,0.940853,DERMASON
0.130828,0.147474,0.165522,0.329599,0.069409,0.71984,0.838464,0.513457,0.570659,0.457382,0.951289,DERMASON
0.12384,0.13263,0.181932,0.265821,0.069129,0.71987,0.891471,0.589168,0.541654,0.520861,0.970517,DERMASON
0.125371,0.148171,0.164094,0.334016,0.068824,0.583343,0.880185,0.510402,0.571716,0.4548,0.981473,DERMASON
0.128921,0.141895,0.172648,0.303316,0.069359,0.595942,0.853468,0.541847,0.559378,0.480581,0.927747,DERMASON
0.126909,0.145779,0.166642,0.323613,0.069425,0.759405,0.868797,0.522463,0.566876,0.46456,0.988597,DERMASON
0.131246,0.151891,0.160297,0.350053,0.069475,0.749593,0.836399,0.492508,0.578742,0.440338,0.976386,DERMASON
0.134809,0.155269,0.158131,0.362127,0.069796,0.445421,0.810429,0.476305,0.585276,0.427484,0.923284,DERMASON
0.165382,0.171589,0.144737,0.428549,0.071606,0.379852,0.6082,0.400825,0.617066,0.37,0.790607,DERMASON
0.141853,0.171424,0.14242,0.433477,0.069483,0.385504,0.760712,0.401653,0.616667,0.370587,0.885535,DERMASON
0.133782,0.156971,0.15552,0.371468,0.069611,0.614502,0.818173,0.468378,0.588442,0.42122,0.955628,DERMASON
0.135645,0.161106,0.150319,0.392051,0.069508,0.737091,0.804784,0.44897,0.596449,0.406167,0.988155,DERMASON
0.128307,0.145369,0.169208,0.317633,0.069252,0.789279,0.859023,0.525017,0.565676,0.466513,0.920735,DERMASON
0.134224,0.131078,0.186253,0.254683,0.069961,0.535331,0.8153,0.59848,0.537801,0.528625,0.901078,DERMASON
0.126438,0.137676,0.176508,0.286775,0.069314,0.747672,0.873276,0.564052,0.550635,0.499032,0.972792,DERMASON
0.131778,0.145971,0.167439,0.322454,0.069446,0.581486,0.833588,0.522306,0.566625,0.464214,0.964929,DERMASON
0.129271,0.143199,0.170084,0.311149,0.069664,0.543004,0.852665,0.536459,0.561,0.475781,0.98605,DERMASON
0.129197,0.14875,0.163977,0.335539,0.069669,0.691367,0.853219,0.508852,0.571814,0.453195,0.983698,DERMASON
0.123935,0.13225,0.184255,0.260784,0.069384,0.758841,0.893806,0.593171,0.53943,0.523752,0.936198,DERMASON
0.125452,0.136353,0.178891,0.279449,0.069438,0.799384,0.883013,0.572315,0.54698,0.505648,0.965192,DERMASON
0.130071,0.141345,0.173899,0.299713,0.069636,0.464788,0.848457,0.546978,0.5565,0.484203,0.942963,DERMASON
0.141359,0.186589,0.130602,0.497284,0.070534,0.53568,0.767335,0.337711,0.644383,0.324327,0.804426,DERMASON
0.133283,0.163981,0.14914,0.401205,0.069685,0.771039,0.825157,0.437681,0.600316,0.397014,0.955059,DERMASON
0.127219,0.125899,0.194015,0.230087,0.070308,0.693359,0.870766,0.628554,0.526035,0.554464,0.884342,DERMASON
0.131955,0.166792,0.14584,0.415004,0.069689,0.584096,0.835502,0.425134,0.605473,0.387438,0.976571,DERMASON
0.140491,0.189721,0.12575,0.516966,0.069858,0.859824,0.774578,0.32529,0.649797,0.315575,0.890544,DERMASON
0.130964,0.133823,0.183561,0.26541,0.070089,0.52775,0.843917,0.587162,0.540818,0.517902,0.931059,DERMASON
0.138308,0.154542,0.160575,0.355409,0.069871,0.560589,0.790697,0.483291,0.581015,0.432071,0.920003,DERMASON
0.128578,0.146989,0.167667,0.324249,0.069743,0.780456,0.862164,0.520307,0.56621,0.461749,0.96527,DERMASON
0.136529,0.146264,0.169976,0.318089,0.070279,0.612726,0.803692,0.523941,0.564775,0.464709,0.911717,DERMASON
0.144276,0.191017,0.124795,0.522516,0.070126,0.583376,0.75043,0.321201,0.651092,0.312473,0.903467,DERMASON
0.127838,0.112359,0.212008,0.172498,0.070266,0.619027,0.869392,0.706527,0.498148,0.625521,0.886273,DERMASON
0.12697,0.146218,0.169672,0.318587,0.070081,0.795731,0.87639,0.525444,0.563691,0.465592,0.945052,DERMASON
0.145915,0.176757,0.137172,0.458161,0.07051,0.701621,0.740021,0.382654,0.62295,0.355582,0.962861,DERMASON
0.135515,0.154743,0.160163,0.356711,0.070646,0.705656,0.813303,0.484019,0.580038,0.432201,0.954921,DERMASON
0.131101,0.158697,0.155989,0.374365,0.070213,0.586779,0.845681,0.465179,0.587712,0.417434,0.953015,DERMASON
0.132676,0.141913,0.175634,0.297633,0.070468,0.451825,0.834419,0.547571,0.554942,0.483733,0.913707,DERMASON
0.139772,0.150316,0.167599,0.331722,0.070914,0.599319,0.783924,0.506169,0.570897,0.449686,0.871379,DERMASON
0.138172,0.162516,0.153491,0.38836,0.070349,0.564186,0.795414,0.448038,0.594484,0.404008,0.909423,DERMASON
0.129882,0.145092,0.170169,0.315138,0.07018,0.725397,0.856058,0.532142,0.560665,0.470793,0.989939,DERMASON
0.128696,0.132318,0.186484,0.256912,0.070159,0.862213,0.865078,0.597863,0.535842,0.526363,0.934714,DERMASON
0.131142,0.154383,0.161473,0.353194,0.0702,0.46648,0.846994,0.486782,0.578507,0.434115,0.938153,DERMASON
0.1225,0.127766,0.190792,0.239615,0.069912,0.659434,0.913022,0.622315,0.526893,0.547775,0.976923,DERMASON
0.129434,0.147166,0.169034,0.32193,0.07013,0.808064,0.860162,0.52229,0.564315,0.46259,0.955117,DERMASON
0.153058,0.157128,0.157835,0.366926,0.071004,0.549703,0.694663,0.473923,0.583603,0.423917,0.968031,DERMASON
0.134014,0.145588,0.172186,0.312285,0.070258,0.722304,0.826345,0.530239,0.561181,0.469071,0.906875,DERMASON
0.130662,0.138116,0.179616,0.281901,0.070188,0.607439,0.851544,0.568432,0.546476,0.500866,0.950178,DERMASON
0.13135,0.147651,0.16921,0.32265,0.070472,0.483519,0.846614,0.520394,0.564858,0.460906,0.93756,DERMASON
0.132023,0.147436,0.171196,0.318264,0.070324,0.576779,0.841966,0.521684,0.564266,0.461897,0.878513,DERMASON
0.134351,0.163772,0.151616,0.395288,0.070229,0.46654,0.825091,0.443558,0.59579,0.400242,0.952933,DERMASON
0.127069,0.147095,0.169381,0.321089,0.070126,0.549661,0.880106,0.523945,0.56316,0.463587,0.966538,DERMASON
0.143516,0.180024,0.137096,0.465987,0.071149,0.602989,0.761191,0.371419,0.626586,0.346777,0.895288,DERMASON
0.127404,0.138584,0.179467,0.28319,0.070357,0.514365,0.8785,0.56757,0.546217,0.499697,0.960908,DERMASON
0.12575,0.130735,0.18923,0.248649,0.07039,0.520251,0.891224,0.60869,0.530999,0.535102,0.942758,DERMASON
0.14019,0.170742,0.145509,0.424841,0.070609,0.679723,0.785028,0.412889,0.608279,0.376881,0.933542,DERMASON
0.132511,0.160851,0.155143,0.381034,0.070089,0.462291,0.840884,0.458621,0.588935,0.411427,0.959633,DERMASON
0.128495,0.142148,0.175934,0.29757,0.070444,0.586061,0.871144,0.549974,0.55265,0.484738,0.950938,DERMASON
0.141658,0.139145,0.180282,0.28288,0.070988,0.515595,0.775325,0.565331,0.546817,0.497622,0.919518,DERMASON
0.129519,0.152519,0.164381,0.343087,0.070464,0.623004,0.8638,0.498764,0.572515,0.442856,0.954623,DERMASON
0.131101,0.141801,0.176834,0.295106,0.071029,0.607588,0.851993,0.552022,0.55176,0.486367,0.937603,DERMASON
0.137779,0.168908,0.149444,0.411786,0.070551,0.659164,0.803215,0.421855,0.604161,0.383391,0.867439,DERMASON
0.129866,0.14344,0.173875,0.304325,0.070794,0.62508,0.861635,0.543983,0.554733,0.479602,0.980711,DERMASON
0.134252,0.148218,0.16977,0.322788,0.070848,0.765729,0.829141,0.520153,0.563948,0.460014,0.936189,DERMASON
0.128455,0.147362,0.170674,0.319126,0.070856,0.642099,0.873027,0.524841,0.561946,0.463713,0.945165,DERMASON
0.142124,0.169973,0.146756,0.420252,0.070576,0.404463,0.773802,0.417875,0.605497,0.380212,0.941637,DERMASON
0.138606,0.163778,0.152712,0.392911,0.070707,0.697308,0.798727,0.44632,0.593473,0.401639,0.958555,DERMASON
0.135716,0.168134,0.149156,0.41066,0.071252,0.453001,0.820052,0.42662,0.601609,0.386648,0.928738,DERMASON
0.130441,0.146985,0.170642,0.318364,0.070497,0.804007,0.860015,0.527978,0.560233,0.465933,0.981907,DERMASON
0.131862,0.126611,0.194908,0.230044,0.070938,0.648011,0.849787,0.634084,0.520705,0.556606,0.968867,DERMASON
0.134735,0.150627,0.1669,0.33381,0.071083,0.513418,0.828595,0.510253,0.567067,0.45147,0.975325,DERMASON
0.127735,0.134998,0.185047,0.26522,0.070778,0.756808,0.881279,0.589651,0.536703,0.517566,0.966544,DERMASON
0.132953,0.150273,0.168034,0.330758,0.070794,0.459429,0.842427,0.512463,0.566012,0.453126,0.956118,DERMASON
0.139292,0.166119,0.151933,0.399932,0.071153,0.476363,0.796445,0.437183,0.596591,0.39427,0.92514,DERMASON
0.130657,0.159512,0.157412,0.373181,0.070547,0.742778,0.859519,0.467979,0.583841,0.417886,0.978826,DERMASON
0.132555,0.15027,0.167698,0.331421,0.070839,0.521262,0.845907,0.512825,0.565733,0.453325,0.973999,DERMASON
0.133704,0.154862,0.162868,0.351387,0.071305,0.724493,0.837516,0.490562,0.574542,0.435502,0.968174,DERMASON
0.137687,0.155387,0.162594,0.353121,0.071054,0.765551,0.808585,0.488068,0.57553,0.433519,0.957977,DERMASON
0.12243,0.120019,0.204432,0.20034,0.071083,0.76387,0.923861,0.671593,0.507143,0.590233,0.941049,DERMASON
0.144149,0.146242,0.173348,0.311456,0.071586,0.627703,0.763685,0.533296,0.557547,0.46985,0.940807,DERMASON
0.131766,0.151411,0.167445,0.334447,0.071116,0.792831,0.852938,0.507989,0.567341,0.449226,0.94997,DERMASON
0.149172,0.199295,0.119618,0.556025,0.071173,0.569077,0.729871,0.295216,0.659601,0.293157,0.947669,DERMASON
0.138303,0.161614,0.156243,0.3804,0.071408,0.467068,0.805736,0.459539,0.586707,0.410979,0.963932,DERMASON
0.13487,0.152162,0.167626,0.335739,0.071,0.645405,0.831028,0.504986,0.568267,0.446639,0.924359,DERMASON
0.135644,0.174656,0.143719,0.43796,0.071074,0.760762,0.825571,0.400385,0.611505,0.366435,0.937551,DERMASON
0.134618,0.156903,0.16242,0.356855,0.071107,0.441269,0.833553,0.482544,0.577052,0.428707,0.933224,DERMASON
0.137371,0.157948,0.159786,0.36467,0.071087,0.761977,0.813529,0.477561,0.579065,0.424798,0.988594,DERMASON
0.153154,0.183812,0.137501,0.473879,0.071746,0.341739,0.704961,0.360699,0.628857,0.337825,0.83606,DERMASON
0.134685,0.160409,0.158353,0.373203,0.071004,0.440612,0.83349,0.466182,0.58358,0.415862,0.949444,DERMASON
0.148215,0.159498,0.159717,0.368285,0.07234,0.577278,0.73832,0.470545,0.581775,0.419234,0.93596,DERMASON
0.13167,0.136156,0.185446,0.266966,0.071618,0.78591,0.855999,0.586521,0.53678,0.514039,0.950914,DERMASON
0.134174,0.169486,0.148568,0.415064,0.070876,0.536753,0.837438,0.424316,0.600955,0.383963,0.963767,DERMASON
0.138163,0.17395,0.144241,0.43513,0.0714,0.431151,0.808833,0.404457,0.609344,0.369194,0.960403,DERMASON
0.132119,0.154618,0.16389,0.348748,0.07133,0.545757,0.853277,0.494325,0.572005,0.437802,0.982947,DERMASON
0.134531,0.153589,0.16492,0.344365,0.071388,0.521661,0.835632,0.499422,0.569926,0.441825,0.988229,DERMASON
0.128852,0.126593,0.197545,0.225492,0.071454,0.714927,0.879151,0.638711,0.517456,0.559391,0.949109,DERMASON
0.132922,0.157422,0.161589,0.359737,0.07154,0.672617,0.848959,0.481921,0.576554,0.427731,0.973756,DERMASON
0.129232,0.14755,0.172515,0.315934,0.071194,0.638174,0.876752,0.530072,0.557521,0.466308,0.97115,DERMASON
0.133508,0.1368,0.186655,0.266148,0.071808,0.492423,0.845591,0.58533,0.53642,0.512399,0.916448,DERMASON
0.13515,0.14982,0.17079,0.324289,0.071697,0.471931,0.833698,0.519533,0.561345,0.457539,0.953462,DERMASON
0.134917,0.136519,0.187674,0.263707,0.071985,0.460049,0.835549,0.587023,0.535711,0.513786,0.896112,DERMASON
0.134374,0.158928,0.160474,0.365424,0.071528,0.51958,0.839683,0.475681,0.5787,0.422604,0.970777,DERMASON
0.133306,0.140411,0.181161,0.283967,0.071618,0.650893,0.847808,0.567162,0.542999,0.496824,0.969147,DERMASON
0.130164,0.148418,0.172396,0.318064,0.071482,0.777898,0.871564,0.526962,0.558261,0.463442,0.960004,DERMASON
0.134722,0.167297,0.151789,0.402925,0.071437,0.711731,0.837651,0.436973,0.5945,0.392802,0.972324,DERMASON
0.133529,0.134128,0.190725,0.253181,0.071672,0.539961,0.846838,0.60026,0.530596,0.524989,0.899681,DERMASON
0.134118,0.150772,0.171145,0.325677,0.071701,0.545303,0.842535,0.515666,0.562537,0.45419,0.916057,DERMASON
0.143012,0.163282,0.156708,0.383163,0.071965,0.606616,0.77866,0.455816,0.586562,0.407071,0.949694,DERMASON
0.150419,0.188032,0.13306,0.49461,0.072476,0.376816,0.728449,0.346201,0.63383,0.326849,0.910686,DERMASON
0.145842,0.189201,0.130836,0.502895,0.071779,0.746495,0.759959,0.341559,0.635809,0.323559,0.958744,DERMASON
0.13139,0.142429,0.179241,0.291911,0.071524,0.557275,0.863952,0.558077,0.54596,0.488853,0.974336,DERMASON
0.13178,0.124561,0.202588,0.21277,0.072043,0.516295,0.861509,0.652832,0.511433,0.571185,0.909161,DERMASON
0.134691,0.164443,0.15549,0.388399,0.071528,0.515149,0.840725,0.451937,0.587532,0.403712,0.975089,DERMASON
0.141539,0.156732,0.163732,0.353769,0.072101,0.541597,0.791486,0.488412,0.572667,0.432003,0.975112,DERMASON
0.133745,0.158181,0.1633,0.357883,0.072142,0.477066,0.848817,0.482102,0.574951,0.426879,0.944077,DERMASON
0.134678,0.150784,0.171992,0.32403,0.072121,0.538334,0.842073,0.517992,0.560698,0.455428,0.923803,DERMASON
0.133399,0.15838,0.163229,0.35847,0.071767,0.533284,0.852064,0.481589,0.574984,0.426364,0.945977,DERMASON
0.137174,0.167428,0.153071,0.40041,0.072134,0.691726,0.825112,0.439762,0.591917,0.394054,0.976471,DERMASON
0.127212,0.13529,0.189975,0.256973,0.072249,0.552829,0.900031,0.597748,0.530199,0.521779,0.934087,DERMASON
0.138243,0.1743,0.147752,0.427926,0.072212,0.84169,0.818185,0.409143,0.604643,0.371106,0.921139,DERMASON
0.136325,0.141335,0.184582,0.279611,0.073119,0.569288,0.832297,0.566877,0.541441,0.495335,0.882196,DERMASON
0.139223,0.159365,0.162468,0.362242,0.072426,0.720801,0.811461,0.478135,0.575879,0.423342,0.955455,DERMASON
0.144821,0.176395,0.150133,0.427333,0.074772,0.66973,0.771999,0.400057,0.608448,0.364395,0.757685,DERMASON
0.134673,0.144237,0.178522,0.297176,0.072381,0.526942,0.844662,0.552285,0.546874,0.483085,0.980505,DERMASON
0.14069,0.151717,0.17133,0.32738,0.072583,0.758442,0.801077,0.515073,0.56119,0.452627,0.937328,DERMASON
0.139911,0.160637,0.161453,0.367193,0.072439,0.458602,0.806675,0.472207,0.578238,0.4187,0.944351,DERMASON
0.132191,0.147545,0.177374,0.30652,0.072802,0.601351,0.863742,0.536095,0.55289,0.469605,0.894825,DERMASON
0.140367,0.172537,0.148126,0.423041,0.072332,0.700332,0.804032,0.417739,0.600682,0.37728,0.98579,DERMASON
0.138595,0.171023,0.151553,0.411919,0.072274,0.662915,0.817113,0.424817,0.597582,0.382478,0.919491,DERMASON
0.13401,0.143056,0.180263,0.291341,0.072575,0.546362,0.850672,0.558997,0.544064,0.488477,0.978301,DERMASON
0.140581,0.163419,0.158601,0.379433,0.072443,0.71325,0.802976,0.459846,0.582988,0.40897,0.95233,DERMASON
0.132508,0.144599,0.179147,0.296773,0.072435,0.767512,0.862001,0.55128,0.546942,0.482023,0.956922,DERMASON
0.130663,0.14276,0.181741,0.287935,0.072245,0.693188,0.876615,0.561075,0.543066,0.490056,0.947314,DERMASON
0.137933,0.166183,0.155876,0.391493,0.072501,0.603781,0.823226,0.447797,0.587623,0.399562,0.959011,DERMASON
0.140774,0.162739,0.160159,0.374607,0.072645,0.729692,0.803153,0.464036,0.580864,0.411936,0.938264,DERMASON
0.133367,0.155458,0.167475,0.343313,0.072385,0.501424,0.857147,0.49869,0.566925,0.43904,0.95744,DERMASON
0.143475,0.167205,0.155156,0.395359,0.072703,0.616911,0.78422,0.443389,0.589325,0.396141,0.951309,DERMASON
0.139772,0.157234,0.166947,0.348307,0.072422,0.581569,0.810642,0.490332,0.570172,0.432379,0.909732,DERMASON
0.131025,0.128776,0.198239,0.228863,0.072398,0.620774,0.875149,0.635239,0.515728,0.55381,0.963093,DERMASON
0.134006,0.154875,0.167812,0.341349,0.072624,0.531504,0.853269,0.502063,0.565371,0.441574,0.977388,DERMASON
0.144935,0.147377,0.177298,0.306303,0.07335,0.680806,0.77491,0.539009,0.550977,0.471427,0.937537,DERMASON
0.132777,0.145214,0.179429,0.297566,0.07262,0.493625,0.86271,0.549952,0.546774,0.48043,0.950506,DERMASON
0.13012,0.14934,0.174189,0.316574,0.072513,0.592466,0.882792,0.529377,0.554628,0.463514,0.971689,DERMASON
0.133148,0.151179,0.172926,0.323057,0.072352,0.837112,0.860088,0.520367,0.558093,0.456184,0.944544,DERMASON
0.140639,0.144806,0.179619,0.296327,0.073086,0.754201,0.805718,0.552296,0.545778,0.482296,0.964822,DERMASON
0.136145,0.140289,0.186049,0.274685,0.072814,0.494408,0.838403,0.575439,0.53706,0.501663,0.923936,DERMASON
0.135777,0.165316,0.157733,0.385543,0.0726,0.541123,0.841484,0.453422,0.584639,0.403438,0.950796,DERMASON
0.134197,0.153448,0.171369,0.331093,0.07274,0.621413,0.853203,0.509862,0.561961,0.447571,0.919938,DERMASON
0.141325,0.154945,0.169289,0.338531,0.073255,0.537126,0.802477,0.503275,0.564282,0.442128,0.946633,DERMASON
0.139274,0.168065,0.155848,0.395798,0.072703,0.769463,0.817246,0.441493,0.589259,0.39419,0.927071,DERMASON
0.13731,0.159959,0.163534,0.36135,0.073131,0.715995,0.831751,0.479497,0.573648,0.423318,0.962212,DERMASON
0.146334,0.146524,0.177904,0.303298,0.07361,0.655909,0.767896,0.545104,0.547955,0.475943,0.979618,DERMASON
0.13393,0.149872,0.174326,0.317468,0.072921,0.731024,0.857022,0.528594,0.554218,0.462375,0.975417,DERMASON
0.138059,0.161635,0.161545,0.369228,0.072719,0.48361,0.826924,0.471968,0.576525,0.417359,0.975953,DERMASON
0.127763,0.14011,0.186312,0.273822,0.072777,0.815336,0.90431,0.578214,0.535345,0.50349,0.951298,DERMASON
0.14135,0.129365,0.200426,0.226366,0.073601,0.470101,0.803615,0.634907,0.514839,0.552671,0.908005,DERMASON
0.129485,0.137412,0.18904,0.263144,0.07288,0.751866,0.891125,0.592229,0.530178,0.51543,0.967006,DERMASON
0.136533,0.155115,0.168821,0.339845,0.072719,0.703961,0.838621,0.503474,0.563801,0.442015,0.973446,DERMASON
0.134875,0.150835,0.174023,0.320157,0.073156,0.741691,0.850828,0.524372,0.555643,0.458803,0.956437,DERMASON
0.139321,0.157836,0.167036,0.349454,0.073152,0.5653,0.818514,0.490471,0.568913,0.431695,0.932366,DERMASON
0.133096,0.144616,0.18171,0.291979,0.072756,0.817033,0.864308,0.555568,0.54367,0.484375,0.935614,DERMASON
0.134113,0.156847,0.167284,0.346766,0.07288,0.495856,0.857156,0.495554,0.566759,0.435617,0.967793,DERMASON
0.142876,0.163307,0.161764,0.372497,0.073552,0.696598,0.794393,0.465369,0.578695,0.411938,0.923718,DERMASON
0.135849,0.150867,0.174188,0.319904,0.07314,0.666441,0.845608,0.525494,0.554714,0.459367,0.969945,DERMASON
0.122024,0.12255,0.207588,0.200389,0.072554,0.675608,0.951937,0.673826,0.500758,0.587282,0.976025,DERMASON
0.138952,0.174663,0.149235,0.425404,0.073098,0.557662,0.823306,0.413955,0.599842,0.373068,0.96095,DERMASON
0.164529,0.132435,0.197045,0.238552,0.074315,0.56054,0.652107,0.620432,0.519274,0.539317,0.926666,DERMASON
0.133149,0.145891,0.180065,0.297824,0.07323,0.588767,0.866575,0.55087,0.544788,0.479996,0.969995,DERMASON
0.138544,0.159503,0.165909,0.355442,0.07323,0.62616,0.82716,0.484483,0.570518,0.426479,0.940152,DERMASON
0.134672,0.160095,0.164799,0.359037,0.07307,0.726662,0.855605,0.481699,0.57162,0.424295,0.957784,DERMASON
0.138213,0.158983,0.166085,0.353933,0.0733,0.502984,0.829707,0.487049,0.569456,0.428466,0.955621,DERMASON
0.134906,0.154301,0.171082,0.333534,0.073028,0.550427,0.85527,0.510426,0.559894,0.446764,0.973148,DERMASON
0.130204,0.13853,0.189566,0.264567,0.073185,0.751817,0.890793,0.589777,0.529843,0.512371,0.955936,DERMASON
0.13231,0.145211,0.181408,0.293824,0.073218,0.777685,0.874963,0.555658,0.54247,0.483592,0.97166,DERMASON
0.14029,0.174852,0.149565,0.42509,0.07288,0.432349,0.816733,0.415044,0.598558,0.373395,0.97419,DERMASON
0.136389,0.155923,0.16988,0.339494,0.073366,0.537253,0.845183,0.503119,0.562541,0.440791,0.961371,DERMASON
0.146453,0.177742,0.147116,0.437267,0.073684,0.697656,0.773463,0.402297,0.60395,0.364033,0.958739,DERMASON
0.139752,0.155096,0.172444,0.332566,0.073812,0.597051,0.821081,0.50737,0.560775,0.444109,0.906042,DERMASON
0.157774,0.157542,0.169519,0.343776,0.074335,0.485727,0.697902,0.495573,0.565422,0.434747,0.914787,DERMASON
0.133361,0.147997,0.179777,0.302908,0.073028,0.489225,0.868377,0.542516,0.547121,0.472501,0.930895,DERMASON
0.143851,0.178778,0.146969,0.439981,0.073325,0.474471,0.792503,0.398282,0.605435,0.360981,0.934838,DERMASON
0.135595,0.165042,0.159868,0.380377,0.073288,0.631537,0.852333,0.460697,0.5792,0.407471,0.982801,DERMASON
0.138449,0.153984,0.17213,0.330758,0.073824,0.510833,0.831974,0.513734,0.557914,0.448942,0.976779,DERMASON
0.135273,0.150235,0.177629,0.311857,0.073721,0.580902,0.855575,0.532328,0.550654,0.463913,0.932604,DERMASON
0.142064,0.172337,0.152653,0.412468,0.073564,0.7974,0.806352,0.427816,0.592552,0.382491,0.979269,DERMASON
0.153344,0.187998,0.139032,0.479967,0.073927,0.821264,0.728815,0.359169,0.622222,0.332915,0.90593,DERMASON
0.141648,0.165329,0.160573,0.379524,0.073713,0.464556,0.809645,0.46018,0.579078,0.406866,0.959451,DERMASON
0.139094,0.167937,0.158356,0.390097,0.07382,0.596722,0.828383,0.448347,0.58383,0.397794,0.944286,DERMASON
0.132247,0.138233,0.191203,0.261002,0.073667,0.835456,0.87919,0.593884,0.527408,0.515154,0.951596,DERMASON
0.134968,0.156651,0.170012,0.340829,0.073795,0.5793,0.858899,0.501673,0.562298,0.439095,0.961693,DERMASON
