@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,4,10-12,16-17'

@attribute Perimeter numeric
@attribute MinorAxisLength numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.050698,0.081035,0.887451,0.835736,0.521255,0.918083,DERMASON
0.052922,0.062248,0.930379,0.816291,0.428083,0.978256,DERMASON
0.046214,0.110668,0.895946,0.876409,0.684361,0.957429,DERMASON
0.053013,0.06212,0.904443,0.816052,0.423828,0.951129,DERMASON
0.050003,0.073372,0.929431,0.84267,0.485594,0.965159,DERMASON
0.044918,0.087072,0.949522,0.889395,0.561551,0.989799,DERMASON
0.049765,0.073337,0.890083,0.845487,0.481114,0.933575,DERMASON
0.051571,0.071106,0.908015,0.829566,0.473167,0.966692,DERMASON
0.049525,0.074587,0.92649,0.847701,0.49368,0.982257,DERMASON
0.052372,0.085307,0.883203,0.823235,0.547904,0.960692,DERMASON
0.054531,0.065981,0.919562,0.804637,0.447305,0.984093,DERMASON
0.048819,0.074248,0.906102,0.854943,0.486923,0.946513,DERMASON
0.058183,0.063797,0.917583,0.7738,0.429361,0.932604,DERMASON
0.045874,0.103833,0.915605,0.882031,0.645558,0.953024,DERMASON
0.049623,0.087431,0.866412,0.848163,0.559023,0.962116,DERMASON
0.046272,0.084927,0.914114,0.87845,0.545602,0.961852,DERMASON
0.05554,0.060288,0.913627,0.796598,0.409715,0.927041,DERMASON
0.056813,0.076163,0.895914,0.78793,0.493991,0.935419,DERMASON
0.060085,0.071486,0.882029,0.760561,0.464934,0.901814,DERMASON
0.049066,0.084506,0.872147,0.855822,0.536213,0.918593,DERMASON
0.05791,0.079182,0.866235,0.779128,0.502532,0.876562,DERMASON
0.047025,0.079702,0.948334,0.874925,0.517551,0.978173,DERMASON
0.046048,0.091371,0.911917,0.884007,0.57884,0.970396,DERMASON
0.047152,0.09644,0.901488,0.874055,0.606047,0.972132,DERMASON
0.050506,0.075391,0.892165,0.844994,0.489369,0.943415,DERMASON
0.050153,0.070045,0.925493,0.84849,0.462784,0.961255,DERMASON
0.064302,0.064229,0.883332,0.729017,0.432323,0.96872,DERMASON
0.044583,0.085628,0.961511,0.900066,0.547252,0.976044,DERMASON
0.048586,0.081071,0.925067,0.86346,0.5191,0.945513,DERMASON
0.051814,0.085124,0.821341,0.834741,0.524517,0.815997,DERMASON
0.056641,0.087602,0.850451,0.794011,0.547441,0.90005,DERMASON
0.044924,0.094657,0.941196,0.899563,0.596233,0.995638,DERMASON
0.052702,0.081778,0.869377,0.829917,0.509583,0.854233,DERMASON
0.060448,0.06259,0.86152,0.76403,0.419381,0.952784,DERMASON
0.045329,0.110601,0.925828,0.896666,0.678474,0.977815,DERMASON
0.048186,0.07517,0.926347,0.870763,0.486706,0.956992,DERMASON
0.04208,0.127786,0.914967,0.927927,0.771268,0.989919,DERMASON
0.044709,0.092651,0.958366,0.904946,0.578036,0.953848,DERMASON
0.048717,0.091932,0.899796,0.868502,0.576518,0.973964,DERMASON
0.053075,0.093946,0.87467,0.830036,0.573542,0.86778,DERMASON
0.068253,0.051275,0.86292,0.704438,0.353908,0.927254,DERMASON
0.047243,0.091239,0.933067,0.88283,0.572837,0.978829,DERMASON
0.050924,0.090144,0.902369,0.849803,0.563454,0.951757,DERMASON
0.045816,0.094828,0.905379,0.896672,0.589302,0.961551,DERMASON
0.047167,0.092007,0.925705,0.884599,0.574491,0.965049,DERMASON
0.053069,0.0665,0.906899,0.831743,0.439899,0.975799,DERMASON
0.051985,0.070828,0.934154,0.841435,0.463716,0.982832,DERMASON
0.052531,0.089706,0.894599,0.836966,0.557047,0.926656,DERMASON
0.046413,0.106119,0.91985,0.892668,0.646386,0.94591,DERMASON
0.048707,0.090902,0.931271,0.87205,0.560653,0.909572,DERMASON
0.05165,0.091187,0.914954,0.845932,0.567343,0.952122,DERMASON
0.051563,0.089143,0.91695,0.846912,0.547144,0.878879,DERMASON
0.055629,0.0795,0.87259,0.811334,0.498675,0.900256,DERMASON
0.055437,0.083128,0.872151,0.813473,0.524549,0.956371,DERMASON
0.056909,0.081015,0.897833,0.801846,0.51059,0.939788,DERMASON
0.051333,0.081881,0.912179,0.850985,0.51631,0.951389,DERMASON
0.049448,0.094061,0.894012,0.868654,0.581674,0.96031,DERMASON
0.043139,0.125762,0.925609,0.927356,0.749915,0.959788,DERMASON
0.050442,0.094408,0.904922,0.860554,0.582216,0.954404,DERMASON
0.050601,0.085571,0.934565,0.85934,0.536,0.961486,DERMASON
0.05323,0.075241,0.927146,0.835998,0.475364,0.914395,DERMASON
0.049805,0.109274,0.863209,0.86656,0.654236,0.902523,DERMASON
0.060194,0.065977,0.880904,0.77683,0.429479,0.944564,DERMASON
0.04508,0.094035,0.93907,0.910547,0.582827,0.979631,DERMASON
0.053166,0.077296,0.857939,0.837601,0.490524,0.954815,DERMASON
0.059829,0.081598,0.881963,0.780617,0.51575,0.975516,DERMASON
0.051172,0.084956,0.905072,0.855699,0.531006,0.955258,DERMASON
0.048183,0.087976,0.92726,0.882684,0.551037,0.987208,DERMASON
0.055789,0.075305,0.87613,0.815487,0.480544,0.963737,DERMASON
0.097606,0.090333,0.720759,0.50251,0.555531,0.926051,DERMASON
0.050651,0.090149,0.93585,0.86295,0.555644,0.945298,DERMASON
0.08809,0.073859,0.820371,0.568127,0.467708,0.934617,DERMASON
0.055818,0.095251,0.883261,0.817832,0.579005,0.918226,DERMASON
0.051617,0.080258,0.942815,0.855003,0.50767,0.9856,DERMASON
0.049417,0.089778,0.917694,0.875203,0.550467,0.92551,DERMASON
0.054865,0.065813,0.926565,0.826857,0.426918,0.95477,DERMASON
0.053026,0.085354,0.897577,0.843263,0.530176,0.952684,DERMASON
0.050251,0.092483,0.916739,0.868017,0.571894,0.983577,DERMASON
0.054693,0.074629,0.933499,0.828761,0.467507,0.905799,DERMASON
0.057074,0.073267,0.893184,0.808236,0.457916,0.88643,DERMASON
0.05555,0.070328,0.922685,0.821652,0.45425,0.986884,DERMASON
0.067032,0.075696,0.831752,0.72612,0.469101,0.8746,DERMASON
0.047827,0.092258,0.918867,0.892039,0.568134,0.973456,DERMASON
0.054077,0.069443,0.947598,0.838215,0.440384,0.929909,DERMASON
0.042284,0.125995,0.937264,0.946631,0.743629,0.959946,DERMASON
0.054895,0.096886,0.879541,0.83242,0.586666,0.945234,DERMASON
0.054097,0.069784,0.919658,0.83941,0.445877,0.968011,DERMASON
0.043937,0.103805,0.949662,0.932115,0.626329,0.968698,DERMASON
0.066886,0.060743,0.858131,0.732141,0.387926,0.88314,DERMASON
0.058805,0.068743,0.879146,0.799604,0.435714,0.933791,DERMASON
0.05504,0.087563,0.897722,0.832317,0.537574,0.953604,DERMASON
0.048469,0.097319,0.897266,0.891459,0.590993,0.969205,DERMASON
0.065917,0.059978,0.828251,0.741305,0.388261,0.928165,DERMASON
0.050364,0.093013,0.929628,0.874636,0.562108,0.923238,DERMASON
0.049016,0.084364,0.933562,0.886949,0.520832,0.959569,DERMASON
0.052826,0.079141,0.907119,0.852984,0.490247,0.937452,DERMASON
0.054899,0.075181,0.922312,0.834851,0.470501,0.948127,DERMASON
0.053315,0.091376,0.907639,0.849001,0.559435,0.974887,DERMASON
0.064177,0.054582,0.902267,0.756575,0.354031,0.884946,DERMASON
0.056862,0.068448,0.894083,0.819285,0.435483,0.961277,DERMASON
0.04961,0.093307,0.917065,0.883791,0.563,0.929912,DERMASON
0.058488,0.088089,0.867349,0.805664,0.535477,0.931066,DERMASON
0.054758,0.091994,0.905527,0.839995,0.551947,0.908691,DERMASON
0.053434,0.076613,0.917754,0.851882,0.480385,0.988851,DERMASON
0.053405,0.093578,0.904131,0.852689,0.563964,0.941731,DERMASON
0.052469,0.073153,0.932033,0.861641,0.457317,0.955618,DERMASON
0.052941,0.089806,0.925183,0.857435,0.546798,0.967139,DERMASON
0.052008,0.088288,0.911093,0.866667,0.535333,0.94424,DERMASON
0.05127,0.089501,0.922898,0.874419,0.544304,0.970545,DERMASON
0.055625,0.093437,0.917636,0.837049,0.559477,0.932584,DERMASON
0.060945,0.083037,0.889456,0.791804,0.507613,0.959175,DERMASON
0.069918,0.105,0.85992,0.718673,0.619574,0.928077,DERMASON
0.059195,0.0703,0.911835,0.806765,0.441787,0.972074,DERMASON
0.056356,0.079969,0.873999,0.831624,0.488249,0.936156,DERMASON
0.045859,0.121877,0.925518,0.926578,0.713458,0.967106,DERMASON
0.050914,0.100595,0.933335,0.880016,0.603567,0.98751,DERMASON
0.063941,0.087519,0.818599,0.767634,0.51159,0.804709,DERMASON
0.057118,0.093127,0.896831,0.825416,0.557698,0.938623,DERMASON
0.052163,0.082131,0.914839,0.869239,0.498733,0.931537,DERMASON
0.052489,0.082257,0.907568,0.866664,0.501306,0.948893,DERMASON
0.069892,0.083486,0.842717,0.72015,0.508329,0.953251,DERMASON
0.053958,0.088861,0.918775,0.853714,0.540177,0.98192,DERMASON
0.05158,0.098651,0.902295,0.875664,0.586412,0.942107,DERMASON
0.054605,0.100625,0.892109,0.848749,0.598021,0.951852,DERMASON
0.059943,0.075547,0.871295,0.802609,0.462578,0.926495,DERMASON
0.051999,0.087957,0.924694,0.872099,0.533362,0.970213,DERMASON
0.049459,0.104935,0.91839,0.895513,0.62169,0.961531,DERMASON
0.049874,0.090882,0.945717,0.891858,0.545841,0.94897,DERMASON
0.050597,0.093498,0.921328,0.88534,0.561081,0.960795,DERMASON
0.051841,0.090081,0.908727,0.874635,0.54316,0.964582,DERMASON
0.054502,0.09071,0.834351,0.851097,0.540823,0.920353,DERMASON
0.059954,0.066715,0.900006,0.803854,0.417821,0.948769,DERMASON
0.046164,0.105078,0.929669,0.927073,0.62468,0.983931,DERMASON
0.054235,0.105026,0.884996,0.853603,0.616667,0.924593,DERMASON
0.048801,0.093493,0.94876,0.903386,0.563154,0.985788,DERMASON
0.053428,0.095273,0.924381,0.861525,0.56818,0.951419,DERMASON
0.052803,0.102603,0.872511,0.867176,0.60525,0.939379,DERMASON
0.063663,0.074598,0.861911,0.7738,0.460361,0.96255,DERMASON
0.051932,0.110646,0.881748,0.875559,0.652158,0.976955,DERMASON
0.062052,0.069864,0.909872,0.787884,0.430909,0.928585,DERMASON
0.055829,0.087997,0.848044,0.841338,0.522515,0.897993,DERMASON
0.071212,0.056586,0.907505,0.714202,0.363185,0.951218,DERMASON
0.056959,0.074242,0.941574,0.832362,0.456641,0.956245,DERMASON
0.049939,0.10701,0.91289,0.895195,0.629835,0.960686,DERMASON
0.053839,0.08929,0.92261,0.860074,0.521822,0.843869,DERMASON
0.056925,0.082313,0.903737,0.833542,0.499742,0.965404,DERMASON
0.051413,0.104109,0.929026,0.883103,0.61302,0.955709,DERMASON
0.054679,0.088069,0.936328,0.853928,0.529599,0.964993,DERMASON
0.051339,0.086215,0.944139,0.884121,0.521592,0.980725,DERMASON
0.063557,0.083468,0.86377,0.77823,0.499467,0.919256,DERMASON
0.050115,0.123535,0.928593,0.89562,0.714336,0.951383,DERMASON
0.050382,0.093559,0.915981,0.893313,0.558633,0.969649,DERMASON
0.056093,0.079675,0.933986,0.84271,0.482641,0.949247,DERMASON
0.059604,0.074821,0.903457,0.812665,0.458779,0.965159,DERMASON
0.052474,0.101041,0.926243,0.875253,0.594755,0.948233,DERMASON
0.057135,0.102715,0.850057,0.834698,0.596104,0.893433,DERMASON
0.123742,0.076075,0.595146,0.36948,0.435958,0.725417,DERMASON
0.055503,0.09083,0.920966,0.849055,0.530939,0.871504,DERMASON
0.062588,0.09807,0.893891,0.788488,0.582042,0.976749,DERMASON
0.056766,0.084729,0.868837,0.838315,0.506381,0.933723,DERMASON
0.056421,0.096791,0.895958,0.842691,0.567823,0.925056,DERMASON
0.061019,0.072833,0.909498,0.803228,0.443355,0.9378,DERMASON
0.055849,0.081043,0.917246,0.847918,0.485811,0.932248,DERMASON
0.053868,0.100929,0.903734,0.865804,0.595234,0.972392,DERMASON
0.061704,0.094937,0.873495,0.798962,0.561044,0.957576,DERMASON
0.057507,0.087792,0.895213,0.835522,0.51109,0.860856,DERMASON
0.064428,0.065089,0.924244,0.777379,0.404426,0.96775,DERMASON
0.053974,0.115327,0.901093,0.867687,0.666496,0.952155,DERMASON
0.067167,0.06198,0.890541,0.755745,0.38583,0.95322,DERMASON
0.092689,0.091979,0.823549,0.565788,0.541359,0.937064,DERMASON
0.051168,0.098269,0.909854,0.893903,0.581758,0.995974,DERMASON
0.056349,0.084937,0.914681,0.847547,0.498915,0.893387,DERMASON
0.048031,0.1184,0.920973,0.922984,0.681265,0.946993,DERMASON
0.055674,0.082964,0.920979,0.853694,0.492555,0.926986,DERMASON
0.057806,0.082737,0.894944,0.835158,0.490065,0.917094,DERMASON
0.052209,0.094814,0.909407,0.884867,0.55903,0.962076,DERMASON
0.062712,0.062744,0.927302,0.793591,0.387483,0.938716,DERMASON
0.047063,0.111588,0.938925,0.932684,0.648308,0.972053,DERMASON
0.056961,0.091305,0.90752,0.843066,0.538207,0.945528,DERMASON
0.059849,0.074174,0.940398,0.818196,0.449564,0.957601,DERMASON
0.050018,0.113093,0.919241,0.907101,0.654252,0.966556,DERMASON
0.056179,0.105533,0.884657,0.852308,0.610506,0.93896,DERMASON
0.062639,0.078296,0.89667,0.796776,0.470826,0.96635,DERMASON
0.054559,0.107225,0.910631,0.866796,0.622071,0.960498,DERMASON
0.059428,0.078511,0.92903,0.825034,0.471538,0.967883,DERMASON
0.057933,0.079003,0.875654,0.83797,0.471208,0.943813,DERMASON
0.052685,0.1028,0.896311,0.884857,0.599378,0.971281,DERMASON
0.054598,0.07884,0.945996,0.868027,0.467679,0.925301,DERMASON
0.051793,0.092108,0.935483,0.895035,0.543138,0.981588,DERMASON
0.05593,0.103372,0.85162,0.85846,0.593108,0.912178,DERMASON
0.057004,0.0846,0.932162,0.849202,0.499191,0.948839,DERMASON
0.053844,0.099967,0.89086,0.87766,0.572858,0.89622,DERMASON
0.057022,0.090722,0.930751,0.849521,0.53463,0.978148,DERMASON
0.053948,0.111283,0.925938,0.876863,0.634799,0.918161,DERMASON
0.055642,0.107685,0.913439,0.861899,0.620622,0.955087,DERMASON
0.057511,0.087555,0.92452,0.845644,0.4954,0.796975,DERMASON
0.060958,0.095638,0.894272,0.815994,0.556393,0.948663,DERMASON
0.055295,0.089512,0.896771,0.866411,0.524904,0.959456,DERMASON
0.053597,0.094788,0.901084,0.881612,0.550806,0.945317,DERMASON
0.057441,0.100937,0.894867,0.847603,0.585374,0.964453,DERMASON
0.057611,0.093136,0.934738,0.846123,0.547553,0.989353,DERMASON
0.056551,0.081152,0.896323,0.855627,0.480985,0.960652,DERMASON
0.056271,0.1039,0.88727,0.858513,0.594335,0.916085,DERMASON
0.048729,0.107159,0.941577,0.927714,0.617294,0.965611,DERMASON
0.055815,0.093354,0.919504,0.863981,0.544868,0.969318,DERMASON
0.058086,0.079805,0.923848,0.844263,0.469433,0.934594,DERMASON
0.053888,0.125726,0.876949,0.881612,0.707698,0.919426,DERMASON
0.052633,0.103458,0.91957,0.893365,0.597189,0.968338,DERMASON
0.055742,0.098187,0.915263,0.865587,0.562413,0.912385,DERMASON
0.05311,0.090594,0.952785,0.889246,0.531281,0.981837,DERMASON
0.06602,0.083627,0.884755,0.778694,0.488035,0.932644,DERMASON
0.05691,0.102744,0.891064,0.857491,0.58816,0.939212,DERMASON
0.05788,0.090409,0.914527,0.849373,0.516539,0.884125,DERMASON
0.059571,0.085776,0.910259,0.835122,0.499507,0.9448,DERMASON
0.055661,0.099642,0.922743,0.869849,0.568673,0.920142,DERMASON
0.056486,0.100441,0.917958,0.8626,0.574634,0.93461,DERMASON
0.06196,0.089023,0.890281,0.815487,0.516568,0.94999,DERMASON
0.055731,0.086908,0.924703,0.86978,0.505931,0.953829,DERMASON
0.061026,0.095128,0.889341,0.823595,0.550337,0.965297,DERMASON
0.062615,0.099925,0.859863,0.810121,0.574503,0.958137,DERMASON
0.061138,0.077732,0.895572,0.822972,0.458025,0.956902,DERMASON
0.052787,0.109534,0.893684,0.896889,0.622652,0.943956,DERMASON
0.06646,0.089155,0.876548,0.778502,0.518466,0.963651,DERMASON
0.054765,0.106115,0.901361,0.879506,0.608001,0.971661,DERMASON
0.052959,0.100466,0.929595,0.896018,0.575706,0.951264,DERMASON
0.064083,0.09188,0.848157,0.798929,0.531609,0.958183,DERMASON
0.058154,0.09078,0.886133,0.849749,0.518701,0.900388,DERMASON
0.085789,0.102122,0.668975,0.630199,0.574821,0.878154,DERMASON
0.055842,0.092425,0.911455,0.870635,0.53598,0.972867,DERMASON
0.072422,0.055468,0.860559,0.731667,0.330379,0.868297,DERMASON
0.053788,0.114382,0.901955,0.889602,0.648949,0.960375,DERMASON
0.06722,0.071113,0.888177,0.774254,0.421539,0.953723,DERMASON
0.063854,0.10405,0.879631,0.802366,0.589697,0.92244,DERMASON
0.057344,0.08395,0.923588,0.859569,0.489966,0.971089,DERMASON
0.062679,0.08865,0.895453,0.813544,0.511608,0.947849,DERMASON
0.058642,0.084886,0.933665,0.84858,0.496873,0.989668,DERMASON
0.053592,0.117497,0.890733,0.893656,0.659036,0.924667,DERMASON
0.057006,0.101153,0.911232,0.863295,0.581747,0.988989,DERMASON
0.055705,0.116282,0.917453,0.875057,0.649907,0.905441,DERMASON
0.053529,0.103199,0.925102,0.894703,0.59108,0.979551,DERMASON
0.063534,0.079475,0.881277,0.807163,0.464035,0.955531,DERMASON
0.061144,0.073273,0.90507,0.827642,0.430626,0.947889,DERMASON
0.062756,0.074413,0.928495,0.81434,0.437385,0.957108,DERMASON
0.078706,0.080635,0.814991,0.68776,0.467325,0.944612,DERMASON
0.066539,0.067991,0.88013,0.784661,0.393523,0.880285,DERMASON
0.053239,0.098429,0.93393,0.900379,0.562751,0.968319,DERMASON
0.053907,0.107639,0.951232,0.895556,0.596896,0.86555,DERMASON
0.056206,0.095279,0.920213,0.875222,0.539788,0.924306,DERMASON
0.058683,0.095437,0.917367,0.853471,0.54001,0.920178,DERMASON
0.061361,0.08604,0.906026,0.831095,0.496236,0.96718,DERMASON
0.058761,0.090508,0.93651,0.853729,0.520399,0.974302,DERMASON
0.052209,0.115981,0.958994,0.91271,0.643068,0.895629,DERMASON
0.063058,0.104962,0.901313,0.816992,0.593397,0.956386,DERMASON
0.053434,0.112279,0.948029,0.902124,0.632484,0.965872,DERMASON
0.06609,0.108701,0.764368,0.792737,0.588974,0.77657,DERMASON
0.060517,0.095597,0.915201,0.840043,0.546963,0.982585,DERMASON
0.058388,0.087928,0.919043,0.859091,0.505896,0.976838,DERMASON
0.057695,0.078058,0.957199,0.865267,0.453677,0.971475,DERMASON
0.054029,0.103664,0.930475,0.898169,0.586805,0.9677,DERMASON
0.057993,0.089315,0.927639,0.862975,0.513663,0.983214,DERMASON
0.097436,0.078714,0.644158,0.559405,0.439349,0.828993,DERMASON
0.055993,0.10242,0.929615,0.88169,0.573708,0.921815,DERMASON
0.049776,0.116598,0.922485,0.938704,0.654866,0.978666,DERMASON
0.055246,0.10654,0.912555,0.889017,0.596406,0.934808,DERMASON
0.055097,0.109427,0.910195,0.890499,0.616103,0.971819,DERMASON
0.05444,0.105149,0.924921,0.896501,0.587588,0.923488,DERMASON
0.053721,0.099627,0.940637,0.903167,0.562653,0.954392,DERMASON
0.064218,0.092969,0.860632,0.811367,0.524699,0.929551,DERMASON
0.05534,0.093963,0.939226,0.888789,0.534792,0.969191,DERMASON
0.059746,0.090939,0.922107,0.849816,0.51583,0.943687,DERMASON
0.058097,0.094162,0.924018,0.864414,0.537466,0.98338,DERMASON
0.059877,0.086526,0.913596,0.849078,0.493923,0.954592,DERMASON
0.067158,0.08394,0.864054,0.78789,0.480598,0.959343,DERMASON
0.057542,0.095009,0.906573,0.870609,0.537374,0.953835,DERMASON
0.062415,0.081165,0.917078,0.829072,0.463335,0.942794,DERMASON
0.06073,0.080314,0.898155,0.843733,0.459448,0.948007,DERMASON
0.06133,0.101724,0.91473,0.83867,0.571663,0.954644,DERMASON
0.057092,0.108154,0.888256,0.875898,0.601967,0.930139,DERMASON
0.069626,0.08051,0.819781,0.769615,0.447912,0.847291,DERMASON
0.060527,0.083287,0.903907,0.846359,0.474688,0.950616,DERMASON
0.059853,0.096163,0.909123,0.852365,0.541958,0.953247,DERMASON
0.056404,0.093563,0.936166,0.883053,0.532845,0.989967,DERMASON
0.055336,0.100968,0.934775,0.893128,0.569581,0.977447,DERMASON
0.055909,0.099927,0.929099,0.888241,0.563168,0.970986,DERMASON
0.087425,0.09716,0.70621,0.634416,0.540975,0.909443,DERMASON
0.059673,0.091827,0.924852,0.855144,0.516941,0.939774,DERMASON
0.053816,0.118842,0.934849,0.90795,0.652101,0.901394,DERMASON
0.052187,0.109924,0.92541,0.923536,0.616873,0.99066,DERMASON
0.06227,0.076937,0.920233,0.834093,0.442043,0.968765,DERMASON
0.052244,0.122057,0.907944,0.923491,0.67668,0.966939,DERMASON
0.058868,0.106999,0.89145,0.86395,0.597552,0.96224,DERMASON
0.058126,0.08453,0.955382,0.870705,0.477224,0.935363,DERMASON
0.056347,0.093498,0.937803,0.886556,0.527353,0.963801,DERMASON
0.109563,0.094907,0.665263,0.488161,0.528396,0.917707,DERMASON
0.069324,0.086669,0.85501,0.776941,0.486775,0.930943,DERMASON
0.079822,0.082753,0.864386,0.694125,0.467503,0.940067,DERMASON
0.057856,0.090529,0.94553,0.875056,0.512762,0.980967,DERMASON
0.069939,0.060042,0.930861,0.772557,0.349957,0.947183,DERMASON
0.063414,0.089494,0.90394,0.827065,0.50587,0.970812,DERMASON
0.065945,0.093216,0.874329,0.805838,0.523074,0.954379,DERMASON
0.064254,0.092137,0.881868,0.820374,0.51297,0.919366,DERMASON
0.069216,0.088912,0.860305,0.779043,0.497684,0.931508,DERMASON
0.060353,0.080403,0.956986,0.854019,0.459185,0.978763,DERMASON
0.054968,0.132812,0.905885,0.902074,0.72178,0.90378,DERMASON
0.062747,0.080285,0.923828,0.833498,0.446605,0.880245,DERMASON
0.058296,0.117657,0.854782,0.872911,0.637293,0.861804,DERMASON
0.071296,0.075384,0.876353,0.763131,0.428478,0.945767,DERMASON
0.062051,0.090195,0.92109,0.840674,0.509678,0.98227,DERMASON
0.058075,0.112079,0.920645,0.875817,0.620697,0.961826,DERMASON
0.056743,0.107057,0.914533,0.887971,0.590177,0.928527,DERMASON
0.057242,0.107054,0.89711,0.883503,0.591001,0.935148,DERMASON
0.059193,0.084931,0.926815,0.866326,0.481449,0.979202,DERMASON
0.05465,0.106385,0.945738,0.907024,0.592741,0.97681,DERMASON
0.064762,0.078061,0.913136,0.818292,0.442298,0.950988,DERMASON
0.059632,0.093463,0.936274,0.862538,0.52583,0.979554,DERMASON
0.07175,0.07833,0.872829,0.761487,0.439486,0.920991,DERMASON
0.069835,0.067638,0.917939,0.777104,0.389146,0.965009,DERMASON
0.052959,0.107481,0.937775,0.923754,0.597974,0.979436,DERMASON
0.064446,0.08496,0.944931,0.822932,0.468278,0.880207,DERMASON
0.064163,0.083646,0.928412,0.8256,0.472755,0.97483,DERMASON
0.061301,0.081543,0.925591,0.850351,0.459162,0.953375,DERMASON
0.056685,0.099848,0.925617,0.891482,0.552454,0.941289,DERMASON
0.057192,0.108086,0.938839,0.887006,0.60111,0.988071,DERMASON
0.056563,0.098447,0.950194,0.892714,0.547519,0.96066,DERMASON
0.054145,0.116621,0.937918,0.914928,0.643787,0.97669,DERMASON
0.062927,0.088762,0.903069,0.837164,0.498089,0.969781,DERMASON
0.058497,0.099314,0.941745,0.876389,0.551069,0.95795,DERMASON
0.066234,0.070098,0.931885,0.810306,0.40076,0.973157,DERMASON
0.074604,0.099717,0.783377,0.743313,0.537068,0.840539,DERMASON
0.057333,0.102776,0.938123,0.888996,0.570853,0.983838,DERMASON
0.059391,0.090545,0.928743,0.871291,0.503678,0.957259,DERMASON
0.063035,0.08425,0.924042,0.839596,0.472157,0.966938,DERMASON
0.058855,0.091726,0.952815,0.876303,0.511507,0.972494,DERMASON
0.068211,0.079472,0.887021,0.796254,0.439227,0.900998,DERMASON
0.12387,0.076752,0.651416,0.411172,0.431086,0.95083,DERMASON
0.064721,0.093935,0.925955,0.825566,0.516764,0.923325,DERMASON
0.059932,0.10979,0.924105,0.867394,0.603662,0.963131,DERMASON
0.069978,0.077191,0.89783,0.782129,0.435428,0.97061,DERMASON
0.071351,0.091117,0.868426,0.771242,0.504543,0.946763,DERMASON
0.064152,0.076213,0.919005,0.83166,0.429524,0.967791,DERMASON
0.06132,0.097643,0.913377,0.856171,0.534556,0.919018,DERMASON
0.055912,0.117141,0.940179,0.904244,0.636725,0.92901,DERMASON
0.077573,0.072299,0.842992,0.72296,0.39156,0.82182,DERMASON
0.067962,0.07599,0.896631,0.800894,0.421692,0.918802,DERMASON
0.061493,0.091279,0.938408,0.856256,0.501542,0.926567,DERMASON
0.063438,0.111194,0.857964,0.839493,0.595542,0.856523,DERMASON
0.064835,0.080764,0.912586,0.827607,0.449424,0.946275,DERMASON
0.061534,0.087435,0.926684,0.856302,0.482671,0.937003,DERMASON
0.068976,0.066071,0.919179,0.793194,0.370825,0.926331,DERMASON
0.063693,0.086163,0.91871,0.837694,0.480196,0.971212,DERMASON
0.062945,0.088078,0.885534,0.844595,0.483767,0.921448,DERMASON
0.063131,0.089674,0.85252,0.843247,0.491803,0.921083,DERMASON
0.060317,0.09821,0.914104,0.868019,0.538196,0.940612,DERMASON
0.066262,0.080769,0.91599,0.816952,0.450592,0.963442,DERMASON
0.061779,0.103811,0.922106,0.855621,0.565366,0.928289,DERMASON
0.073476,0.065266,0.916949,0.757878,0.371747,0.977591,DERMASON
0.068136,0.108574,0.832734,0.801957,0.588745,0.920908,DERMASON
0.059321,0.092886,0.916061,0.877818,0.515562,0.985753,DERMASON
0.062219,0.093723,0.909091,0.852992,0.516564,0.9618,DERMASON
0.060969,0.104202,0.910512,0.864097,0.568704,0.946022,DERMASON
0.06871,0.077273,0.854174,0.798281,0.4258,0.916957,DERMASON
0.063092,0.106769,0.906332,0.845956,0.581352,0.942746,DERMASON
0.060741,0.097805,0.928873,0.867296,0.53669,0.960939,DERMASON
0.064453,0.084416,0.947652,0.835119,0.467706,0.963615,DERMASON
0.057509,0.102985,0.948605,0.896212,0.566051,0.982238,DERMASON
0.05682,0.11047,0.915787,0.902562,0.604604,0.981143,DERMASON
0.067167,0.087112,0.892905,0.812442,0.476363,0.921699,DERMASON
0.056982,0.117917,0.940218,0.901979,0.639534,0.95749,DERMASON
0.061442,0.104002,0.925695,0.862476,0.567447,0.957402,DERMASON
0.057369,0.120849,0.92244,0.898897,0.656911,0.976475,DERMASON
0.060951,0.094552,0.933255,0.867648,0.515068,0.933595,DERMASON
0.069681,0.078814,0.926714,0.793512,0.433967,0.936324,DERMASON
0.064678,0.071229,0.936574,0.835875,0.39696,0.956641,DERMASON
0.063891,0.094278,0.887129,0.843088,0.513471,0.937301,DERMASON
0.060165,0.095218,0.898299,0.875571,0.520371,0.953859,DERMASON
0.066348,0.084485,0.93569,0.82239,0.46822,0.982902,DERMASON
0.06088,0.099407,0.947446,0.870072,0.542201,0.959394,DERMASON
0.062452,0.095838,0.912828,0.856386,0.522355,0.948469,DERMASON
0.061421,0.095713,0.928713,0.865391,0.5221,0.951647,DERMASON
0.070712,0.099287,0.864492,0.786747,0.541159,0.957058,DERMASON
0.064213,0.100209,0.907266,0.841568,0.547143,0.968203,DERMASON
0.059946,0.118855,0.896138,0.879314,0.643143,0.967621,DERMASON
