@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-2,7,9,12,16-17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute ConvexArea numeric
@attribute Extent numeric
@attribute Compactness numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.149917,0.251401,0.147322,0.448547,0.452807,0.851531,SIRA
0.150058,0.238951,0.145999,0.501863,0.580502,0.935536,SIRA
0.150331,0.252414,0.146358,0.731448,0.37938,0.922653,SIRA
0.150626,0.257576,0.146898,0.865106,0.341132,0.877999,SIRA
0.151104,0.255721,0.148027,0.454884,0.464713,0.90417,SIRA
0.151155,0.253024,0.147182,0.610098,0.385145,0.931291,SIRA
0.151433,0.245493,0.147549,0.790476,0.440841,0.861713,SIRA
0.151454,0.27667,0.149202,0.516302,0.32795,0.833291,SIRA
0.152129,0.272695,0.148654,0.373908,0.282615,0.92499,SIRA
0.15224,0.282779,0.149363,0.314867,0.319407,0.885574,SIRA
0.152483,0.25363,0.147825,0.739758,0.341805,0.969833,SIRA
0.152838,0.256094,0.148646,0.520138,0.371295,0.930999,SIRA
0.153346,0.259771,0.14959,0.432424,0.357134,0.937386,SIRA
0.153401,0.270652,0.14947,0.370431,0.244915,0.917878,SIRA
0.154665,0.27152,0.152113,0.279644,0.350403,0.782271,SIRA
0.15613,0.273841,0.152875,0.329947,0.267282,0.818986,SIRA
0.156194,0.261071,0.152104,0.677095,0.378782,0.917244,SIRA
0.157086,0.272015,0.152492,0.512868,0.28357,0.962566,SIRA
0.157142,0.269269,0.155852,0.582037,0.32033,0.797012,SIRA
0.157214,0.270204,0.155072,0.454445,0.339303,0.866271,SIRA
0.158056,0.255034,0.153547,0.717975,0.460868,0.954223,SIRA
0.158944,0.268729,0.155872,0.392964,0.320603,0.895284,SIRA
0.159567,0.271069,0.155241,0.581146,0.319881,0.924791,SIRA
0.160225,0.271603,0.158123,0.421508,0.36656,0.832099,SIRA
0.160733,0.285592,0.15769,0.578028,0.291051,0.893201,SIRA
0.16078,0.263844,0.156342,0.715175,0.380767,0.974964,SIRA
0.166574,0.295796,0.163214,0.432721,0.18423,0.927887,SIRA
0.171109,0.278362,0.167184,0.760741,0.352594,0.92321,SIRA
0.184427,0.314621,0.180961,0.837459,0.199735,0.785593,SIRA
0,0.000134,0,0.755506,0.685416,0.96758,DERMASON
0.000188,0.002514,0.000363,0.617898,0.586742,0.986868,DERMASON
0.000547,0,0.000581,0.657398,0.688314,0.943474,DERMASON
0.001243,0.000463,0.001253,0.766245,0.66943,0.955449,DERMASON
0.001563,0.006833,0.001538,0.753014,0.487651,0.943134,DERMASON
0.002229,0.004072,0.00209,0.601667,0.615945,0.989687,DERMASON
0.002908,0.006138,0.003207,0.614521,0.702572,0.859561,DERMASON
0.003817,0.008544,0.003723,0.665114,0.602051,0.98215,DERMASON
0.003962,0.004169,0.003735,0.548957,0.629113,0.966246,DERMASON
0.004172,0.007326,0.004316,0.699098,0.625054,0.984827,DERMASON
0.004206,0.006971,0.004341,0.543939,0.642684,0.940184,DERMASON
0.004522,0.013137,0.004444,0.583433,0.553714,0.976714,DERMASON
0.004859,0.010085,0.004634,0.558453,0.574928,0.968998,DERMASON
0.00491,0.009392,0.004683,0.827153,0.584415,0.986039,DERMASON
0.005047,0.023009,0.005145,0.611063,0.446328,0.96356,DERMASON
0.005192,0.014295,0.005396,0.662227,0.650259,0.977471,DERMASON
0.00532,0.004506,0.004918,0.82218,0.71182,0.973239,DERMASON
0.005491,0.014686,0.00545,0.758236,0.55797,0.975589,DERMASON
0.005747,0.008307,0.005747,0.581076,0.69395,0.958891,DERMASON
0.006021,0.012706,0.005545,0.565217,0.540578,0.936944,DERMASON
0.006221,0.011952,0.005866,0.617121,0.535237,0.978603,DERMASON
0.00658,0.018458,0.006526,0.724089,0.507629,0.982251,DERMASON
0.007041,0.025186,0.007181,0.413299,0.476455,0.875538,DERMASON
0.007361,0.02249,0.00726,0.529932,0.584564,0.799041,DERMASON
0.007421,0.012118,0.007173,0.605836,0.58959,0.974857,DERMASON
0.007438,0.029668,0.007495,0.554189,0.361319,0.867648,DERMASON
0.007558,0.027319,0.008315,0.702159,0.540807,0.901511,DERMASON
0.007596,0.013732,0.007317,0.575075,0.657398,0.931232,DERMASON
0.007622,0.027182,0.007618,0.546705,0.496296,0.858789,DERMASON
0.007716,0.013467,0.007231,0.529052,0.603887,0.878225,DERMASON
0.008019,0.009876,0.007507,0.58349,0.684144,0.979869,DERMASON
0.008066,0.022065,0.007981,0.602257,0.597575,0.83762,DERMASON
0.008168,0.014064,0.007882,0.785254,0.571664,0.924533,DERMASON
0.008523,0.024087,0.008096,0.51888,0.437784,0.99509,DERMASON
0.008574,0.017795,0.008294,0.824226,0.634754,0.947991,DERMASON
0.008664,0.020568,0.00836,0.748347,0.563797,0.940041,DERMASON
0.008689,0.025127,0.008876,0.653868,0.472225,0.754249,DERMASON
0.008715,0.013589,0.008307,0.705791,0.682223,0.977839,DERMASON
0.00968,0.019648,0.009502,0.535318,0.54724,0.988737,DERMASON
0.009684,0.025438,0.009473,0.614862,0.516601,0.975955,DERMASON
0.009757,0.019053,0.009684,0.582526,0.516712,0.938792,DERMASON
0.009825,0.019761,0.009613,0.712146,0.591012,0.972615,DERMASON
0.009846,0.017977,0.00984,0.757036,0.558681,0.94119,DERMASON
0.009928,0.026124,0.010092,0.596126,0.647837,0.952286,DERMASON
0.00994,0.020547,0.009556,0.759498,0.55544,0.959265,DERMASON
0.010064,0.026786,0.00984,0.697165,0.549783,0.971032,DERMASON
0.010325,0.026468,0.010244,0.721411,0.557356,0.871474,DERMASON
0.010457,0.028015,0.010339,0.749659,0.528504,0.912885,DERMASON
0.010722,0.023818,0.010401,0.809144,0.52399,0.957335,DERMASON
0.010863,0.028112,0.010463,0.679278,0.433839,0.963939,DERMASON
0.011055,0.019846,0.010735,0.566024,0.650721,0.980301,DERMASON
0.011093,0.029266,0.010809,0.572041,0.5126,0.991996,DERMASON
0.011093,0.036728,0.011464,0.729155,0.575654,0.94319,DERMASON
0.011157,0.021693,0.011011,0.543158,0.582618,0.959328,DERMASON
0.011294,0.021748,0.010953,0.805796,0.550327,0.960135,DERMASON
0.011401,0.02287,0.010846,0.552452,0.512133,0.976509,DERMASON
0.011712,0.021804,0.011143,0.786607,0.620755,0.929145,DERMASON
0.011717,0.033467,0.01146,0.750194,0.418776,0.972918,DERMASON
0.011781,0.023674,0.011497,0.579794,0.567262,0.980401,DERMASON
0.011832,0.033519,0.012083,0.479632,0.59877,0.946679,DERMASON
0.011981,0.03187,0.011708,0.754907,0.544385,0.983766,DERMASON
0.012246,0.022851,0.011794,0.801832,0.545125,0.973587,DERMASON
0.012319,0.020332,0.011963,0.746664,0.671306,0.942162,DERMASON
0.012327,0.037821,0.011885,0.793959,0.32239,0.983974,DERMASON
0.012327,0.023934,0.012244,0.558263,0.63799,0.980755,DERMASON
0.01234,0.029023,0.011761,0.809119,0.447678,0.940659,DERMASON
0.012404,0.021477,0.0116,0.720547,0.5516,0.991424,DERMASON
0.012481,0.026312,0.012239,0.534739,0.555204,0.966152,DERMASON
0.012592,0.029431,0.01226,0.759124,0.457192,0.966578,DERMASON
0.012694,0.02856,0.012441,0.514041,0.541055,0.901324,DERMASON
0.012976,0.021873,0.012392,0.651071,0.641108,0.991736,DERMASON
0.013075,0.032947,0.012808,0.505767,0.5527,0.921074,DERMASON
0.013087,0.039254,0.012829,0.708239,0.331028,0.987572,DERMASON
0.013151,0.031322,0.013385,0.577456,0.529153,0.934045,DERMASON
0.013194,0.023315,0.013262,0.815716,0.774879,0.867322,DERMASON
0.013203,0.03108,0.012833,0.478864,0.527056,0.854782,DERMASON
0.013241,0.024069,0.012722,0.68481,0.577157,0.974007,DERMASON
0.013288,0.029534,0.013072,0.497136,0.530235,0.958693,DERMASON
0.013378,0.036254,0.013052,0.449666,0.461464,0.961003,DERMASON
0.013416,0.059801,0.013501,0.459801,0.181104,0.89768,DERMASON
0.013463,0.026695,0.013043,0.762786,0.673306,0.978754,DERMASON
0.013536,0.02501,0.013287,0.627109,0.657179,0.982408,DERMASON
0.013647,0.028629,0.013385,0.503629,0.566956,0.937007,DERMASON
0.013655,0.035349,0.013435,0.463539,0.518742,0.90992,DERMASON
0.013766,0.027485,0.013451,0.572761,0.613056,0.932282,DERMASON
0.013843,0.034476,0.013728,0.522706,0.559862,0.972677,DERMASON
0.013937,0.031689,0.013534,0.684664,0.569271,0.964361,DERMASON
0.01395,0.092606,0.015397,0.738951,0.459166,0.899314,DERMASON
0.01395,0.033457,0.0136,0.585143,0.498871,0.982917,DERMASON
0.013958,0.034849,0.013744,0.675365,0.584381,0.96478,DERMASON
0.013971,0.026703,0.013732,0.623747,0.694676,0.952677,DERMASON
0.014121,0.023803,0.013756,0.799169,0.793662,0.980678,DERMASON
0.014176,0.028599,0.013756,0.610891,0.597519,0.992148,DERMASON
0.014249,0.029399,0.013789,0.557573,0.497536,0.977271,DERMASON
0.014266,0.027151,0.013847,0.547018,0.540522,0.97789,DERMASON
0.014351,0.029801,0.014086,0.525551,0.553288,0.958187,DERMASON
0.014407,0.026056,0.014103,0.695094,0.68937,0.939719,DERMASON
0.01442,0.031097,0.014037,0.484355,0.60644,0.921389,DERMASON
0.014479,0.032029,0.014391,0.631189,0.684463,0.950494,DERMASON
0.014765,0.039725,0.014338,0.482997,0.39816,0.951989,DERMASON
0.014915,0.037319,0.014779,0.585183,0.486815,0.969903,DERMASON
0.014958,0.035886,0.014927,0.502897,0.53787,0.938786,DERMASON
0.015017,0.037405,0.014672,0.498798,0.397092,0.958842,DERMASON
0.01503,0.091869,0.017475,0.470156,0.412551,0.849508,DERMASON
0.015034,0.030592,0.014593,0.633618,0.500738,0.993906,DERMASON
0.01506,0.036259,0.014433,0.737643,0.421306,0.902883,DERMASON
0.015163,0.03824,0.014721,0.738104,0.471338,0.917325,DERMASON
0.015201,0.034827,0.014861,0.661092,0.613831,0.965203,DERMASON
0.015252,0.026475,0.014754,0.765124,0.660102,0.981159,DERMASON
0.015483,0.033537,0.015158,0.493373,0.56234,0.940948,DERMASON
0.015487,0.032335,0.015137,0.664897,0.544396,0.89716,DERMASON
0.015513,0.045672,0.015014,0.335105,0.322678,0.915426,DERMASON
0.015525,0.030246,0.015344,0.722335,0.6639,0.978274,DERMASON
0.015585,0.024958,0.014989,0.728034,0.705395,0.951685,DERMASON
0.015585,0.02535,0.01503,0.604586,0.622308,0.983654,DERMASON
0.015598,0.035546,0.015574,0.500988,0.54629,0.951701,DERMASON
0.015705,0.032167,0.015591,0.591507,0.6979,0.96069,DERMASON
0.015773,0.076351,0.016935,0.5302,0.744529,0.916552,DERMASON
0.01588,0.034487,0.015562,0.669683,0.503394,0.974073,DERMASON
0.015884,0.032796,0.015286,0.482359,0.546162,0.963823,DERMASON
0.016016,0.030802,0.01564,0.557444,0.588725,0.979765,DERMASON
0.016025,0.039153,0.015645,0.629738,0.441253,0.96666,DERMASON
0.016081,0.033637,0.015781,0.798745,0.520504,0.939621,DERMASON
0.016089,0.029381,0.016036,0.577045,0.614437,0.854276,DERMASON
0.016098,0.03276,0.015772,0.720381,0.613759,0.897232,DERMASON
0.016106,0.036168,0.015579,0.710775,0.534877,0.942622,DERMASON
0.016115,0.035755,0.015682,0.670927,0.545268,0.973393,DERMASON
0.016179,0.037436,0.015801,0.856345,0.453102,0.915305,DERMASON
0.016187,0.034375,0.015731,0.564653,0.474837,0.969874,DERMASON
0.016192,0.028108,0.015686,0.555912,0.607589,0.96404,DERMASON
0.01629,0.033299,0.015694,0.698311,0.557261,0.955423,DERMASON
0.016379,0.033714,0.015706,0.49153,0.541301,0.957044,DERMASON
0.016384,0.034188,0.016506,0.535962,0.629971,0.911326,DERMASON
0.016388,0.031414,0.01597,0.604361,0.592413,0.964182,DERMASON
0.016469,0.039772,0.016733,0.42282,0.454577,0.792128,DERMASON
0.016597,0.034036,0.016337,0.534119,0.491818,0.940285,DERMASON
0.01661,0.033672,0.016044,0.582991,0.55323,0.974986,DERMASON
0.0167,0.038276,0.016461,0.543046,0.536598,0.985427,DERMASON
0.01673,0.033422,0.016238,0.643963,0.569883,0.942475,DERMASON
0.016751,0.032743,0.016267,0.710657,0.586689,0.960604,DERMASON
0.016836,0.032896,0.016193,0.757649,0.544706,0.963213,DERMASON
0.016866,0.031165,0.016345,0.587473,0.572042,0.965518,DERMASON
0.016883,0.038548,0.016395,0.521679,0.517169,0.940315,DERMASON
0.016888,0.036292,0.016432,0.801405,0.611125,0.853294,DERMASON
0.0169,0.031495,0.016663,0.522194,0.656782,0.928321,DERMASON
0.016943,0.044407,0.016271,0.656083,0.366948,0.971516,DERMASON
0.016947,0.126882,0.019697,0.597335,0.432606,0.908869,DERMASON
0.017067,0.056302,0.016712,0.644006,0.295161,0.940511,DERMASON
0.017097,0.046196,0.016556,0.583547,0.356284,0.951454,DERMASON
0.017101,0.037555,0.016737,0.799544,0.500549,0.954442,DERMASON
0.01711,0.04034,0.016696,0.799756,0.516322,0.866431,DERMASON
0.017161,0.038031,0.016951,0.646949,0.535158,0.95811,DERMASON
0.017174,0.04045,0.016807,0.656623,0.544878,0.940271,DERMASON
0.017191,0.060492,0.017273,0.442612,0.317892,0.978924,DERMASON
0.017242,0.031424,0.016605,0.735318,0.587523,0.96373,DERMASON
0.017268,0.036231,0.01677,0.654726,0.500108,0.957056,DERMASON
0.017289,0.036737,0.016811,0.486846,0.492264,0.971252,DERMASON
0.017332,0.041027,0.017116,0.654104,0.468896,0.93592,DERMASON
0.017344,0.046871,0.016733,0.432686,0.365097,0.958497,DERMASON
0.017383,0.034867,0.017137,0.667926,0.51579,0.928334,DERMASON
0.01743,0.031882,0.016667,0.741069,0.603145,0.930832,DERMASON
0.017524,0.041315,0.017129,0.769151,0.556505,0.943416,DERMASON
0.017596,0.037058,0.017421,0.553749,0.62162,0.936638,DERMASON
0.017613,0.040686,0.016898,0.734833,0.449486,0.960328,DERMASON
0.017613,0.050205,0.017718,0.663873,0.554683,0.889285,DERMASON
0.017622,0.039073,0.017256,0.609719,0.516171,0.960002,DERMASON
0.017707,0.040036,0.017124,0.657801,0.462051,0.965583,DERMASON
0.017712,0.034032,0.016988,0.888363,0.566424,0.922809,DERMASON
0.017716,0.041637,0.017236,0.865051,0.44281,0.946903,DERMASON
0.017806,0.034623,0.017467,0.64378,0.584017,0.948391,DERMASON
0.018028,0.041016,0.01778,0.64161,0.562647,0.938217,DERMASON
0.018049,0.044271,0.017829,0.512011,0.541069,0.981225,DERMASON
0.018109,0.049212,0.017751,0.874979,0.438105,0.937779,DERMASON
0.018134,0.045886,0.018246,0.470823,0.534999,0.726647,DERMASON
0.01822,0.049932,0.017487,0.79567,0.31574,0.944856,DERMASON
0.018233,0.039572,0.017817,0.584754,0.51853,0.949478,DERMASON
0.018262,0.040902,0.017652,0.522563,0.479663,0.968733,DERMASON
0.018284,0.038038,0.017846,0.524911,0.527939,0.984414,DERMASON
0.018305,0.04495,0.018122,0.660454,0.503784,0.901752,DERMASON
0.018373,0.046632,0.018419,0.586506,0.493121,0.970303,DERMASON
0.018506,0.044741,0.018205,0.617379,0.446035,0.957975,DERMASON
0.018536,0.035471,0.017891,0.802063,0.581485,0.912655,DERMASON
0.018549,0.039345,0.018518,0.618277,0.500068,0.93433,DERMASON
0.018561,0.049956,0.018427,0.460416,0.409013,0.957656,DERMASON
0.018685,0.038711,0.018151,0.559773,0.526295,0.951521,DERMASON
0.018685,0.040528,0.018365,0.654166,0.49817,0.958356,DERMASON
0.018719,0.0461,0.018176,0.599619,0.418401,0.904728,DERMASON
0.018758,0.043185,0.018118,0.508465,0.45341,0.97498,DERMASON
0.018818,0.036674,0.018291,0.518506,0.546509,0.978171,DERMASON
0.018899,0.040743,0.018427,0.702104,0.523969,0.95127,DERMASON
0.018912,0.039181,0.018613,0.692219,0.507933,0.920278,DERMASON
0.018971,0.032506,0.018386,0.667367,0.693229,0.978391,DERMASON
0.018993,0.055934,0.019355,0.746096,0.513876,0.873491,DERMASON
0.019014,0.037227,0.018431,0.695998,0.647503,0.958952,DERMASON
0.019044,0.070939,0.019219,0.442012,0.287976,0.929002,DERMASON
0.019074,0.0363,0.018613,0.619473,0.608663,0.892553,DERMASON
0.019087,0.039374,0.01867,0.604032,0.577922,0.978375,DERMASON
0.019108,0.034108,0.018703,0.735275,0.604102,0.956128,DERMASON
0.019116,0.043897,0.018864,0.604632,0.568083,0.924419,DERMASON
0.019121,0.039103,0.018448,0.541625,0.55383,0.971501,DERMASON
0.019232,0.042812,0.019004,0.569943,0.519604,0.942876,DERMASON
0.019274,0.044079,0.018872,0.533729,0.522335,0.854063,DERMASON
0.019437,0.040617,0.019058,0.448261,0.506082,0.897741,DERMASON
0.019518,0.07097,0.020134,0.76857,0.504196,0.96012,DERMASON
0.019629,0.041697,0.019417,0.508593,0.551676,0.928665,DERMASON
0.019646,0.04109,0.01919,0.491165,0.523792,0.960443,DERMASON
0.019693,0.041598,0.019111,0.692791,0.500642,0.946785,DERMASON
0.019719,0.045228,0.019396,0.698588,0.469712,0.969859,DERMASON
0.019719,0.039659,0.019697,0.535146,0.595743,0.931027,DERMASON
0.019817,0.047698,0.019363,0.493515,0.465067,0.968737,DERMASON
0.019915,0.045046,0.019313,0.748831,0.502984,0.96877,DERMASON
0.019958,0.042596,0.019676,0.583159,0.676848,0.893028,DERMASON
0.019966,0.040146,0.019223,0.479972,0.485374,0.943363,DERMASON
0.019975,0.043676,0.019598,0.722032,0.487732,0.917474,DERMASON
0.019975,0.039115,0.019623,0.519048,0.634161,0.92919,DERMASON
0.020013,0.039685,0.01966,0.625231,0.57566,0.956304,DERMASON
0.020017,0.034623,0.019528,0.845349,0.688274,0.919753,DERMASON
0.020111,0.04944,0.019821,0.507316,0.437274,0.945742,DERMASON
0.020133,0.056684,0.020311,0.37495,0.396977,0.913169,DERMASON
0.02015,0.044781,0.019656,0.586503,0.522381,0.868118,DERMASON
0.02015,0.045497,0.019322,0.419516,0.439762,0.887931,DERMASON
0.020175,0.050872,0.020105,0.655862,0.482174,0.950869,DERMASON
0.020188,0.0416,0.019577,0.511828,0.64117,0.871747,DERMASON
0.020218,0.040324,0.019577,0.837196,0.565084,0.933337,DERMASON
0.020218,0.059558,0.020072,0.464636,0.352104,0.940271,DERMASON
0.020231,0.036634,0.019882,0.668985,0.663194,0.969337,DERMASON
0.020235,0.055522,0.020233,0.499586,0.464161,0.913582,DERMASON
0.020261,0.053354,0.019874,0.507387,0.380006,0.948599,DERMASON
0.020291,0.049198,0.019965,0.479393,0.476924,0.926351,DERMASON
0.020355,0.045326,0.020051,0.482076,0.506719,0.928382,DERMASON
0.020359,0.04342,0.019767,0.77196,0.536266,0.931924,DERMASON
0.020479,0.043126,0.019837,0.83362,0.487787,0.958764,DERMASON
0.020508,0.034052,0.019845,0.709786,0.668581,0.990923,DERMASON
0.020547,0.044339,0.02006,0.547617,0.552783,0.986134,DERMASON
0.020649,0.042142,0.020002,0.731721,0.497223,0.971326,DERMASON
0.020666,0.041253,0.02027,0.768866,0.646286,0.895988,DERMASON
0.020688,0.045586,0.020109,0.458741,0.453639,0.941954,DERMASON
0.020735,0.051875,0.021082,0.555458,0.45734,0.662056,DERMASON
0.020859,0.043637,0.020377,0.609976,0.531632,0.966281,DERMASON
0.020863,0.044305,0.020427,0.702457,0.499305,0.988333,DERMASON
0.020871,0.049146,0.020616,0.555185,0.51279,0.940754,DERMASON
0.020918,0.044913,0.02053,0.503516,0.500571,0.921011,DERMASON
0.021004,0.047114,0.020484,0.495765,0.479741,0.975034,DERMASON
0.021008,0.043621,0.020295,0.512395,0.581702,0.92675,DERMASON
0.021051,0.047232,0.020245,0.599279,0.406248,0.965547,DERMASON
0.021098,0.03621,0.020381,0.625075,0.686292,0.977908,DERMASON
0.021128,0.050912,0.021065,0.680648,0.435267,0.942021,DERMASON
0.021162,0.041837,0.020439,0.677702,0.524021,0.976741,DERMASON
0.021179,0.039815,0.020361,0.762171,0.545258,0.9667,DERMASON
0.021183,0.054134,0.02102,0.715723,0.508603,0.94689,DERMASON
0.021239,0.056378,0.020934,0.352064,0.396741,0.938942,DERMASON
0.021247,0.048733,0.02088,0.642473,0.520185,0.935989,DERMASON
0.021269,0.049193,0.020863,0.516759,0.416799,0.957201,DERMASON
0.021277,0.050347,0.020666,0.58388,0.444933,0.95861,DERMASON
0.021281,0.040988,0.02083,0.603871,0.608461,0.97545,DERMASON
0.021294,0.0439,0.020472,0.508378,0.466821,0.980876,DERMASON
0.021328,0.042896,0.020789,0.518873,0.566387,0.948861,DERMASON
0.021333,0.041692,0.020653,0.492619,0.579536,0.792425,DERMASON
0.021362,0.044854,0.020839,0.670991,0.495807,0.988465,DERMASON
0.021401,0.047582,0.02109,0.776593,0.599246,0.902449,DERMASON
0.021422,0.045213,0.021305,0.472902,0.581626,0.896053,DERMASON
0.021589,0.044582,0.020826,0.76886,0.502192,0.933238,DERMASON
0.02161,0.053223,0.021148,0.486473,0.412101,0.934134,DERMASON
0.021721,0.050719,0.021383,0.65563,0.458302,0.929212,DERMASON
0.021738,0.045013,0.021028,0.751167,0.480672,0.979232,DERMASON
0.021781,0.051592,0.02121,0.56866,0.422914,0.935319,DERMASON
0.021849,0.050002,0.021436,0.536817,0.415279,0.962627,DERMASON
0.021858,0.047093,0.02095,0.44318,0.476797,0.901018,DERMASON
0.021888,0.04408,0.021449,0.51731,0.566924,0.966839,DERMASON
0.021969,0.03994,0.020983,0.720876,0.559672,0.973496,DERMASON
0.022016,0.049202,0.021791,0.734714,0.458082,0.942235,DERMASON
0.02202,0.041876,0.021482,0.667151,0.637755,0.957606,DERMASON
0.022046,0.052896,0.021535,0.437005,0.452786,0.940646,DERMASON
0.022097,0.047572,0.021519,0.519595,0.578763,0.964267,DERMASON
0.022105,0.051393,0.021494,0.806869,0.456282,0.921507,DERMASON
0.022122,0.037292,0.021494,0.650127,0.675915,0.971811,DERMASON
0.022131,0.045816,0.021886,0.867742,0.471216,0.909054,DERMASON
0.022165,0.057509,0.022752,0.52136,0.767348,0.823496,DERMASON
0.022174,0.058585,0.021696,0.52549,0.3935,0.95682,DERMASON
0.022191,0.064818,0.021746,0.463667,0.289026,0.910579,DERMASON
0.022216,0.042047,0.021432,0.535317,0.601451,0.949202,DERMASON
0.022216,0.048138,0.021478,0.672443,0.4617,0.972758,DERMASON
0.022225,0.048416,0.02175,0.613783,0.551953,0.92928,DERMASON
0.022298,0.044522,0.021939,0.515899,0.607382,0.916305,DERMASON
0.022298,0.046325,0.021993,0.793149,0.555713,0.942463,DERMASON
0.022319,0.052414,0.02189,0.440762,0.445165,0.93454,DERMASON
0.022392,0.04289,0.021593,0.75883,0.578408,0.977102,DERMASON
0.022396,0.047991,0.021758,0.773132,0.45319,0.944122,DERMASON
0.022421,0.044661,0.021729,0.7224,0.505884,0.969375,DERMASON
0.022447,0.042087,0.021482,0.604522,0.571896,0.973023,DERMASON
0.022477,0.049382,0.021787,0.427956,0.436905,0.922278,DERMASON
0.022477,0.051251,0.022121,0.833504,0.450831,0.937149,DERMASON
0.022503,0.052842,0.022154,0.763295,0.502301,0.910623,DERMASON
0.022524,0.052117,0.022187,0.871027,0.494194,0.926286,DERMASON
0.022558,0.051237,0.021977,0.558615,0.456939,0.976313,DERMASON
0.022626,0.047896,0.022121,0.520237,0.488187,0.910097,DERMASON
0.022635,0.055627,0.02196,0.392145,0.36102,0.947633,DERMASON
0.022643,0.049317,0.021977,0.582069,0.470798,0.975395,DERMASON
0.022656,0.047635,0.022055,0.547081,0.587372,0.97177,DERMASON
0.022673,0.053243,0.022381,0.777468,0.516658,0.915894,DERMASON
0.02275,0.046225,0.022183,0.595072,0.576714,0.948658,DERMASON
0.022789,0.054394,0.021964,0.761611,0.351229,0.98515,DERMASON
0.022789,0.06569,0.022533,0.553125,0.345149,0.835072,DERMASON
0.022823,0.046928,0.022071,0.489528,0.52053,0.957691,DERMASON
0.022938,0.049735,0.022414,0.548788,0.588843,0.968746,DERMASON
0.022968,0.04921,0.02208,0.51752,0.455114,0.972861,DERMASON
0.023019,0.048404,0.022562,0.661999,0.569507,0.954692,DERMASON
0.023032,0.051682,0.022681,0.620134,0.558066,0.903306,DERMASON
0.02307,0.051398,0.022451,0.72535,0.484217,0.926302,DERMASON
0.023152,0.063772,0.022987,0.349752,0.402839,0.90056,DERMASON
0.023169,0.049601,0.02264,0.507074,0.628789,0.929638,DERMASON
0.023211,0.047957,0.02297,0.64775,0.568646,0.927706,DERMASON
0.023228,0.041752,0.022508,0.761614,0.598624,0.97974,DERMASON
0.023237,0.04234,0.022393,0.734403,0.622221,0.955245,DERMASON
0.02325,0.049073,0.022521,0.663221,0.485714,0.945476,DERMASON
0.023305,0.041832,0.02255,0.582306,0.675432,0.933203,DERMASON
0.023318,0.045097,0.022504,0.788526,0.535957,0.953189,DERMASON
0.023335,0.043258,0.022517,0.613815,0.545256,0.964415,DERMASON
0.023378,0.046487,0.022731,0.54512,0.556055,0.988889,DERMASON
0.023403,0.045975,0.022628,0.650631,0.633224,0.946248,DERMASON
0.023446,0.061048,0.023102,0.483539,0.397049,0.95077,DERMASON
0.023476,0.050698,0.023073,0.588941,0.521255,0.918083,DERMASON
0.02348,0.052922,0.022723,0.660914,0.428083,0.978256,DERMASON
0.023497,0.046214,0.023024,0.614294,0.684361,0.957429,DERMASON
0.023514,0.053013,0.02297,0.760493,0.423828,0.951129,DERMASON
0.023523,0.050003,0.022772,0.47563,0.485594,0.965159,DERMASON
0.023561,0.044918,0.022644,0.575433,0.561551,0.989799,DERMASON
0.023566,0.049765,0.023139,0.454684,0.481114,0.933575,DERMASON
0.02357,0.051571,0.022995,0.433664,0.473167,0.966692,DERMASON
0.02357,0.049525,0.022842,0.782162,0.49368,0.982257,DERMASON
0.023613,0.052372,0.023242,0.696562,0.547904,0.960692,DERMASON
0.023621,0.054531,0.022949,0.55839,0.447305,0.984093,DERMASON
0.023626,0.048819,0.023065,0.572192,0.486923,0.946513,DERMASON
0.023634,0.058183,0.022978,0.455645,0.429361,0.932604,DERMASON
0.023647,0.045874,0.023007,0.590846,0.645558,0.953024,DERMASON
0.023651,0.049623,0.023419,0.496759,0.559023,0.962116,DERMASON
0.023651,0.046272,0.023024,0.473834,0.545602,0.961852,DERMASON
0.02366,0.05554,0.023036,0.449439,0.409715,0.927041,DERMASON
0.023796,0.056813,0.023316,0.493702,0.493991,0.935419,DERMASON
0.023801,0.060085,0.023436,0.479702,0.464934,0.901814,DERMASON
0.023813,0.049066,0.023531,0.813736,0.536213,0.918593,DERMASON
0.023826,0.05791,0.023593,0.770709,0.502532,0.876562,DERMASON
0.023852,0.047025,0.022937,0.510816,0.517551,0.978173,DERMASON
0.02386,0.046048,0.023246,0.767435,0.57884,0.970396,DERMASON
0.023869,0.047152,0.023341,0.743538,0.606047,0.972132,DERMASON
0.023937,0.050506,0.023485,0.566132,0.489369,0.943415,DERMASON
0.023959,0.050153,0.02323,0.77407,0.462784,0.961255,DERMASON
0.023988,0.064302,0.023609,0.74015,0.432323,0.96872,DERMASON
0.02401,0.044583,0.022982,0.775564,0.547252,0.976044,DERMASON
0.024014,0.048586,0.023287,0.601304,0.5191,0.945513,DERMASON
0.024018,0.051814,0.024157,0.465838,0.524517,0.815997,DERMASON
0.024087,0.056641,0.02398,0.762138,0.547441,0.90005,DERMASON
0.024168,0.044924,0.023304,0.614457,0.596233,0.995638,DERMASON
0.024202,0.052702,0.023935,0.521671,0.509583,0.854233,DERMASON
