@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1,7-8,10-12,14,16-17'

@attribute Area numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.065074,0.063671,0.127013,0.898467,0.823431,0.431086,0.404231,0.845664,DERMASON
0.065091,0.063188,0.127042,0.942452,0.791202,0.381727,0.366926,0.94768,DERMASON
0.065091,0.063229,0.127042,0.938807,0.869524,0.490553,0.451298,0.963036,DERMASON
0.065095,0.062953,0.127049,0.963634,0.90287,0.582401,0.528886,0.940675,DERMASON
0.065133,0.063873,0.127115,0.885875,0.784092,0.532907,0.486245,0.961131,DERMASON
0.065159,0.063551,0.127159,0.916323,0.831913,0.540684,0.492759,0.967127,DERMASON
0.065198,0.063629,0.127225,0.912734,0.772488,0.505727,0.463481,0.951012,DERMASON
0.065198,0.063267,0.127225,0.944727,0.868129,0.568572,0.516584,0.94938,DERMASON
0.065253,0.063287,0.12732,0.947687,0.896976,0.570331,0.517983,0.967701,DERMASON
0.065262,0.063592,0.127335,0.921506,0.845356,0.502001,0.460286,0.96141,DERMASON
0.06527,0.063534,0.127349,0.927324,0.887091,0.605331,0.548781,0.970213,DERMASON
0.065304,0.065043,0.127408,0.798598,0.685113,0.472274,0.436128,0.949487,DERMASON
0.065309,0.065649,0.127415,0.74682,0.54082,0.401553,0.381299,0.913423,DERMASON
0.065317,0.063279,0.12743,0.953935,0.874742,0.531336,0.484521,0.954068,DERMASON
0.065326,0.063299,0.127444,0.952848,0.890932,0.569678,0.51725,0.980081,DERMASON
0.065347,0.063753,0.127481,0.914699,0.828435,0.5126,0.468833,0.958043,DERMASON
0.065377,0.063328,0.127532,0.954709,0.877985,0.528062,0.481644,0.985154,DERMASON
0.065411,0.063386,0.127591,0.952549,0.854944,0.51999,0.474828,0.963023,DERMASON
0.065415,0.063934,0.127598,0.904632,0.835444,0.532004,0.484868,0.938216,DERMASON
0.065424,0.06447,0.127613,0.858509,0.773103,0.415977,0.391988,0.836646,DERMASON
0.065445,0.063736,0.127649,0.924584,0.818776,0.45234,0.420054,0.968018,DERMASON
0.065449,0.063547,0.127656,0.941659,0.867813,0.50931,0.465899,0.961568,DERMASON
0.065479,0.063807,0.127708,0.921354,0.804406,0.489879,0.449945,0.971789,DERMASON
0.065509,0.063782,0.127759,0.926095,0.830314,0.439533,0.409929,0.963642,DERMASON
0.065514,0.064874,0.127766,0.831052,0.716263,0.457311,0.42383,0.873521,DERMASON
0.065543,0.063584,0.127817,0.946464,0.86735,0.518278,0.473121,0.970198,DERMASON
0.065556,0.064054,0.127839,0.906229,0.845215,0.522342,0.476475,0.966219,DERMASON
0.065556,0.063365,0.127839,0.966872,0.878819,0.517267,0.472253,0.956903,DERMASON
0.065586,0.06358,0.12789,0.950499,0.879599,0.549444,0.499257,0.969527,DERMASON
0.065612,0.063864,0.127934,0.927641,0.82606,0.445918,0.414699,0.968673,DERMASON
0.065629,0.063815,0.127963,0.933459,0.854226,0.514573,0.469865,0.953762,DERMASON
0.065667,0.063761,0.128029,0.941477,0.87957,0.621801,0.56263,0.983136,DERMASON
0.065706,0.064602,0.128095,0.871094,0.665417,0.234023,0.263995,0.903566,DERMASON
0.065774,0.064511,0.128212,0.884838,0.798137,0.426741,0.399548,0.962523,DERMASON
0.065783,0.064087,0.128226,0.922731,0.861485,0.575289,0.521078,0.909451,DERMASON
0.065812,0.063621,0.128277,0.966316,0.865222,0.494793,0.453246,0.942346,DERMASON
0.065834,0.064153,0.128314,0.921334,0.834634,0.537639,0.488698,0.946232,DERMASON
0.065838,0.06365,0.128321,0.965969,0.911943,0.555188,0.503601,0.986244,DERMASON
0.065864,0.063699,0.128365,0.963803,0.883358,0.565139,0.512096,0.980313,DERMASON
0.065864,0.064417,0.128365,0.900785,0.900862,0.746469,0.68064,0.887223,DERMASON
0.065915,0.064478,0.128453,0.899761,0.804688,0.512723,0.467728,0.935593,DERMASON
0.065919,0.064573,0.12846,0.891845,0.786257,0.384271,0.367316,0.911245,DERMASON
0.065919,0.063761,0.12846,0.963114,0.874404,0.515481,0.469999,0.960296,DERMASON
0.065928,0.064215,0.128475,0.923955,0.812073,0.399848,0.378881,0.935934,DERMASON
0.065983,0.063827,0.12857,0.962795,0.910068,0.558893,0.50645,0.981798,DERMASON
0.065983,0.064029,0.12857,0.945004,0.847983,0.490658,0.449535,0.981598,DERMASON
0.065992,0.064046,0.128584,0.944285,0.872499,0.532031,0.483635,0.971745,DERMASON
0.065996,0.063934,0.128591,0.954447,0.872774,0.537716,0.488407,0.952012,DERMASON
0.066009,0.063856,0.128613,0.962449,0.867233,0.475479,0.437265,0.979853,DERMASON
0.066013,0.064577,0.128621,0.899509,0.775788,0.414056,0.389426,0.909118,DERMASON
0.066017,0.06447,0.128628,0.909241,0.853644,0.630062,0.569268,0.908466,DERMASON
0.066026,0.064359,0.128643,0.919713,0.82251,0.516542,0.470649,0.960571,DERMASON
0.06603,0.064223,0.12865,0.932005,0.842184,0.497591,0.455072,0.978852,DERMASON
0.066128,0.064359,0.128818,0.928479,0.813994,0.479752,0.440446,0.9369,DERMASON
0.06615,0.064483,0.128854,0.919473,0.867719,0.616391,0.556582,0.966387,DERMASON
0.066278,0.064276,0.129073,0.9485,0.869509,0.591783,0.534376,0.969219,DERMASON
0.066299,0.064623,0.129109,0.919978,0.80528,0.467956,0.430689,0.95849,DERMASON
0.066321,0.064569,0.129146,0.92649,0.805919,0.412754,0.387868,0.976537,DERMASON
0.066389,0.065381,0.129262,0.861605,0.764175,0.456838,0.421729,0.956914,DERMASON
0.066423,0.064441,0.129321,0.946444,0.851556,0.479431,0.439591,0.943907,DERMASON
0.06644,0.065204,0.12935,0.881335,0.809699,0.52721,0.478632,0.940137,DERMASON
0.066461,0.064586,0.129386,0.937082,0.867908,0.510665,0.464876,0.947363,DERMASON
0.066504,0.064598,0.129459,0.939646,0.88182,0.550827,0.498395,0.948356,DERMASON
0.066517,0.064796,0.129481,0.92343,0.832323,0.470093,0.431951,0.970628,DERMASON
0.066534,0.064656,0.12951,0.937144,0.860834,0.546912,0.495003,0.948989,DERMASON
0.066543,0.064874,0.129525,0.918775,0.871609,0.586594,0.529201,0.89136,DERMASON
0.066555,0.064602,0.129547,0.94366,0.903626,0.583647,0.526591,0.964962,DERMASON
0.066577,0.065076,0.129583,0.904075,0.845344,0.538762,0.488021,0.987414,DERMASON
0.066581,0.064907,0.12959,0.919172,0.784591,0.388186,0.369022,0.926015,DERMASON
0.06659,0.064817,0.129605,0.92782,0.86089,0.560762,0.506694,0.942141,DERMASON
0.066602,0.064639,0.129627,0.944421,0.882943,0.546531,0.49453,0.985965,DERMASON
0.066615,0.065493,0.129649,0.871184,0.77496,0.454709,0.419615,0.964408,DERMASON
0.066636,0.064796,0.129685,0.933627,0.82416,0.493424,0.450432,0.931907,DERMASON
0.066662,0.06541,0.129729,0.882319,0.821761,0.528315,0.479077,0.916265,DERMASON
0.066666,0.064672,0.129736,0.947,0.888427,0.551245,0.498392,0.976239,DERMASON
0.066675,0.065039,0.129751,0.915669,0.822211,0.52,0.472133,0.866833,DERMASON
0.066679,0.064965,0.129758,0.922504,0.826427,0.551761,0.498803,0.975926,DERMASON
0.066713,0.0652,0.129816,0.904938,0.780109,0.408195,0.383704,0.933962,DERMASON
0.066739,0.065035,0.12986,0.921482,0.83544,0.498731,0.454531,0.960429,DERMASON
0.066782,0.065155,0.129933,0.914698,0.790364,0.466838,0.428842,0.857701,DERMASON
0.06679,0.065031,0.129947,0.926205,0.867718,0.563724,0.508787,0.969037,DERMASON
0.06682,0.065352,0.129998,0.900752,0.801901,0.559658,0.505232,0.932393,DERMASON
0.06682,0.065068,0.129998,0.925514,0.865717,0.542427,0.490581,0.943816,DERMASON
0.066841,0.065113,0.130035,0.923377,0.867299,0.627727,0.56514,0.981819,DERMASON
0.066905,0.06501,0.130144,0.937823,0.830514,0.4609,0.423909,0.964581,DERMASON
0.066927,0.064895,0.13018,0.949731,0.8656,0.558709,0.504182,0.901584,DERMASON
0.06694,0.065344,0.130202,0.911628,0.845279,0.625103,0.562529,0.983475,DERMASON
0.066952,0.065521,0.130224,0.897318,0.794172,0.422251,0.393897,0.901468,DERMASON
0.066991,0.065023,0.130289,0.944015,0.859582,0.487328,0.444783,0.967177,DERMASON
0.066991,0.0648,0.130289,0.963493,0.817312,0.362849,0.349793,0.97057,DERMASON
0.066995,0.065476,0.130296,0.904879,0.830411,0.508818,0.462239,0.973915,DERMASON
0.067017,0.065262,0.130333,0.925337,0.896003,0.60714,0.54624,0.906807,DERMASON
0.067025,0.065319,0.130347,0.921038,0.856389,0.49541,0.451244,0.961336,DERMASON
0.067025,0.065221,0.130347,0.929655,0.784243,0.404427,0.380305,0.9651,DERMASON
0.067029,0.065254,0.130355,0.927145,0.832074,0.455739,0.419613,0.940758,DERMASON
0.067042,0.065456,0.130376,0.910658,0.735355,0.317724,0.317804,0.897374,DERMASON
0.067076,0.065336,0.130435,0.923957,0.841003,0.502927,0.457252,0.945103,DERMASON
0.067089,0.065385,0.130456,0.920741,0.794939,0.456715,0.420261,0.95361,DERMASON
0.067102,0.065052,0.130478,0.950947,0.901246,0.555286,0.50087,0.973178,DERMASON
0.067106,0.065229,0.130486,0.935837,0.843701,0.515433,0.467446,0.974111,DERMASON
0.067217,0.065146,0.130675,0.952476,0.825494,0.421481,0.392818,0.957862,DERMASON
0.067221,0.06515,0.130682,0.952479,0.865083,0.560805,0.50532,0.989246,DERMASON
0.067239,0.065212,0.130711,0.948533,0.88134,0.535046,0.483466,0.96316,DERMASON
0.067239,0.065653,0.130711,0.910143,0.811929,0.485098,0.442488,0.920173,DERMASON
0.067256,0.065719,0.13074,0.90587,0.859711,0.54962,0.495714,0.934155,DERMASON
0.067264,0.065464,0.130755,0.928795,0.835147,0.507489,0.46059,0.947607,DERMASON
0.067298,0.065707,0.130813,0.910562,0.828701,0.53225,0.480998,0.978886,DERMASON
0.067307,0.065266,0.130827,0.949666,0.877981,0.553184,0.498628,0.917382,DERMASON
0.067311,0.065427,0.130835,0.936013,0.852292,0.506531,0.459708,0.976244,DERMASON
0.067337,0.065385,0.130878,0.941781,0.877189,0.636014,0.571458,0.971467,DERMASON
0.067345,0.065406,0.130893,0.94071,0.88529,0.578393,0.520207,0.942957,DERMASON
0.067358,0.065418,0.130914,0.940721,0.877551,0.520452,0.47106,0.957089,DERMASON
0.067405,0.065398,0.130994,0.946507,0.872246,0.556241,0.501014,0.956308,DERMASON
0.067409,0.065554,0.131002,0.933229,0.816436,0.466733,0.427518,0.956351,DERMASON
0.067409,0.065282,0.131002,0.956939,0.887103,0.523405,0.473398,0.975294,DERMASON
0.067418,0.065324,0.131016,0.954067,0.864963,0.541571,0.488558,0.905633,DERMASON
0.067448,0.065493,0.131067,0.941872,0.865665,0.524538,0.474256,0.945407,DERMASON
0.067469,0.065703,0.131103,0.9254,0.835461,0.489836,0.445832,0.927599,DERMASON
0.06749,0.065472,0.13114,0.947293,0.896626,0.593219,0.532823,0.969542,DERMASON
0.067503,0.06586,0.131161,0.914701,0.820051,0.465535,0.426387,0.960258,DERMASON
0.067508,0.065567,0.131169,0.940486,0.853178,0.517372,0.468201,0.960028,DERMASON
0.067525,0.065674,0.131198,0.932613,0.83689,0.510039,0.462137,0.932206,DERMASON
0.067555,0.065934,0.131249,0.912609,0.825886,0.506176,0.458914,0.920648,DERMASON
0.067563,0.066078,0.131263,0.900844,0.849461,0.564488,0.507716,0.936944,DERMASON
0.067567,0.065216,0.13127,0.976137,0.911222,0.54809,0.493735,0.966561,DERMASON
0.067644,0.065946,0.131401,0.919128,0.8687,0.571309,0.513401,0.946336,DERMASON
0.067666,0.066424,0.131437,0.879614,0.834445,0.457112,0.41945,0.89355,DERMASON
0.067674,0.066235,0.131452,0.89669,0.811901,0.499699,0.453392,0.97129,DERMASON
0.067751,0.065649,0.131582,0.953956,0.894364,0.570776,0.512702,0.954741,DERMASON
0.067751,0.065732,0.131582,0.946781,0.840992,0.475618,0.433885,0.941327,DERMASON
0.067759,0.065756,0.131597,0.945354,0.856866,0.510579,0.462091,0.971646,DERMASON
0.067772,0.065934,0.131619,0.931043,0.842204,0.503298,0.456117,0.954473,DERMASON
0.067777,0.066688,0.131626,0.866279,0.779553,0.468488,0.428181,0.790159,DERMASON
0.067789,0.065843,0.131648,0.940362,0.848238,0.516283,0.466713,0.975249,DERMASON
0.067806,0.065802,0.131677,0.945392,0.935966,0.665822,0.597729,0.985492,DERMASON
0.067862,0.065954,0.131771,0.936844,0.819535,0.456441,0.418545,0.951534,DERMASON
0.067896,0.066367,0.131829,0.90405,0.78023,0.413409,0.385459,0.945039,DERMASON
0.067913,0.065851,0.131858,0.950134,0.883148,0.522995,0.471993,0.952568,DERMASON
0.067999,0.066412,0.132003,0.908784,0.837624,0.48161,0.438167,0.929698,DERMASON
0.068003,0.065905,0.13201,0.953069,0.874543,0.590775,0.529501,0.920328,DERMASON
0.068016,0.065901,0.132032,0.954512,0.818879,0.429229,0.39723,0.982759,DERMASON
0.068024,0.066263,0.132047,0.923773,0.846301,0.538301,0.484503,0.919925,DERMASON
0.068071,0.066111,0.132126,0.940954,0.873353,0.551911,0.495872,0.960799,DERMASON
0.068118,0.066329,0.132206,0.926,0.851908,0.533112,0.479964,0.94323,DERMASON
0.068122,0.066259,0.132213,0.932425,0.871824,0.529294,0.476775,0.946311,DERMASON
0.068122,0.066329,0.132213,0.92636,0.840559,0.503527,0.455583,0.932207,DERMASON
0.068178,0.06621,0.132308,0.941399,0.81486,0.405808,0.379246,0.901608,DERMASON
0.068216,0.066169,0.132373,0.948221,0.837941,0.432164,0.399098,0.961555,DERMASON
0.06828,0.066614,0.132482,0.915116,0.794779,0.423182,0.392138,0.95383,DERMASON
0.068336,0.066305,0.132576,0.946528,0.795061,0.407767,0.380425,0.964216,DERMASON
0.068353,0.066635,0.132605,0.919454,0.804992,0.601478,0.538099,0.94603,DERMASON
0.068383,0.066449,0.132655,0.938001,0.843417,0.48065,0.436635,0.95907,DERMASON
0.068409,0.066552,0.132699,0.931251,0.909908,0.638868,0.571451,0.936122,DERMASON
0.068413,0.066185,0.132706,0.96339,0.873304,0.517314,0.46626,0.980204,DERMASON
0.068447,0.066635,0.132764,0.927369,0.836239,0.510284,0.460425,0.944342,DERMASON
0.068468,0.066618,0.1328,0.930592,0.793859,0.381264,0.3606,0.921548,DERMASON
0.068515,0.066457,0.13288,0.948454,0.81202,0.408055,0.380317,0.971517,DERMASON
0.068579,0.066338,0.132988,0.964219,0.875696,0.502307,0.453657,0.970926,DERMASON
0.068635,0.066655,0.133083,0.941418,0.81777,0.396882,0.37179,0.973327,DERMASON
0.068669,0.066721,0.13314,0.938598,0.852602,0.484615,0.43923,0.951679,DERMASON
0.068716,0.066952,0.13322,0.922642,0.817548,0.479053,0.434703,0.96904,DERMASON
0.068742,0.066597,0.133263,0.955404,0.844887,0.455043,0.415759,0.953354,DERMASON
0.068742,0.066667,0.133263,0.949342,0.915144,0.631668,0.564126,0.981401,DERMASON
0.06875,0.067018,0.133278,0.919835,0.740857,0.387317,0.364538,0.858597,DERMASON
0.068754,0.066923,0.133285,0.928359,0.857151,0.558347,0.499842,0.965054,DERMASON
0.068759,0.066882,0.133292,0.932272,0.892172,0.600993,0.536735,0.961221,DERMASON
0.068767,0.066713,0.133307,0.94758,0.835958,0.49723,0.449166,0.905716,DERMASON
0.068784,0.066964,0.133336,0.927321,0.839463,0.500216,0.451546,0.922073,DERMASON
0.068806,0.067039,0.133372,0.922726,0.851222,0.490368,0.443564,0.951529,DERMASON
0.068806,0.067475,0.133372,0.885222,0.842277,0.597004,0.53312,0.855089,DERMASON
0.06881,0.0671,0.133379,0.917764,0.862169,0.545818,0.489127,0.971253,DERMASON
0.068861,0.067323,0.133466,0.902945,0.833803,0.47494,0.431153,0.940393,DERMASON
0.068865,0.067579,0.133473,0.881414,0.763191,0.476847,0.432656,0.928089,DERMASON
0.068895,0.067047,0.133524,0.929551,0.841836,0.485716,0.439659,0.936746,DERMASON
0.068947,0.067183,0.133611,0.922149,0.886992,0.554367,0.496047,0.948676,DERMASON
0.068951,0.067137,0.133618,0.926407,0.872747,0.59633,0.532197,0.982767,DERMASON
0.069006,0.067191,0.133712,0.926458,0.833075,0.486978,0.440447,0.979073,DERMASON
0.069049,0.066845,0.133784,0.959902,0.897987,0.562561,0.502785,0.978379,DERMASON
0.069058,0.066944,0.133798,0.952075,0.853699,0.467367,0.424794,0.984726,DERMASON
0.069083,0.067661,0.133842,0.892594,0.785963,0.395821,0.370211,0.907209,DERMASON
0.069117,0.067389,0.1339,0.918769,0.8183,0.436258,0.400548,0.899755,DERMASON
0.069186,0.067673,0.134015,0.900113,0.831828,0.518513,0.465639,0.936754,DERMASON
0.06925,0.067504,0.134124,0.919957,0.806844,0.502031,0.452071,0.966098,DERMASON
0.069262,0.067657,0.134145,0.907956,0.836635,0.527487,0.472875,0.96641,DERMASON
0.069275,0.06741,0.134167,0.930244,0.837946,0.483074,0.436797,0.938827,DERMASON
0.069309,0.06722,0.134225,0.949423,0.851735,0.475211,0.430489,0.9756,DERMASON
0.069318,0.067298,0.134239,0.943395,0.896975,0.659709,0.588307,0.939488,DERMASON
0.069352,0.067723,0.134297,0.909813,0.797784,0.369627,0.350637,0.906695,DERMASON
0.069356,0.067034,0.134304,0.96937,0.932045,0.63809,0.568461,0.935262,DERMASON
0.069378,0.067562,0.13434,0.925735,0.856343,0.60535,0.539148,0.96946,DERMASON
0.069433,0.067492,0.134434,0.936402,0.853094,0.541852,0.484465,0.961973,DERMASON
0.069446,0.06776,0.134456,0.914494,0.810853,0.418797,0.386691,0.953022,DERMASON
0.069455,0.06771,0.13447,0.919445,0.84089,0.521106,0.467213,0.982346,DERMASON
0.069476,0.067302,0.134506,0.956294,0.873319,0.554697,0.495179,0.967893,DERMASON
0.069502,0.067484,0.134549,0.942834,0.890524,0.660313,0.588412,0.960748,DERMASON
0.069506,0.06748,0.134557,0.943546,0.851001,0.526005,0.471143,0.935543,DERMASON
0.069604,0.067871,0.134723,0.918176,0.795794,0.377158,0.355649,0.887907,DERMASON
0.069625,0.06797,0.134759,0.911499,0.876767,0.538102,0.480926,0.977187,DERMASON
0.069634,0.067401,0.134773,0.961022,0.827767,0.420543,0.387665,0.943554,DERMASON
0.06966,0.067752,0.134816,0.933058,0.821213,0.523272,0.46857,0.96065,DERMASON
0.069685,0.067958,0.13486,0.917549,0.792564,0.463631,0.420651,0.974538,DERMASON
0.069707,0.067933,0.134896,0.921448,0.804594,0.483081,0.435951,0.888429,DERMASON
0.069715,0.06802,0.13491,0.914759,0.859863,0.50874,0.456568,0.946369,DERMASON
0.069732,0.06844,0.134939,0.880341,0.796819,0.498805,0.448491,0.950633,DERMASON
0.069741,0.067706,0.134953,0.943735,0.909351,0.64475,0.573583,0.95879,DERMASON
0.069754,0.068102,0.134975,0.910923,0.893137,0.613887,0.54583,0.950562,DERMASON
0.069766,0.06891,0.134997,0.843347,0.746115,0.488599,0.440232,0.854505,DERMASON
0.069796,0.068593,0.135047,0.872715,0.65841,0.338035,0.327471,0.95275,DERMASON
0.06983,0.067814,0.135105,0.942038,0.880903,0.548963,0.489582,0.933272,DERMASON
0.069852,0.067475,0.135141,0.972882,0.941429,0.678677,0.604581,0.969309,DERMASON
0.069929,0.068057,0.135271,0.92941,0.822879,0.547471,0.488119,0.971154,DERMASON
0.069963,0.068605,0.135328,0.885517,0.793206,0.473417,0.427799,0.934961,DERMASON
0.07001,0.068378,0.135407,0.90872,0.7913,0.426672,0.391609,0.936945,DERMASON
0.070061,0.068234,0.135494,0.925301,0.843763,0.468948,0.424094,0.971792,DERMASON
0.070082,0.068028,0.13553,0.944714,0.87174,0.56617,0.503602,0.978603,DERMASON
0.070099,0.068473,0.135559,0.908109,0.742874,0.34629,0.332769,0.898817,DERMASON
0.070134,0.067929,0.135616,0.957475,0.842885,0.461024,0.417758,0.973724,DERMASON
0.070159,0.068411,0.13566,0.918356,0.867191,0.540587,0.481871,0.955557,DERMASON
0.070185,0.068152,0.135703,0.942678,0.809364,0.471106,0.42555,0.98025,DERMASON
0.070193,0.06825,0.135717,0.934928,0.86168,0.553043,0.49224,0.950491,DERMASON
0.070228,0.068531,0.135775,0.913855,0.79185,0.430712,0.394272,0.972299,DERMASON
0.070266,0.068374,0.13584,0.930413,0.869564,0.546738,0.486787,0.932438,DERMASON
0.070274,0.068222,0.135854,0.94416,0.87016,0.606294,0.537923,0.953582,DERMASON
0.070274,0.068617,0.135854,0.910392,0.793283,0.519684,0.464356,0.958834,DERMASON
0.070326,0.068791,0.13594,0.89993,0.740035,0.387039,0.361596,0.977221,DERMASON
0.070364,0.06872,0.136005,0.909079,0.732586,0.399352,0.370563,0.955674,DERMASON
0.070398,0.068613,0.136063,0.921042,0.879502,0.581403,0.515963,0.970748,DERMASON
0.070428,0.068514,0.136113,0.931963,0.876724,0.585457,0.519397,0.966221,DERMASON
0.070432,0.068589,0.13612,0.925991,0.847229,0.483112,0.434552,0.968166,DERMASON
0.070445,0.068766,0.136142,0.911965,0.771554,0.445876,0.405449,0.986765,DERMASON
0.070471,0.068609,0.136185,0.927431,0.896462,0.644857,0.571928,0.980728,DERMASON
0.070479,0.068696,0.136199,0.920767,0.827243,0.537243,0.478415,0.966056,DERMASON
0.070505,0.068824,0.136243,0.912025,0.869106,0.621579,0.550923,0.99068,DERMASON
0.070514,0.068803,0.136257,0.914487,0.829752,0.458105,0.414766,0.929536,DERMASON
0.070543,0.06849,0.136307,0.94367,0.856779,0.535227,0.476608,0.974873,DERMASON
0.070608,0.069174,0.136415,0.890799,0.822945,0.448747,0.407354,0.954791,DERMASON
0.070625,0.068733,0.136444,0.929675,0.879549,0.588802,0.521855,0.946528,DERMASON
0.070642,0.068997,0.136473,0.90866,0.818227,0.5869,0.52017,0.942991,DERMASON
0.070646,0.068481,0.13648,0.952905,0.874131,0.530648,0.472606,0.9762,DERMASON
0.070684,0.069005,0.136545,0.911503,0.786187,0.431849,0.3943,0.897937,DERMASON
0.070697,0.068576,0.136566,0.94907,0.873602,0.517577,0.461768,0.96569,DERMASON
0.070701,0.068659,0.136573,0.942389,0.882684,0.578984,0.513211,0.972541,DERMASON
0.070744,0.068819,0.136645,0.932237,0.882824,0.557299,0.494649,0.942902,DERMASON
0.070761,0.069124,0.136674,0.907732,0.823876,0.606682,0.537154,0.949915,DERMASON
0.070778,0.069104,0.136703,0.910897,0.752856,0.42978,0.392561,0.931695,DERMASON
0.070787,0.068828,0.136717,0.935082,0.839088,0.53865,0.478941,0.974377,DERMASON
0.070864,0.0691,0.136846,0.918327,0.803158,0.421486,0.386152,0.952024,DERMASON
0.070919,0.069706,0.13694,0.871667,0.767277,0.457268,0.413351,0.967109,DERMASON
0.070953,0.069133,0.136997,0.922961,0.873085,0.544902,0.483798,0.977906,DERMASON
0.071017,0.069924,0.137105,0.861383,0.776335,0.619426,0.547823,0.947203,DERMASON
0.071026,0.068955,0.137119,0.944053,0.845287,0.502187,0.448627,0.979682,DERMASON
0.07106,0.069112,0.137177,0.933561,0.849239,0.510566,0.455328,0.961988,DERMASON
0.071064,0.069413,0.137184,0.908389,0.814294,0.505718,0.451398,0.925321,DERMASON
0.071069,0.068869,0.137191,0.954974,0.863165,0.515796,0.45956,0.983287,DERMASON
0.071107,0.069281,0.137256,0.923103,0.825071,0.446665,0.404824,0.947035,DERMASON
0.071137,0.06905,0.137306,0.945193,0.847021,0.485831,0.435334,0.970054,DERMASON
0.071158,0.069458,0.137342,0.912322,0.837778,0.483465,0.433417,0.940853,DERMASON
0.071205,0.069409,0.137421,0.920398,0.838464,0.513457,0.457382,0.951289,DERMASON
0.071214,0.069129,0.137435,0.944903,0.891471,0.589168,0.520861,0.970517,DERMASON
0.071257,0.068824,0.137507,0.974446,0.880185,0.510402,0.4548,0.981473,DERMASON
0.071274,0.069359,0.137536,0.930246,0.853468,0.541847,0.480581,0.927747,DERMASON
0.071286,0.069425,0.137557,0.925713,0.868797,0.522463,0.46456,0.988597,DERMASON
0.071295,0.069475,0.137572,0.922228,0.836399,0.492508,0.440338,0.976386,DERMASON
0.071304,0.069796,0.137586,0.89575,0.810429,0.476305,0.427484,0.923284,DERMASON
0.071308,0.071606,0.137593,0.745178,0.6082,0.400825,0.37,0.790607,DERMASON
0.071321,0.069483,0.137615,0.923648,0.760712,0.401653,0.370587,0.885535,DERMASON
0.071329,0.069611,0.137629,0.913537,0.818173,0.468378,0.42122,0.955628,DERMASON
0.071338,0.069508,0.137643,0.922966,0.804784,0.44897,0.406167,0.988155,DERMASON
0.071355,0.069252,0.137672,0.946065,0.859023,0.525017,0.466513,0.920735,DERMASON
0.071359,0.069961,0.137679,0.88643,0.8153,0.59848,0.528625,0.901078,DERMASON
0.071363,0.069314,0.137686,0.941518,0.873276,0.564052,0.499032,0.972792,DERMASON
0.071393,0.069446,0.137737,0.932797,0.833588,0.522306,0.464214,0.964929,DERMASON
0.071432,0.069664,0.137801,0.917471,0.852665,0.536459,0.475781,0.98605,DERMASON
0.071432,0.069669,0.137801,0.917122,0.853219,0.508852,0.453195,0.983698,DERMASON
0.071474,0.069384,0.137873,0.944757,0.893806,0.593171,0.523752,0.936198,DERMASON
0.071551,0.069438,0.138002,0.946567,0.883013,0.572315,0.505648,0.965192,DERMASON
0.071585,0.069636,0.138059,0.932613,0.848457,0.546978,0.484203,0.942963,DERMASON
0.071611,0.070534,0.138102,0.859045,0.767335,0.337711,0.324327,0.804426,DERMASON
0.071624,0.069685,0.138124,0.931599,0.825157,0.437681,0.397014,0.955059,DERMASON
0.071658,0.070308,0.138181,0.881922,0.870766,0.628554,0.554464,0.884342,DERMASON
0.071675,0.069689,0.13821,0.935482,0.835502,0.425134,0.387438,0.976571,DERMASON
0.071718,0.069858,0.138282,0.924708,0.774578,0.32529,0.315575,0.890544,DERMASON
0.071769,0.070089,0.138368,0.909447,0.843917,0.587162,0.517902,0.931059,DERMASON
0.071782,0.069871,0.138389,0.928947,0.790697,0.483291,0.432071,0.920003,DERMASON
0.071803,0.069743,0.138425,0.941523,0.862164,0.520307,0.461749,0.96527,DERMASON
0.071807,0.070279,0.138432,0.896643,0.803692,0.523941,0.464709,0.911717,DERMASON
0.07191,0.070126,0.138604,0.917926,0.75043,0.321201,0.312473,0.903467,DERMASON
0.071944,0.070266,0.138661,0.908928,0.869392,0.706527,0.625521,0.886273,DERMASON
0.071978,0.070081,0.138718,0.92738,0.87639,0.525444,0.465592,0.945052,DERMASON
0.071982,0.07051,0.138726,0.891639,0.740021,0.382654,0.355582,0.962861,DERMASON
0.072012,0.070646,0.138776,0.882681,0.813303,0.484019,0.432201,0.954921,DERMASON
0.072012,0.070213,0.138776,0.919065,0.845681,0.465179,0.417434,0.953015,DERMASON
0.072046,0.070468,0.138833,0.900364,0.834419,0.547571,0.483733,0.913707,DERMASON
0.072106,0.070914,0.138933,0.867957,0.783924,0.506169,0.449686,0.871379,DERMASON
0.072119,0.070349,0.138955,0.916388,0.795414,0.448038,0.404008,0.909423,DERMASON
0.072123,0.07018,0.138962,0.930987,0.856058,0.532142,0.470793,0.989939,DERMASON
0.072132,0.070159,0.138976,0.933429,0.865078,0.597863,0.526363,0.934714,DERMASON
0.072153,0.0702,0.139012,0.931708,0.846994,0.486782,0.434115,0.938153,DERMASON
0.072153,0.069912,0.139012,0.956103,0.913022,0.622315,0.547775,0.976923,DERMASON
