@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1,3,9-13,15-17'

@attribute Area numeric
@attribute MajorAxisLength numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.0617,0.139486,0.668979,0.93323,0.796806,0.480418,0.613622,0.427251,0.961451,DERMASON
0.061713,0.133332,0.629686,0.933242,0.852818,0.511393,0.600769,0.458172,0.940717,DERMASON
0.061718,0.169122,0.378878,0.774357,0.722741,0.342501,0.675006,0.294536,0.766858,DERMASON
0.06173,0.147199,0.490506,0.903543,0.775896,0.443072,0.62943,0.390514,0.949578,DERMASON
0.061752,0.147701,0.470044,0.946691,0.814575,0.440831,0.63033,0.388328,0.924262,DERMASON
0.061807,0.139427,0.54597,0.936305,0.819833,0.481542,0.612801,0.428367,0.956972,DERMASON
0.061863,0.1769,0.515654,0.785174,0.590389,0.309991,0.690119,0.264433,0.85408,DERMASON
0.061867,0.144677,0.667643,0.911104,0.819452,0.45628,0.623293,0.403439,0.959778,DERMASON
0.061914,0.139209,0.650207,0.851028,0.753387,0.483458,0.611652,0.430268,0.917345,DERMASON
0.061922,0.129695,0.445036,0.936408,0.838437,0.531698,0.591882,0.478664,0.88244,DERMASON
0.061944,0.131055,0.474591,0.947594,0.875785,0.524861,0.594562,0.471745,0.942025,DERMASON
0.061944,0.110726,0.7762,0.907481,0.850979,0.634126,0.552444,0.584709,0.937634,DERMASON
0.061957,0.148028,0.663551,0.898984,0.818325,0.440839,0.629644,0.388336,0.97226,DERMASON
0.061965,0.13627,0.494837,0.905283,0.83464,0.498534,0.605228,0.445287,0.968054,DERMASON
0.061995,0.142882,0.555138,0.950989,0.839718,0.466005,0.61873,0.413003,0.965702,DERMASON
0.061999,0.134873,0.698492,0.948757,0.861474,0.505841,0.602114,0.4526,0.972231,DERMASON
0.061999,0.139076,0.81158,0.932016,0.854537,0.484787,0.610818,0.431588,0.958764,DERMASON
0.062021,0.140006,0.680415,0.939842,0.844156,0.480345,0.612605,0.427179,0.943704,DERMASON
0.062034,0.145595,0.466747,0.95251,0.824648,0.453122,0.624095,0.400342,0.950741,DERMASON
0.062034,0.135189,0.526446,0.95661,0.860079,0.504514,0.602548,0.45127,0.91686,DERMASON
0.062038,0.133035,0.741777,0.934281,0.870309,0.515474,0.59806,0.462277,0.943532,DERMASON
0.062046,0.145936,0.828656,0.958111,0.852975,0.451575,0.624716,0.398827,0.958239,DERMASON
0.062046,0.132352,0.572106,0.932431,0.842328,0.519029,0.596591,0.465858,0.978967,DERMASON
0.062063,0.146046,0.699559,0.939135,0.839954,0.451179,0.62483,0.398439,0.964188,DERMASON
0.062063,0.129754,0.792843,0.88471,0.831543,0.532517,0.591103,0.479494,0.94199,DERMASON
0.062089,0.117217,0.688551,0.937299,0.864521,0.599349,0.56499,0.548203,0.97348,DERMASON
0.062089,0.131999,0.510955,0.940273,0.837871,0.521173,0.595586,0.468021,0.975789,DERMASON
0.062127,0.137478,0.702331,0.904351,0.822684,0.493749,0.606678,0.440509,0.977801,DERMASON
0.062149,0.126897,0.720489,0.938838,0.858606,0.548063,0.584647,0.495307,0.94571,DERMASON
0.062243,0.151909,0.846919,0.879408,0.755629,0.424615,0.635768,0.372578,0.889185,DERMASON
0.062251,0.120326,0.658158,0.918168,0.871883,0.583799,0.570412,0.532047,0.974553,DERMASON
0.06226,0.125883,0.795527,0.977288,0.906198,0.554277,0.581847,0.501656,0.960123,DERMASON
0.06229,0.135931,0.480427,0.914877,0.814421,0.50279,0.602428,0.449544,0.962195,DERMASON
0.062315,0.154444,0.776563,0.927488,0.825424,0.41329,0.640524,0.361643,0.959125,DERMASON
0.062328,0.144606,0.47691,0.920465,0.808922,0.460184,0.620108,0.407274,0.983088,DERMASON
0.062337,0.174859,0.391537,0.823504,0.723728,0.322144,0.682566,0.275633,0.852035,DERMASON
0.062341,0.120388,0.699455,0.894626,0.822869,0.584198,0.56998,0.53246,0.968549,DERMASON
0.062341,0.126839,0.767935,0.916409,0.853392,0.549906,0.583311,0.497188,0.940088,DERMASON
0.062379,0.154341,0.542153,0.903521,0.767283,0.414252,0.639882,0.36257,0.951889,DERMASON
0.062431,0.154403,0.493578,0.948362,0.830044,0.414349,0.639668,0.362664,0.936656,DERMASON
0.062469,0.139316,0.513139,0.926153,0.84344,0.48726,0.608261,0.434047,0.979458,DERMASON
0.062473,0.133596,0.730422,0.893307,0.815582,0.516063,0.596423,0.46287,0.930141,DERMASON
0.062473,0.15289,0.853823,0.926157,0.809545,0.42175,0.636258,0.369806,0.893269,DERMASON
0.062503,0.130004,0.746301,0.924706,0.861563,0.534728,0.588819,0.481737,0.989585,DERMASON
0.062507,0.145906,0.640847,0.969617,0.858784,0.455268,0.621615,0.402446,0.969642,DERMASON
0.062512,0.131619,0.665239,0.962176,0.866859,0.526475,0.592097,0.473376,0.97323,DERMASON
0.062542,0.155559,0.764596,0.928812,0.798029,0.40981,0.64131,0.358295,0.954,DERMASON
0.062542,0.13289,0.44822,0.917721,0.844963,0.520199,0.594531,0.467038,0.918552,DERMASON
0.062563,0.123195,0.583005,0.892308,0.81555,0.570951,0.57439,0.518775,0.984517,DERMASON
0.062563,0.127441,0.794195,0.94884,0.851961,0.548537,0.58315,0.495791,0.929244,DERMASON
0.062601,0.176299,0.728087,0.880594,0.722735,0.317893,0.683692,0.271709,0.891325,DERMASON
0.062623,0.128753,0.787631,0.947405,0.873545,0.542169,0.58548,0.489299,0.967667,DERMASON
0.062623,0.133789,0.848193,0.944068,0.869077,0.51626,0.595866,0.463068,0.958935,DERMASON
0.062674,0.134644,0.74368,0.922654,0.86198,0.512317,0.597302,0.459102,0.96208,DERMASON
0.062678,0.117766,0.680406,0.931158,0.886145,0.601173,0.562476,0.550105,0.961562,DERMASON
0.062691,0.10706,0.648015,0.855436,0.849983,0.661168,0.540328,0.613453,0.962625,DERMASON
0.062725,0.127116,0.677465,0.914586,0.855338,0.551534,0.581458,0.498851,0.938955,DERMASON
0.062755,0.155192,0.386876,0.93012,0.805343,0.413124,0.639125,0.361484,0.879369,DERMASON
0.062755,0.134211,0.486021,0.924579,0.849216,0.515155,0.59589,0.461956,0.953057,DERMASON
0.062798,0.158183,0.747814,0.838807,0.627856,0.399612,0.645002,0.34851,0.902641,DERMASON
0.062802,0.148994,0.536829,0.91909,0.782006,0.442698,0.626042,0.390149,0.974724,DERMASON
0.062849,0.132747,0.710712,0.931315,0.83991,0.523363,0.592275,0.470231,0.951064,DERMASON
0.062883,0.116798,0.726099,0.976186,0.922554,0.608147,0.559221,0.55739,0.966641,DERMASON
0.062917,0.128302,0.572315,0.940985,0.887804,0.546871,0.582691,0.49409,0.987966,DERMASON
0.062973,0.120584,0.506013,0.904173,0.830802,0.588271,0.566461,0.536683,0.894339,DERMASON
0.062981,0.13354,0.563861,0.927009,0.841195,0.520357,0.593065,0.467197,0.962862,DERMASON
0.062999,0.127538,0.638476,0.932929,0.850901,0.551507,0.58061,0.498823,0.993976,DERMASON
0.063007,0.151216,0.650205,0.932567,0.809243,0.433692,0.629266,0.38138,0.983119,DERMASON
0.063041,0.142992,0.489761,0.90829,0.836389,0.473563,0.612127,0.420464,0.975147,DERMASON
0.06305,0.12999,0.656368,0.902787,0.814178,0.539146,0.585331,0.486224,0.987161,DERMASON
0.063063,0.125116,0.712002,0.942956,0.872808,0.564772,0.575227,0.512418,0.914923,DERMASON
0.063063,0.137967,0.469804,0.94037,0.861227,0.49862,0.601654,0.445372,0.962215,DERMASON
0.063088,0.129125,0.733338,0.917534,0.852166,0.543943,0.583309,0.491106,0.969228,DERMASON
0.063088,0.125962,0.478857,0.92232,0.849914,0.560508,0.576806,0.508039,0.925915,DERMASON
0.063097,0.143228,0.470317,0.931173,0.819291,0.472838,0.612251,0.419747,0.940384,DERMASON
0.063118,0.146702,0.474151,0.965574,0.833997,0.456116,0.619254,0.403279,0.956872,DERMASON
0.063131,0.148566,0.707304,0.938583,0.826986,0.44725,0.623003,0.394595,0.939878,DERMASON
0.063144,0.125931,0.704665,0.887858,0.823992,0.561117,0.576396,0.508664,0.985771,DERMASON
0.063169,0.155047,0.52569,0.905121,0.76835,0.41692,0.63607,0.365142,0.94952,DERMASON
0.063182,0.165667,0.455824,0.874371,0.748537,0.368566,0.657805,0.318997,0.957385,DERMASON
0.063225,0.143444,0.685136,0.931291,0.83124,0.472771,0.611865,0.41968,0.928337,DERMASON
0.06325,0.143409,0.720437,0.90521,0.786038,0.473136,0.611628,0.420042,0.955794,DERMASON
0.063272,0.116745,0.777325,0.856253,0.865228,0.611617,0.556733,0.561022,0.887431,DERMASON
0.06328,0.122389,0.668168,0.929132,0.836882,0.581051,0.56827,0.529202,0.967975,DERMASON
0.063289,0.151861,0.527528,0.885837,0.791006,0.43278,0.628734,0.380494,0.88018,DERMASON
0.063293,0.133797,0.488226,0.92804,0.802451,0.521501,0.591615,0.468351,0.977428,DERMASON
0.063327,0.133638,0.525759,0.924024,0.840311,0.52258,0.591073,0.46944,0.977659,DERMASON
0.063332,0.099382,0.774,0.915942,0.851347,0.711411,0.520726,0.667682,0.901376,DERMASON
0.063361,0.143509,0.468629,0.957606,0.864486,0.473506,0.611114,0.420407,0.961807,DERMASON
0.063408,0.125239,0.565073,0.908681,0.867317,0.566894,0.573327,0.514599,0.948416,DERMASON
0.063451,0.146588,0.477037,0.888226,0.740571,0.459218,0.616851,0.406324,0.946019,DERMASON
0.063455,0.118614,0.696831,0.955091,0.900229,0.602879,0.559447,0.551885,0.986675,DERMASON
0.06346,0.15648,0.443107,0.928563,0.810782,0.41244,0.637084,0.360824,0.97159,DERMASON
0.063468,0.120376,0.518946,0.909844,0.843229,0.59341,0.562982,0.54202,0.964962,DERMASON
0.063511,0.152286,0.772429,0.927141,0.819006,0.432452,0.628146,0.380176,0.907159,DERMASON
0.063528,0.126178,0.573101,0.909174,0.869234,0.562887,0.57451,0.510481,0.94764,DERMASON
0.063528,0.133488,0.533193,0.915407,0.849013,0.524927,0.589496,0.471811,0.982235,DERMASON
0.063601,0.102713,0.715316,0.957415,0.925808,0.694008,0.525978,0.648777,0.962983,DERMASON
0.063605,0.114318,0.67261,0.932373,0.902048,0.627761,0.549732,0.577989,0.987822,DERMASON
0.063618,0.148104,0.528237,0.916232,0.827062,0.453182,0.618877,0.400401,0.95624,DERMASON
0.063622,0.132303,0.812442,0.929449,0.862608,0.53174,0.586475,0.478707,0.951814,DERMASON
0.06363,0.136056,0.498688,0.926519,0.842818,0.512673,0.594111,0.459459,0.97171,DERMASON
0.063635,0.136517,0.509789,0.919183,0.796696,0.510377,0.595029,0.457151,0.953684,DERMASON
0.063648,0.154326,0.451558,0.922864,0.763886,0.423894,0.631427,0.371879,0.883478,DERMASON
0.063746,0.135924,0.671078,0.931766,0.852714,0.514243,0.59311,0.461038,0.953211,DERMASON
0.06375,0.128006,0.59908,0.913802,0.865748,0.555048,0.576875,0.502446,0.949491,DERMASON
0.063754,0.112915,0.69893,0.90356,0.844668,0.636823,0.545956,0.587562,0.970847,DERMASON
0.063763,0.123238,0.783657,0.940233,0.890136,0.580389,0.567035,0.528518,0.943547,DERMASON
0.063767,0.138403,0.781524,0.953117,0.861436,0.501926,0.59805,0.448678,0.961834,DERMASON
0.063767,0.120747,0.531759,0.905403,0.881197,0.59382,0.561911,0.542447,0.936136,DERMASON
0.063771,0.149655,0.394891,0.927385,0.814976,0.446922,0.621052,0.394274,0.947117,DERMASON
0.063776,0.120942,0.747797,0.949441,0.88163,0.592835,0.562258,0.541423,0.975143,DERMASON
0.063806,0.115299,0.577937,0.930353,0.86791,0.623963,0.550526,0.573988,0.975822,DERMASON
0.06381,0.12029,0.513476,0.897776,0.807892,0.596643,0.560713,0.545384,0.906847,DERMASON
0.06381,0.135423,0.660487,0.963838,0.872243,0.517282,0.59168,0.464098,0.973772,DERMASON
0.063827,0.13041,0.783005,0.945802,0.874495,0.543133,0.581314,0.490281,0.953197,DERMASON
0.063831,0.131717,0.625404,0.910592,0.830044,0.536408,0.583962,0.483443,0.969448,DERMASON
0.063865,0.14955,0.859667,0.959085,0.85391,0.448138,0.620226,0.395463,0.953787,DERMASON
0.063891,0.15835,0.901677,0.93667,0.796239,0.407017,0.638057,0.35561,0.925185,DERMASON
0.063895,0.153347,0.678198,0.935205,0.825537,0.430354,0.627797,0.378139,0.96281,DERMASON
0.063989,0.113832,0.771441,0.956967,0.924668,0.633626,0.546419,0.584181,0.991164,DERMASON
0.06401,0.148616,0.467328,0.896908,0.81382,0.453716,0.617374,0.400924,0.983699,DERMASON
0.064023,0.135709,0.469482,0.93862,0.848846,0.517505,0.590917,0.464322,0.942919,DERMASON
0.064023,0.14486,0.751275,0.922129,0.806031,0.471993,0.609616,0.418911,0.968737,DERMASON
0.06404,0.12898,0.542125,0.925074,0.83532,0.552261,0.577062,0.499594,0.968021,DERMASON
0.06407,0.124468,0.587706,0.93756,0.875332,0.576291,0.56766,0.524283,0.980877,DERMASON
0.064117,0.153272,0.435338,0.917466,0.808738,0.432382,0.626191,0.380108,0.960197,DERMASON
0.064139,0.16378,0.839544,0.962596,0.818441,0.384083,0.647508,0.333697,0.969271,DERMASON
0.064143,0.159667,0.714949,0.921513,0.802259,0.402836,0.639081,0.351598,0.951996,DERMASON
0.064143,0.109379,0.556053,0.880684,0.86767,0.660004,0.536406,0.612208,0.948403,DERMASON
0.064151,0.135769,0.672262,0.946801,0.8534,0.518203,0.590233,0.465026,0.972899,DERMASON
0.064186,0.146732,0.501439,0.92448,0.817759,0.464137,0.612395,0.411163,0.97844,DERMASON
0.06419,0.134675,0.492043,0.906588,0.805307,0.524064,0.587759,0.470939,0.954149,DERMASON
0.064207,0.117067,0.663181,0.941344,0.900394,0.61747,0.551716,0.567161,0.972084,DERMASON
0.064237,0.125749,0.741121,0.935873,0.899914,0.570818,0.569251,0.518639,0.959286,DERMASON
0.064241,0.132792,0.593361,0.930752,0.877418,0.534104,0.583595,0.481103,0.97863,DERMASON
0.064297,0.148993,0.458888,0.920202,0.813717,0.45408,0.616294,0.401281,0.948294,DERMASON
0.064322,0.123286,0.728727,0.932655,0.849442,0.584627,0.563703,0.532904,0.985023,DERMASON
0.064339,0.13445,0.53846,0.935964,0.882529,0.526383,0.586363,0.473283,0.969296,DERMASON
0.064344,0.15073,0.420681,0.94989,0.82618,0.446135,0.619531,0.393504,0.92389,DERMASON
0.064348,0.137196,0.492645,0.854858,0.797049,0.512514,0.591909,0.459299,0.811467,DERMASON
0.064365,0.125073,0.530408,0.951741,0.895903,0.575431,0.567085,0.523395,0.95838,DERMASON
0.064365,0.113917,0.545977,0.930865,0.907449,0.636231,0.544341,0.586935,0.94844,DERMASON
0.064369,0.126589,0.646268,0.898041,0.815939,0.567433,0.57015,0.515153,0.96309,DERMASON
0.064386,0.157475,0.85113,0.970123,0.843354,0.414757,0.633006,0.363057,0.95044,DERMASON
0.064399,0.116305,0.68556,0.943338,0.894772,0.623241,0.549004,0.573228,0.984693,DERMASON
0.064408,0.15305,0.7447,0.904635,0.806204,0.435614,0.623846,0.383249,0.960956,DERMASON
0.064429,0.126659,0.631414,0.916319,0.835231,0.56754,0.569924,0.515264,0.963061,DERMASON
0.064544,0.158986,0.774735,0.876831,0.792995,0.408952,0.635046,0.357469,0.81615,DERMASON
0.064583,0.163176,0.749478,0.892833,0.807395,0.390091,0.643323,0.339415,0.898236,DERMASON
0.064583,0.140588,0.610478,0.845088,0.73882,0.497343,0.597338,0.444096,0.948401,DERMASON
0.064587,0.146862,0.641745,0.920486,0.821766,0.466569,0.610083,0.413559,0.956211,DERMASON
0.064621,0.140694,0.51254,0.927448,0.820041,0.497114,0.597311,0.443867,0.959384,DERMASON
0.064698,0.150972,0.434472,0.800395,0.789039,0.447657,0.617735,0.394992,0.760129,DERMASON
0.064715,0.168301,0.446421,0.903877,0.780023,0.36807,0.652873,0.318529,0.955781,DERMASON
0.064736,0.109163,0.760802,0.947273,0.902004,0.66615,0.532457,0.618782,0.917707,DERMASON
0.064736,0.125707,0.804563,0.925369,0.835321,0.575031,0.566102,0.522982,0.911507,DERMASON
0.064741,0.14073,0.623226,0.89628,0.822908,0.497855,0.59663,0.444608,0.947891,DERMASON
0.064762,0.125597,0.528633,0.934509,0.891334,0.575815,0.565724,0.523791,0.955895,DERMASON
0.064792,0.127817,0.824481,0.933441,0.899802,0.564318,0.570055,0.511951,0.959977,DERMASON
0.064873,0.145897,0.523272,0.913128,0.832574,0.473437,0.606294,0.42034,0.88924,DERMASON
0.064882,0.125927,0.751657,0.936074,0.858457,0.575019,0.565663,0.52297,0.987046,DERMASON
0.064886,0.161095,0.78534,0.958363,0.834283,0.401802,0.637091,0.350608,0.984061,DERMASON
0.06492,0.148727,0.558974,0.852776,0.713405,0.460092,0.611744,0.407183,0.896693,DERMASON
0.064929,0.143342,0.661765,0.937938,0.850118,0.486375,0.600751,0.433166,0.985683,DERMASON
0.064954,0.166743,0.52083,0.931036,0.793712,0.37676,0.648113,0.326747,0.937643,DERMASON
0.064958,0.120268,0.785356,0.938329,0.875466,0.606039,0.553703,0.555186,0.924445,DERMASON
0.064993,0.160031,0.401959,0.92743,0.818016,0.407469,0.634231,0.356044,0.942342,DERMASON
0.065031,0.151076,0.799287,0.928921,0.842771,0.44968,0.615801,0.396972,0.952587,DERMASON
0.065044,0.146847,0.729619,0.907859,0.822653,0.470118,0.607137,0.41706,0.969063,DERMASON
0.065065,0.133357,0.531564,0.934049,0.867643,0.537665,0.579624,0.484719,0.942636,DERMASON
0.065074,0.155075,0.739866,0.898467,0.823431,0.431086,0.623642,0.37885,0.845664,DERMASON
0.065091,0.165858,0.794948,0.942452,0.791202,0.381727,0.64541,0.331458,0.94768,DERMASON
0.065091,0.142747,0.54472,0.938807,0.869524,0.490553,0.598518,0.437324,0.963036,DERMASON
0.065095,0.124859,0.816749,0.963634,0.90287,0.582401,0.562197,0.530599,0.940675,DERMASON
0.065133,0.134389,0.527275,0.885875,0.784092,0.532907,0.581295,0.479889,0.961131,DERMASON
0.065159,0.132914,0.746638,0.916323,0.831913,0.540684,0.578144,0.487788,0.967127,DERMASON
0.065198,0.139859,0.616209,0.912734,0.772488,0.505727,0.59199,0.452486,0.951012,DERMASON
0.065198,0.127621,0.835454,0.944727,0.868129,0.568572,0.567174,0.516325,0.94938,DERMASON
0.065253,0.127371,0.615878,0.947687,0.896976,0.570331,0.566329,0.518136,0.967701,DERMASON
0.065262,0.140704,0.665239,0.921506,0.845356,0.502001,0.593302,0.448754,0.96141,DERMASON
0.06527,0.12086,0.544623,0.927324,0.887091,0.605331,0.55303,0.554446,0.970213,DERMASON
0.065304,0.146812,0.705606,0.798598,0.685113,0.472274,0.605409,0.419189,0.949487,DERMASON
0.065309,0.161832,0.737094,0.74682,0.54082,0.401553,0.635816,0.35037,0.913423,DERMASON
0.065317,0.134977,0.577725,0.953935,0.874742,0.531336,0.581349,0.478297,0.954068,DERMASON
0.065326,0.127603,0.560857,0.952848,0.890932,0.569678,0.566359,0.517464,0.980081,DERMASON
0.065347,0.138719,0.634116,0.914699,0.828435,0.5126,0.588746,0.459385,0.958043,DERMASON
0.065377,0.13571,0.674974,0.954709,0.877985,0.528062,0.582464,0.474982,0.985154,DERMASON
0.065411,0.137352,0.52692,0.952549,0.854944,0.51999,0.585578,0.466827,0.963023,DERMASON
0.065415,0.134996,0.479479,0.904632,0.835444,0.532004,0.580781,0.478974,0.938216,DERMASON
0.065424,0.158879,0.795017,0.858509,0.773103,0.415977,0.629083,0.364232,0.836646,DERMASON
0.065445,0.151173,0.495483,0.924584,0.818776,0.45234,0.613344,0.399576,0.968018,DERMASON
0.065449,0.139532,0.517213,0.941659,0.867813,0.50931,0.589753,0.456081,0.961568,DERMASON
0.065479,0.143487,0.736595,0.921354,0.804406,0.489879,0.597571,0.436652,0.971789,DERMASON
0.065509,0.153972,0.657277,0.926095,0.830314,0.439533,0.6186,0.387064,0.963642,DERMASON
0.065514,0.150241,0.584819,0.831052,0.716263,0.457311,0.611022,0.404451,0.873521,DERMASON
0.065543,0.137894,0.674709,0.946464,0.86735,0.518278,0.585853,0.465101,0.970198,DERMASON
0.065556,0.13711,0.559422,0.906229,0.845215,0.522342,0.584188,0.4692,0.966219,DERMASON
0.065556,0.138114,0.472003,0.966872,0.878819,0.517267,0.586219,0.464082,0.956903,DERMASON
0.065586,0.131866,0.560551,0.950499,0.879599,0.549444,0.573398,0.496717,0.969527,DERMASON
0.065612,0.152785,0.542049,0.927641,0.82606,0.445918,0.615542,0.393293,0.968673,DERMASON
0.065629,0.13876,0.586755,0.933459,0.854226,0.514573,0.587075,0.46137,0.953762,DERMASON
0.065667,0.118432,0.565153,0.941477,0.87957,0.621801,0.545746,0.571713,0.983136,DERMASON
0.065706,0.202163,0.800771,0.871094,0.665417,0.234023,0.714727,0.195843,0.903566,DERMASON
0.065774,0.157121,0.63742,0.884838,0.798137,0.426741,0.623262,0.374636,0.962523,DERMASON
0.065783,0.127226,0.458563,0.922731,0.861485,0.575289,0.562825,0.523248,0.909451,DERMASON
0.065812,0.143008,0.699674,0.966316,0.865222,0.494793,0.594515,0.441551,0.942346,DERMASON
0.065834,0.134532,0.852426,0.921334,0.834634,0.537639,0.577266,0.484693,0.946232,DERMASON
0.065838,0.131141,0.80272,0.965969,0.911943,0.555188,0.570393,0.502588,0.986244,DERMASON
0.065864,0.129274,0.533501,0.963803,0.883358,0.565139,0.566469,0.512795,0.980313,DERMASON
0.065864,0.097123,0.725753,0.900785,0.900862,0.746469,0.501562,0.706159,0.887223,DERMASON
0.065915,0.139567,0.506872,0.899761,0.804688,0.512723,0.586931,0.45951,0.935593,DERMASON
0.065919,0.166639,0.477368,0.891845,0.786257,0.384271,0.641536,0.333876,0.911245,DERMASON
0.065919,0.139025,0.85947,0.963114,0.874404,0.515481,0.58581,0.462284,0.960296,DERMASON
0.065928,0.163206,0.455062,0.923955,0.812073,0.399848,0.634552,0.348736,0.935934,DERMASON
0.065983,0.130648,0.770325,0.962795,0.910068,0.558893,0.568516,0.506384,0.981798,DERMASON
0.065983,0.144111,0.576866,0.945004,0.847983,0.490658,0.595673,0.437428,0.981598,DERMASON
0.065992,0.135869,0.671315,0.944285,0.872499,0.532031,0.578994,0.479002,0.971745,DERMASON
0.065996,0.134764,0.632138,0.954447,0.872774,0.537716,0.576739,0.48477,0.952012,DERMASON
0.066009,0.147253,0.75538,0.962449,0.867233,0.475479,0.60185,0.422359,0.979853,DERMASON
0.066013,0.16024,0.436659,0.899509,0.775788,0.414056,0.628015,0.362381,0.909118,DERMASON
0.066017,0.117447,0.49291,0.909241,0.853644,0.630062,0.541685,0.580417,0.908466,DERMASON
0.066026,0.138978,0.809805,0.919713,0.82251,0.516542,0.585055,0.463352,0.960571,DERMASON
0.06603,0.14278,0.499239,0.932005,0.842184,0.497591,0.592695,0.444344,0.978852,DERMASON
0.066128,0.146562,0.454473,0.928479,0.813994,0.479752,0.599705,0.426591,0.9369,DERMASON
0.06615,0.120128,0.811962,0.919473,0.867719,0.616391,0.546307,0.566028,0.966387,DERMASON
0.066278,0.124866,0.70885,0.9485,0.869509,0.591783,0.555087,0.540329,0.969219,DERMASON
0.066299,0.14926,0.825184,0.919978,0.80528,0.467956,0.604066,0.414927,0.95849,DERMASON
0.066321,0.161015,0.55266,0.92649,0.805919,0.412754,0.627593,0.361127,0.976537,DERMASON
0.066389,0.151716,0.523338,0.861605,0.764175,0.456838,0.608445,0.403986,0.956914,DERMASON
0.066423,0.147086,0.806619,0.946444,0.851556,0.479431,0.598915,0.426273,0.943907,DERMASON
0.06644,0.1375,0.772452,0.881335,0.809699,0.52721,0.579528,0.47412,0.940137,DERMASON
0.066461,0.140817,0.510948,0.937082,0.867908,0.510665,0.586068,0.457441,0.947363,DERMASON
0.066504,0.132986,0.7725,0.939646,0.88182,0.550827,0.570062,0.498129,0.948356,DERMASON
0.066517,0.149157,0.654839,0.92343,0.832323,0.470093,0.602492,0.417035,0.970628,DERMASON
0.066534,0.133789,0.778666,0.937144,0.860834,0.546912,0.571495,0.494133,0.948989,DERMASON
0.066543,0.126231,0.793321,0.918775,0.871609,0.586594,0.556251,0.534943,0.89136,DERMASON
0.066555,0.126803,0.781411,0.94366,0.903626,0.583647,0.557326,0.531889,0.964962,DERMASON
0.066577,0.135441,0.722046,0.904075,0.845344,0.538762,0.574554,0.485833,0.987414,DERMASON
0.066581,0.16684,0.376985,0.919172,0.784591,0.388186,0.63762,0.337601,0.926015,DERMASON
0.06659,0.131202,0.653934,0.92782,0.86089,0.560762,0.565959,0.508301,0.942141,DERMASON
0.066602,0.133967,0.566423,0.944421,0.882943,0.546531,0.571436,0.493744,0.985965,DERMASON
0.066615,0.152518,0.714334,0.871184,0.77496,0.454709,0.608627,0.401898,0.964408,DERMASON
0.066636,0.14456,0.687349,0.933627,0.82416,0.493424,0.592508,0.440185,0.931907,DERMASON
0.066662,0.13762,0.693689,0.882319,0.821761,0.528315,0.578411,0.475237,0.916265,DERMASON
0.066666,0.13315,0.803822,0.947,0.888427,0.551245,0.569408,0.498557,0.976239,DERMASON
0.066675,0.139284,0.611203,0.915669,0.822211,0.52,0.581675,0.466837,0.866833,DERMASON
0.066679,0.13307,0.781658,0.922504,0.826427,0.551761,0.569169,0.499084,0.975926,DERMASON
0.066713,0.162639,0.460668,0.904938,0.780109,0.408195,0.628327,0.356742,0.933962,DERMASON
0.066739,0.143643,0.467594,0.921482,0.83544,0.498731,0.590031,0.445483,0.960429,DERMASON
0.066782,0.150246,0.412408,0.914698,0.790364,0.466838,0.603018,0.413824,0.857701,DERMASON
0.06679,0.130935,0.61062,0.926205,0.867718,0.563724,0.564215,0.51134,0.969037,DERMASON
0.06682,0.13176,0.49297,0.900752,0.801901,0.559658,0.565689,0.507168,0.932393,DERMASON
0.06682,0.135094,0.505576,0.925514,0.865717,0.542427,0.572378,0.489562,0.943816,DERMASON
0.066841,0.119075,0.749758,0.923377,0.867299,0.627727,0.540114,0.577953,0.981819,DERMASON
0.066905,0.151677,0.731771,0.937823,0.830514,0.4609,0.605111,0.407978,0.964581,DERMASON
0.066927,0.132103,0.523591,0.949731,0.8656,0.558709,0.565734,0.506195,0.901584,DERMASON
0.06694,0.119695,0.624303,0.911628,0.845279,0.625103,0.540783,0.575189,0.983475,DERMASON
0.066952,0.159965,0.518472,0.897318,0.794172,0.422251,0.62143,0.37029,0.901468,DERMASON
0.066991,0.146349,0.463717,0.944015,0.859582,0.487328,0.593899,0.434114,0.967177,DERMASON
0.066991,0.173213,0.804942,0.963493,0.817312,0.362849,0.647735,0.313607,0.97057,DERMASON
0.066995,0.142006,0.532364,0.904879,0.830411,0.508818,0.585168,0.455586,0.973915,DERMASON
0.067017,0.123104,0.669192,0.925337,0.896003,0.60714,0.547164,0.556337,0.906807,DERMASON
0.067025,0.144756,0.753114,0.921038,0.856389,0.49541,0.590496,0.442167,0.961336,DERMASON
0.067025,0.163964,0.490368,0.929655,0.784243,0.404427,0.628981,0.353124,0.9651,DERMASON
0.067029,0.152952,0.480215,0.927145,0.832074,0.455739,0.606889,0.402908,0.940758,DERMASON
0.067042,0.183799,0.692602,0.910658,0.735355,0.317724,0.668608,0.271553,0.897374,DERMASON
0.067076,0.143315,0.714922,0.923957,0.841003,0.502927,0.587292,0.449681,0.945103,DERMASON
0.067089,0.152841,0.650314,0.920741,0.794939,0.456715,0.606291,0.403866,0.95361,DERMASON
