@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,11-13,16-17'

@attribute Perimeter numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.075793,0.893853,0.572117,0.647887,0.954509,DERMASON
0.079495,0.862414,0.533515,0.66426,0.968982,DERMASON
0.08236,0.838742,0.598744,0.636861,0.946779,DERMASON
0.084255,0.823316,0.507847,0.675393,0.949276,DERMASON
0.075441,0.897138,0.526736,0.667123,0.985888,DERMASON
0.085419,0.813963,0.479336,0.688088,0.962561,DERMASON
0.075543,0.896315,0.594096,0.638713,0.985572,DERMASON
0.077937,0.875975,0.533752,0.664039,0.961006,DERMASON
0.079902,0.859491,0.552629,0.655952,0.882525,DERMASON
0.077768,0.877717,0.604625,0.6343,0.908718,DERMASON
0.089232,0.784627,0.380072,0.734574,0.966222,DERMASON
0.078583,0.871679,0.527927,0.666231,0.982443,DERMASON
0.081055,0.851279,0.46088,0.696009,0.933726,DERMASON
0.082696,0.837726,0.492814,0.681572,0.955345,DERMASON
0.078803,0.870499,0.581571,0.643339,0.959677,DERMASON
0.090066,0.779205,0.491743,0.681895,0.974849,DERMASON
0.080043,0.860449,0.549156,0.656836,0.919823,DERMASON
0.082788,0.837755,0.452061,0.699839,0.940522,DERMASON
0.075389,0.900195,0.64765,0.616568,0.95002,DERMASON
0.083632,0.831142,0.540206,0.660553,0.928392,DERMASON
0.078307,0.875854,0.534341,0.662952,0.950285,DERMASON
0.081824,0.846603,0.454149,0.698612,0.96341,DERMASON
0.10204,0.690531,0.584849,0.641535,0.923506,DERMASON
0.082746,0.839367,0.514395,0.671454,0.973406,DERMASON
0.085247,0.8194,0.421445,0.713668,0.903968,DERMASON
0.087065,0.804849,0.480686,0.686279,0.937688,DERMASON
0.075973,0.89696,0.64144,0.618538,0.954196,DERMASON
0.078268,0.877412,0.56684,0.64882,0.957817,DERMASON
0.080666,0.857247,0.491365,0.681441,0.956003,DERMASON
0.086577,0.809517,0.372453,0.737153,0.950846,DERMASON
0.089002,0.790536,0.379991,0.733342,0.96002,DERMASON
0.080514,0.859791,0.487865,0.682641,0.97877,DERMASON
0.085381,0.82045,0.569317,0.64725,0.988833,DERMASON
0.094023,0.753021,0.376503,0.734607,0.903681,DERMASON
0.0839,0.833148,0.607035,0.63156,0.964186,DERMASON
0.076726,0.893459,0.548453,0.655786,0.967817,DERMASON
0.085672,0.819169,0.532573,0.662526,0.954399,DERMASON
0.079328,0.871883,0.49669,0.678107,0.972768,DERMASON
0.091757,0.771544,0.349202,0.747888,0.913189,DERMASON
0.077055,0.892495,0.532303,0.662185,0.986894,DERMASON
0.078102,0.88374,0.530135,0.663069,0.977239,DERMASON
0.086231,0.816621,0.458389,0.694912,0.984575,DERMASON
0.083118,0.842196,0.486407,0.682154,0.985901,DERMASON
0.085062,0.826373,0.486453,0.682117,0.922479,DERMASON
0.077212,0.892078,0.65034,0.613543,0.947412,DERMASON
0.090047,0.787153,0.437464,0.704327,0.957642,DERMASON
0.081992,0.852522,0.531249,0.662183,0.937263,DERMASON
0.08511,0.82705,0.501154,0.675273,0.942858,DERMASON
0.092337,0.769828,0.419565,0.712587,0.976825,DERMASON
0.084224,0.834744,0.441129,0.702338,0.980399,DERMASON
0.088895,0.797408,0.404682,0.719492,0.88066,DERMASON
0.082774,0.847132,0.500948,0.67509,0.942658,DERMASON
0.078981,0.879214,0.594137,0.635407,0.960576,DERMASON
0.083825,0.838908,0.464334,0.691394,0.969015,DERMASON
0.083016,0.84562,0.484816,0.682126,0.969949,DERMASON
0.086087,0.820624,0.496313,0.676987,0.954715,DERMASON
0.082473,0.850404,0.47754,0.685307,0.953382,DERMASON
0.08377,0.839782,0.431508,0.706444,0.984069,DERMASON
0.092047,0.774033,0.413123,0.715045,0.947058,DERMASON
0.084768,0.832099,0.472861,0.687264,0.948744,DERMASON
0.084262,0.836528,0.485555,0.681468,0.967635,DERMASON
0.079217,0.878566,0.556157,0.650801,0.975575,DERMASON
0.092925,0.767811,0.481992,0.68303,0.960574,DERMASON
0.088751,0.801358,0.448834,0.697858,0.823237,DERMASON
0.077084,0.897923,0.615266,0.626182,0.979636,DERMASON
0.077614,0.893562,0.577963,0.641331,0.972955,DERMASON
0.078711,0.884265,0.531619,0.66086,0.965867,DERMASON
0.077639,0.894151,0.576519,0.641714,0.978271,DERMASON
0.086345,0.822035,0.522258,0.664613,0.940485,DERMASON
0.083809,0.842755,0.595385,0.633864,0.970652,DERMASON
0.079031,0.882774,0.524994,0.663378,0.957756,DERMASON
0.07846,0.887814,0.569417,0.644481,0.983817,DERMASON
0.082282,0.855785,0.511266,0.669261,0.935528,DERMASON
0.082625,0.853542,0.487314,0.67967,0.924573,DERMASON
0.080877,0.868172,0.552167,0.6515,0.98202,DERMASON
0.095402,0.752205,0.354914,0.742257,0.965535,DERMASON
0.082427,0.855364,0.554498,0.650483,0.964789,DERMASON
0.093337,0.768255,0.357985,0.740647,0.96735,DERMASON
0.07713,0.900492,0.64044,0.615411,0.936464,DERMASON
0.091446,0.783221,0.428956,0.706182,0.884068,DERMASON
0.089335,0.799827,0.441999,0.700096,0.943561,DERMASON
0.095708,0.75039,0.522748,0.663911,0.929747,DERMASON
0.0863,0.824532,0.464189,0.689779,0.946281,DERMASON
0.085235,0.833357,0.517678,0.665942,0.960111,DERMASON
0.075871,0.912243,0.5889,0.635858,0.971681,DERMASON
0.088452,0.807607,0.470141,0.686975,0.983121,DERMASON
0.081507,0.864596,0.606742,0.628506,0.92585,DERMASON
0.085815,0.829236,0.381427,0.728602,0.976566,DERMASON
0.079352,0.882924,0.620795,0.622818,0.956784,DERMASON
0.091544,0.783666,0.355236,0.741551,0.889627,DERMASON
0.077496,0.898767,0.549639,0.652052,0.94588,DERMASON
0.112475,0.631194,0.370841,0.73368,0.957855,DERMASON
0.085162,0.834966,0.464371,0.689351,0.95073,DERMASON
0.095493,0.753672,0.396383,0.721172,0.944527,DERMASON
0.083894,0.845524,0.480966,0.681806,0.976145,DERMASON
0.081102,0.86877,0.522616,0.663446,0.983266,DERMASON
0.09464,0.760298,0.450645,0.695561,0.95786,DERMASON
0.075192,0.9194,0.680875,0.599242,0.986666,DERMASON
0.079649,0.881139,0.611666,0.626279,0.953562,DERMASON
0.092506,0.77704,0.415935,0.711692,0.930049,DERMASON
0.079528,0.882709,0.588859,0.635384,0.966894,DERMASON
0.082279,0.859667,0.487214,0.678791,0.927804,DERMASON
0.08883,0.806471,0.460702,0.690711,0.951589,DERMASON
0.07603,0.912974,0.793001,0.55821,0.925444,DERMASON
0.089567,0.801024,0.44405,0.698239,0.962768,DERMASON
0.091686,0.784877,0.498572,0.673446,0.936432,DERMASON
0.085247,0.836653,0.537806,0.656314,0.951448,DERMASON
0.079971,0.880544,0.561103,0.646447,0.960738,DERMASON
0.159976,0.352253,0.615366,0.624195,0.703333,DERMASON
0.083306,0.853018,0.554004,0.649329,0.944043,DERMASON
0.080775,0.874249,0.639419,0.614561,0.973971,DERMASON
0.086493,0.827414,0.47316,0.684424,0.962934,DERMASON
0.079604,0.884573,0.636807,0.615475,0.977887,DERMASON
0.07906,0.889316,0.603953,0.628543,0.923152,DERMASON
0.088481,0.811717,0.513477,0.66647,0.969198,DERMASON
0.085587,0.8353,0.499181,0.672668,0.972218,DERMASON
0.084776,0.842048,0.484227,0.67927,0.8864,DERMASON
0.086475,0.828855,0.458617,0.690644,0.972161,DERMASON
0.089532,0.804686,0.460576,0.689647,0.933308,DERMASON
0.079069,0.89077,0.628076,0.618489,0.92245,DERMASON
0.087684,0.819455,0.464762,0.687743,0.884833,DERMASON
0.082074,0.865421,0.49783,0.672942,0.951833,DERMASON
0.136925,0.4806,0.255938,0.791945,0.861581,DERMASON
0.083755,0.85152,0.487071,0.677695,0.974324,DERMASON
0.090519,0.79711,0.503181,0.670518,0.882362,DERMASON
0.083054,0.857748,0.47338,0.683708,0.940513,DERMASON
0.076602,0.912536,0.618903,0.621991,0.954681,DERMASON
0.07965,0.886747,0.634093,0.615871,0.966345,DERMASON
0.086456,0.830318,0.528758,0.659203,0.931417,DERMASON
0.08522,0.840501,0.511561,0.666615,0.940192,DERMASON
0.086851,0.82729,0.417428,0.709349,0.935797,DERMASON
0.080343,0.881363,0.624019,0.619728,0.967493,DERMASON
0.080045,0.884188,0.574441,0.639744,0.964429,DERMASON
0.093822,0.773623,0.339845,0.746897,0.963888,DERMASON
0.088219,0.8181,0.488914,0.676042,0.969357,DERMASON
0.08348,0.857153,0.518009,0.663156,0.943533,DERMASON
0.080169,0.885452,0.583096,0.635557,0.987658,DERMASON
0.081222,0.877163,0.593938,0.630964,0.950482,DERMASON
0.080276,0.885211,0.554075,0.64743,0.978327,DERMASON
0.081347,0.876169,0.611339,0.623921,0.957438,DERMASON
0.085208,0.844291,0.536196,0.654952,0.969661,DERMASON
0.081115,0.878305,0.545598,0.650956,0.981142,DERMASON
0.077366,0.910368,0.627367,0.617471,0.923818,DERMASON
0.089359,0.81091,0.504839,0.668458,0.956891,DERMASON
0.087489,0.825908,0.512085,0.665293,0.956079,DERMASON
0.085852,0.839378,0.595637,0.630112,0.910414,DERMASON
0.085955,0.838594,0.517587,0.662837,0.953775,DERMASON
0.101405,0.71901,0.65945,0.604794,0.952675,DERMASON
0.099909,0.730466,0.497253,0.671556,0.90209,DERMASON
0.08651,0.834789,0.505825,0.667757,0.787297,DERMASON
0.081692,0.874721,0.54313,0.651654,0.927124,DERMASON
0.0909,0.800202,0.457093,0.689362,0.935347,DERMASON
0.089631,0.810379,0.487263,0.675741,0.929806,DERMASON
0.09126,0.797709,0.394074,0.718814,0.932053,DERMASON
0.075912,0.925363,0.692128,0.591902,0.966673,DERMASON
0.090343,0.805477,0.609207,0.624019,0.870831,DERMASON
0.096258,0.759542,0.71593,0.582951,0.854986,DERMASON
0.079388,0.895874,0.616757,0.620934,0.976822,DERMASON
0.091124,0.800342,0.476685,0.679938,0.974304,DERMASON
0.082116,0.873756,0.599231,0.627717,0.974188,DERMASON
0.085679,0.844712,0.474412,0.680788,0.900699,DERMASON
0.093444,0.783029,0.428941,0.701531,0.923982,DERMASON
0.089613,0.813263,0.441182,0.695825,0.944639,DERMASON
0.090597,0.805556,0.598825,0.627623,0.908709,DERMASON
0.084115,0.858423,0.587915,0.63196,0.597385,DERMASON
0.084654,0.854149,0.454972,0.689301,0.941187,DERMASON
0.088138,0.825966,0.42599,0.702634,0.929416,DERMASON
0.080701,0.88751,0.629209,0.615259,0.967492,DERMASON
0.081143,0.883948,0.568713,0.639679,0.959156,DERMASON
0.092107,0.794748,0.427732,0.701715,0.936325,DERMASON
0.085954,0.844649,0.575287,0.636766,0.920918,DERMASON
0.095445,0.769906,0.570541,0.63858,0.865376,DERMASON
0.093009,0.789006,0.320042,0.754148,0.928945,DERMASON
0.099781,0.737281,0.439281,0.695946,0.959113,DERMASON
0.081488,0.88279,0.609559,0.622562,0.954561,DERMASON
0.092842,0.791289,0.461823,0.68533,0.890503,DERMASON
0.086821,0.839408,0.457851,0.687117,0.920651,DERMASON
0.088434,0.826464,0.571235,0.637903,0.897741,DERMASON
0.091912,0.798874,0.404625,0.711843,0.913685,DERMASON
0.083817,0.865263,0.565663,0.639935,0.973244,DERMASON
0.080701,0.891822,0.600648,0.62552,0.942393,DERMASON
0.082913,0.873163,0.514771,0.661421,0.93668,DERMASON
0.086823,0.840868,0.463681,0.684045,0.956741,DERMASON
0.086028,0.847548,0.519652,0.659261,0.925909,DERMASON
0.084348,0.861509,0.505057,0.665563,0.969113,DERMASON
0.085154,0.854907,0.487053,0.673472,0.932284,DERMASON
0.078133,0.914263,0.662055,0.601245,0.933876,DERMASON
0.090321,0.813096,0.422907,0.702711,0.976298,DERMASON
0.081567,0.88509,0.648929,0.606263,0.969802,DERMASON
0.08438,0.862025,0.567618,0.638733,0.950577,DERMASON
0.077761,0.918338,0.591527,0.628875,0.968847,DERMASON
0.086833,0.842267,0.486611,0.673348,0.949738,DERMASON
0.080362,0.898044,0.632583,0.611933,0.935649,DERMASON
0.083701,0.87012,0.54179,0.648879,0.988646,DERMASON
0.09007,0.818179,0.595005,0.626838,0.941065,DERMASON
0.095161,0.778239,0.434949,0.696166,0.936015,DERMASON
0.087058,0.842791,0.579561,0.633049,0.912989,DERMASON
0.083527,0.872356,0.522707,0.656803,0.935835,DERMASON
0.086244,0.849922,0.554802,0.643175,0.971984,DERMASON
0.084092,0.867761,0.519569,0.658121,0.941851,DERMASON
0.106198,0.69684,0.272199,0.777119,0.962919,DERMASON
0.106956,0.691407,0.274883,0.775678,0.966283,DERMASON
0.080668,0.897142,0.57386,0.635101,0.93271,DERMASON
0.091363,0.809515,0.459589,0.684405,0.966118,DERMASON
0.083972,0.869895,0.563277,0.639317,0.932359,DERMASON
0.088281,0.834797,0.439386,0.693479,0.927666,DERMASON
0.091379,0.810201,0.390284,0.71657,0.949743,DERMASON
0.088929,0.829973,0.501899,0.665277,0.986767,DERMASON
0.079398,0.909416,0.63403,0.610561,0.961032,DERMASON
0.081015,0.895826,0.647464,0.605261,0.939353,DERMASON
0.078667,0.915961,0.702657,0.584326,0.961433,DERMASON
0.081585,0.891285,0.533133,0.651635,0.969328,DERMASON
0.088735,0.832181,0.48774,0.671322,0.960952,DERMASON
0.07949,0.909293,0.769012,0.560222,0.922136,DERMASON
0.09227,0.80454,0.55397,0.64266,0.950614,DERMASON
0.121289,0.595847,0.379167,0.721534,0.942469,DERMASON
0.106064,0.70052,0.433848,0.695545,0.963019,DERMASON
0.089885,0.823625,0.472529,0.677895,0.925592,DERMASON
0.09657,0.771364,0.433931,0.695438,0.923618,DERMASON
0.089574,0.826412,0.460236,0.68335,0.9715,DERMASON
0.085135,0.862685,0.539725,0.648525,0.972599,DERMASON
0.098196,0.759125,0.382416,0.719815,0.934738,DERMASON
0.087837,0.840629,0.480198,0.674335,0.964256,DERMASON
0.091073,0.814828,0.494345,0.668007,0.971254,DERMASON
0.094681,0.786569,0.464533,0.681255,0.941445,DERMASON
0.083034,0.880748,0.598513,0.624093,0.961668,DERMASON
0.083782,0.874537,0.557554,0.640871,0.958218,DERMASON
0.084909,0.86557,0.600229,0.623274,0.990197,DERMASON
0.085387,0.861908,0.519615,0.656748,0.871689,DERMASON
0.085114,0.864641,0.501968,0.664267,0.959931,DERMASON
0.103834,0.718854,0.355349,0.732541,0.96666,DERMASON
0.095784,0.779965,0.382323,0.719126,0.952503,DERMASON
0.095096,0.785342,0.35672,0.731667,0.973295,DERMASON
0.087402,0.847062,0.482758,0.672377,0.968772,DERMASON
0.088538,0.838225,0.460211,0.682365,0.960361,DERMASON
0.088325,0.840011,0.530518,0.651471,0.967625,DERMASON
0.086805,0.852534,0.640752,0.606539,0.939503,DERMASON
0.087452,0.847591,0.500807,0.664161,0.88633,DERMASON
0.084326,0.873461,0.608664,0.619082,0.949133,DERMASON
0.082891,0.885613,0.55514,0.640906,0.957476,DERMASON
0.087404,0.848342,0.481786,0.672441,0.98362,DERMASON
0.083458,0.881271,0.632153,0.609647,0.938623,DERMASON
0.083269,0.882979,0.565985,0.636254,0.953283,DERMASON
0.092791,0.80544,0.413276,0.703687,0.951206,DERMASON
0.085989,0.86073,0.556928,0.639902,0.96809,DERMASON
0.087365,0.849539,0.490041,0.668538,0.927152,DERMASON
0.088021,0.844603,0.538306,0.647576,0.973184,DERMASON
0.09326,0.80266,0.378523,0.720045,0.943084,DERMASON
0.08556,0.865051,0.570765,0.63396,0.945969,DERMASON
0.091944,0.813287,0.562799,0.637251,0.947662,DERMASON
0.127472,0.561595,0.205922,0.810868,0.936303,DERMASON
0.088952,0.837563,0.430577,0.695166,0.94914,DERMASON
0.085967,0.862458,0.516376,0.656662,0.94279,DERMASON
0.082374,0.892573,0.557599,0.639186,0.960481,DERMASON
0.09135,0.818824,0.52032,0.65495,0.949304,DERMASON
0.084712,0.873231,0.578562,0.630455,0.952782,DERMASON
0.08882,0.839863,0.440404,0.690269,0.978232,DERMASON
0.085339,0.86843,0.578595,0.630329,0.941543,DERMASON
0.088287,0.844372,0.508228,0.659923,0.943414,DERMASON
0.093451,0.803281,0.458595,0.68185,0.938735,DERMASON
0.082898,0.889824,0.541371,0.645533,0.988063,DERMASON
0.07983,0.916248,0.634513,0.607659,0.988895,DERMASON
0.083503,0.885149,0.589528,0.625511,0.976274,DERMASON
0.088293,0.846552,0.553786,0.63992,0.987453,DERMASON
0.089799,0.834694,0.528109,0.650652,0.916378,DERMASON
0.094504,0.797882,0.475004,0.673641,0.977571,DERMASON
0.098246,0.76913,0.409138,0.703819,0.981718,DERMASON
0.088653,0.84597,0.503221,0.660815,0.976406,DERMASON
0.084918,0.876757,0.586538,0.625802,0.918877,DERMASON
0.090711,0.82997,0.415591,0.700234,0.926464,DERMASON
0.089415,0.841062,0.523228,0.651825,0.965946,DERMASON
0.086836,0.86227,0.483985,0.668856,0.968286,DERMASON
0.115479,0.647002,0.55112,0.640002,0.840246,DERMASON
0.08818,0.851525,0.481861,0.669714,0.953354,DERMASON
0.086504,0.865485,0.505905,0.659123,0.920808,DERMASON
0.089473,0.841355,0.607569,0.61679,0.963019,DERMASON
0.084423,0.882986,0.51467,0.655285,0.956433,DERMASON
0.097513,0.778009,0.393132,0.710433,0.941302,DERMASON
0.091963,0.821455,0.543746,0.642883,0.932041,DERMASON
0.090328,0.834735,0.571772,0.631193,0.91138,DERMASON
0.093133,0.81268,0.59954,0.619828,0.811804,DERMASON
0.094907,0.79872,0.482077,0.669337,0.969467,DERMASON
0.093536,0.810354,0.607947,0.616231,0.964616,DERMASON
0.10016,0.75957,0.361824,0.725091,0.955709,DERMASON
0.108651,0.697214,0.418498,0.697866,0.847676,DERMASON
0.092056,0.823137,0.527903,0.648904,0.90568,DERMASON
0.089498,0.844418,0.514631,0.654389,0.962864,DERMASON
0.088809,0.850257,0.536156,0.645146,0.971375,DERMASON
0.088617,0.85212,0.507417,0.657356,0.964671,DERMASON
0.091136,0.831717,0.445905,0.684697,0.963011,DERMASON
0.090285,0.838567,0.559715,0.635209,0.932194,DERMASON
0.100224,0.7612,0.381172,0.714997,0.938142,DERMASON
0.09372,0.811765,0.442036,0.686281,0.934059,DERMASON
0.089887,0.842431,0.461722,0.677344,0.968408,DERMASON
0.095993,0.79423,0.444171,0.68522,0.966602,DERMASON
0.09134,0.831174,0.491829,0.663836,0.980562,DERMASON
0.112023,0.675939,0.479129,0.669436,0.907352,DERMASON
0.090497,0.838486,0.465872,0.675197,0.899766,DERMASON
0.085015,0.883986,0.570821,0.630073,0.969443,DERMASON
0.088352,0.856634,0.616778,0.611493,0.943182,DERMASON
0.090902,0.836147,0.550761,0.638227,0.948634,DERMASON
0.083125,0.900526,0.594213,0.620411,0.954397,DERMASON
0.094197,0.810403,0.457303,0.678637,0.975635,DERMASON
0.091951,0.828303,0.515429,0.653021,0.958745,DERMASON
0.088157,0.859173,0.512708,0.654159,0.96347,DERMASON
0.080373,0.924779,0.646091,0.599802,0.939348,DERMASON
0.088905,0.853227,0.522738,0.64981,0.958809,DERMASON
0.084971,0.885843,0.582003,0.625111,0.941675,DERMASON
0.088301,0.85858,0.5176,0.651895,0.975234,DERMASON
0.092865,0.821759,0.420408,0.695331,0.960289,DERMASON
0.090457,0.841079,0.485427,0.665861,0.950372,DERMASON
0.089483,0.849094,0.55249,0.637107,0.971858,DERMASON
0.096006,0.797304,0.538957,0.642725,0.80707,DERMASON
0.083799,0.896611,0.549719,0.638166,0.976978,DERMASON
0.086052,0.877941,0.547803,0.638902,0.968812,DERMASON
0.09278,0.823418,0.44711,0.682743,0.961413,DERMASON
0.093157,0.820589,0.407837,0.700885,0.947319,DERMASON
0.09169,0.832422,0.506305,0.656386,0.976904,DERMASON
0.100991,0.760185,0.417842,0.696106,0.778912,DERMASON
0.088967,0.854825,0.487841,0.66434,0.94588,DERMASON
0.092387,0.82736,0.426188,0.692121,0.928163,DERMASON
0.090308,0.844608,0.485407,0.665214,0.967789,DERMASON
0.083865,0.89851,0.591261,0.620485,0.959121,DERMASON
0.087156,0.871074,0.630223,0.605004,0.942113,DERMASON
0.103391,0.743802,0.464664,0.674198,0.917493,DERMASON
0.085099,0.88852,0.570262,0.628908,0.974636,DERMASON
0.088938,0.856815,0.496452,0.660079,0.91995,DERMASON
0.095723,0.80281,0.480956,0.6668,0.903476,DERMASON
0.092198,0.830768,0.571586,0.628239,0.926017,DERMASON
0.094351,0.813708,0.435699,0.68716,0.93246,DERMASON
0.083998,0.898583,0.633172,0.603577,0.935912,DERMASON
0.096438,0.797627,0.369182,0.718558,0.928963,DERMASON
0.097126,0.792392,0.362152,0.721961,0.951793,DERMASON
0.086158,0.880665,0.582108,0.623809,0.950544,DERMASON
0.096792,0.795433,0.510068,0.65382,0.96116,DERMASON
0.086261,0.880461,0.582593,0.623439,0.977127,DERMASON
0.08727,0.872197,0.579031,0.624854,0.92973,DERMASON
0.086408,0.879885,0.614592,0.610461,0.951917,DERMASON
0.088515,0.862628,0.568507,0.628964,0.98872,DERMASON
0.088395,0.863965,0.56771,0.629196,0.970128,DERMASON
0.094454,0.815176,0.426554,0.690708,0.953963,DERMASON
0.091282,0.840566,0.556424,0.633818,0.922398,DERMASON
0.088351,0.864619,0.579845,0.624162,0.912552,DERMASON
0.079863,0.936942,0.627931,0.604897,0.969956,DERMASON
0.094299,0.81709,0.476391,0.667934,0.926806,DERMASON
0.093745,0.821824,0.444709,0.68207,0.920596,DERMASON
0.094586,0.815388,0.491734,0.661015,0.910178,DERMASON
0.084861,0.894754,0.604349,0.614026,0.924742,DERMASON
0.096662,0.799215,0.430782,0.688353,0.978886,DERMASON
0.089449,0.856905,0.485824,0.663541,0.962817,DERMASON
0.08791,0.86961,0.604003,0.614086,0.965639,DERMASON
0.091396,0.841206,0.544856,0.638203,0.976512,DERMASON
0.086827,0.879062,0.565468,0.629548,0.923602,DERMASON
0.087248,0.875622,0.593029,0.618335,0.974671,DERMASON
0.085605,0.889393,0.572595,0.626597,0.948393,DERMASON
0.095253,0.811043,0.536539,0.641533,0.915363,DERMASON
0.086467,0.882353,0.541164,0.639558,0.947477,DERMASON
0.089737,0.855659,0.569574,0.627706,0.93503,DERMASON
0.089595,0.858106,0.530018,0.643821,0.91876,DERMASON
0.092976,0.830878,0.415349,0.69476,0.941947,DERMASON
0.095134,0.813973,0.491346,0.660356,0.977207,DERMASON
0.087496,0.875805,0.525127,0.645783,0.94717,DERMASON
0.096742,0.801644,0.5479,0.636138,0.948275,DERMASON
0.09652,0.803721,0.444656,0.680999,0.902234,DERMASON
0.086506,0.884695,0.515877,0.64955,0.96466,DERMASON
0.109765,0.704665,0.443503,0.681491,0.966481,DERMASON
0.099401,0.781531,0.55504,0.633045,0.96355,DERMASON
0.099781,0.778676,0.43852,0.683749,0.977516,DERMASON
0.0913,0.845512,0.59688,0.615966,0.976674,DERMASON
0.09982,0.778707,0.41522,0.694417,0.91368,DERMASON
0.091366,0.845728,0.536812,0.640398,0.951438,DERMASON
0.093737,0.826988,0.49558,0.657957,0.957785,DERMASON
0.085939,0.890798,0.596668,0.615755,0.970275,DERMASON
0.086949,0.882417,0.56453,0.628768,0.96437,DERMASON
0.095411,0.813955,0.588123,0.619139,0.962569,DERMASON
0.104421,0.745074,0.395547,0.703361,0.944747,DERMASON
0.093169,0.831862,0.445932,0.679938,0.943952,DERMASON
0.089999,0.85783,0.629995,0.602434,0.964249,DERMASON
0.082172,0.923604,0.639402,0.598755,0.956349,DERMASON
0.087354,0.879987,0.520311,0.647015,0.977645,DERMASON
0.101767,0.765737,0.414416,0.694239,0.877845,DERMASON
0.090919,0.850974,0.537539,0.639647,0.954079,DERMASON
0.092805,0.835871,0.55771,0.631215,0.946936,DERMASON
0.086256,0.889568,0.595606,0.615808,0.953422,DERMASON
0.090919,0.851206,0.569268,0.626433,0.943598,DERMASON
0.102561,0.760244,0.442855,0.680974,0.943165,DERMASON
0.093288,0.832173,0.574596,0.624243,0.947932,DERMASON
0.086636,0.886796,0.662926,0.58948,0.955533,DERMASON
0.088349,0.873085,0.614962,0.607876,0.963883,DERMASON
0.089247,0.865687,0.545826,0.635893,0.968191,DERMASON
0.100528,0.776368,0.593814,0.616278,0.969406,DERMASON
0.097598,0.799041,0.386692,0.706939,0.953064,DERMASON
0.091888,0.84446,0.570388,0.625678,0.858961,DERMASON
0.095697,0.814196,0.478464,0.664681,0.961127,DERMASON
0.090623,0.854953,0.465531,0.670389,0.953135,DERMASON
0.090178,0.859456,0.532126,0.641257,0.820604,DERMASON
0.097749,0.799104,0.432067,0.685296,0.924082,DERMASON
0.086463,0.890375,0.615868,0.607104,0.943984,DERMASON
0.099594,0.78502,0.462043,0.671653,0.927921,DERMASON
0.094521,0.824751,0.423689,0.689076,0.939551,DERMASON
0.14499,0.48284,0.462716,0.671057,0.92618,DERMASON
0.094122,0.82924,0.477133,0.664536,0.921095,DERMASON
0.085158,0.90309,0.613273,0.60768,0.979539,DERMASON
0.087808,0.881446,0.56032,0.62885,0.975991,DERMASON
0.088084,0.879219,0.577963,0.621627,0.965935,DERMASON
0.097074,0.80679,0.42383,0.688378,0.933717,DERMASON
0.095309,0.820847,0.556825,0.630228,0.957613,DERMASON
0.09535,0.820744,0.556327,0.63037,0.945566,DERMASON
0.089454,0.868484,0.48968,0.658622,0.939617,DERMASON
0.096503,0.811891,0.563854,0.62721,0.948098,DERMASON
0.093707,0.83439,0.518625,0.646024,0.930662,DERMASON
0.090427,0.860967,0.559948,0.628705,0.969066,DERMASON
0.092274,0.846137,0.454123,0.674209,0.967163,DERMASON
0.099439,0.789953,0.408111,0.695247,0.953408,DERMASON
0.094443,0.829146,0.413658,0.692637,0.961985,DERMASON
0.088871,0.874633,0.567486,0.625378,0.966273,DERMASON
0.100354,0.783422,0.420293,0.689418,0.935567,DERMASON
0.099074,0.793383,0.532437,0.639841,0.968569,DERMASON
0.094873,0.826291,0.413202,0.692683,0.978724,DERMASON
0.0943,0.831137,0.509266,0.649611,0.908903,DERMASON
0.091051,0.857617,0.567098,0.625303,0.950329,DERMASON
0.091544,0.853717,0.452376,0.674521,0.975924,DERMASON
0.107254,0.732538,0.588921,0.616413,0.928694,DERMASON
0.094601,0.829314,0.486777,0.659196,0.937175,DERMASON
0.089981,0.866777,0.484391,0.660209,0.973256,DERMASON
0.091662,0.853114,0.513842,0.647444,0.94423,DERMASON
0.089813,0.868271,0.531945,0.639747,0.939567,DERMASON
0.088902,0.875842,0.52236,0.643783,0.967832,DERMASON
0.08835,0.880589,0.566309,0.625423,0.961666,DERMASON
0.09484,0.827921,0.429084,0.684928,0.975556,DERMASON
0.09545,0.823081,0.47685,0.663412,0.922444,DERMASON
0.088577,0.879003,0.521659,0.643954,0.966641,DERMASON
0.09595,0.819811,0.500985,0.652681,0.930853,DERMASON
0.088203,0.882575,0.632221,0.598979,0.952842,DERMASON
0.096022,0.819754,0.45771,0.671584,0.924484,DERMASON
0.096113,0.819319,0.523586,0.642787,0.939521,DERMASON
0.091662,0.855137,0.498121,0.653648,0.983909,DERMASON
0.082337,0.933879,0.690949,0.57636,0.978885,DERMASON
0.089578,0.873009,0.576879,0.620436,0.96509,DERMASON
0.097817,0.806961,0.415165,0.690637,0.927197,DERMASON
0.091216,0.860329,0.560927,0.62674,0.958126,DERMASON
0.08808,0.886185,0.549258,0.631554,0.980129,DERMASON
0.093194,0.844356,0.489637,0.656885,0.959842,DERMASON
0.091786,0.856032,0.618949,0.603388,0.905235,DERMASON
0.094006,0.83886,0.491972,0.65558,0.939998,DERMASON
