@relation Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.117299,0.205644,0.247991,0.201828,0.469797,0.846156,0.114096,0.209959,0.765578,0.941721,0.787051,0.369082,0.512303,0.283692,0.319484,0.915821,SIRA
0.117312,0.199048,0.223622,0.226874,0.370519,0.784933,0.11431,0.209978,0.79015,0.928441,0.829095,0.466608,0.475429,0.347881,0.413598,0.909839,SIRA
0.117333,0.206149,0.240863,0.212533,0.432993,0.825651,0.11645,0.21001,0.756737,0.790691,0.784194,0.396916,0.501388,0.301414,0.345931,0.797271,SIRA
0.11738,0.20714,0.253948,0.195476,0.495924,0.859411,0.114545,0.210079,0.683459,0.917395,0.778441,0.346932,0.520954,0.269782,0.298674,0.943959,SIRA
0.11741,0.207868,0.246227,0.203798,0.461985,0.841992,0.114759,0.210124,0.376584,0.905264,0.774189,0.376466,0.509164,0.288233,0.326468,0.918026,SIRA
0.117419,0.198991,0.221129,0.230151,0.359524,0.776856,0.114347,0.210136,0.79577,0.932848,0.830406,0.477669,0.471227,0.355374,0.424527,0.900061,SIRA
0.117453,0.197148,0.214199,0.235544,0.33616,0.758638,0.113836,0.210187,0.488568,0.968727,0.842704,0.50744,0.460624,0.376232,0.454204,0.971882,SIRA
0.117453,0.205262,0.222576,0.227897,0.366542,0.782046,0.114529,0.210187,0.474126,0.923126,0.790768,0.471784,0.473272,0.35126,0.418705,0.925993,SIRA
0.117457,0.215048,0.220975,0.232001,0.355833,0.774077,0.115716,0.210193,0.771193,0.845957,0.731066,0.478537,0.470838,0.355926,0.425387,0.849508,SIRA
0.117483,0.208273,0.231924,0.219379,0.401362,0.806063,0.113972,0.210231,0.44938,0.961665,0.772309,0.433411,0.487263,0.325192,0.381107,0.886156,SIRA
0.1175,0.202383,0.226054,0.2257,0.377548,0.789941,0.114578,0.210256,0.657915,0.922889,0.809344,0.457557,0.478331,0.341448,0.404692,0.881818,SIRA
0.1175,0.20808,0.241939,0.208442,0.443519,0.831751,0.11511,0.210256,0.533591,0.888098,0.773646,0.393611,0.50231,0.299086,0.342774,0.912972,SIRA
0.117632,0.210383,0.237902,0.211261,0.429532,0.823602,0.114673,0.210452,0.641792,0.925146,0.760641,0.410252,0.495661,0.309722,0.35872,0.966548,SIRA
0.117654,0.193392,0.189638,0.266238,0.238492,0.662595,0.114751,0.210484,0.660759,0.921378,0.869334,0.619818,0.42277,0.4597,0.569627,0.915962,SIRA
0.117658,0.201879,0.22265,0.227972,0.36655,0.782053,0.114504,0.21049,0.760772,0.937881,0.81394,0.472633,0.472549,0.351578,0.419544,0.940156,SIRA
0.117662,0.207682,0.237565,0.212455,0.426442,0.821753,0.114471,0.210496,0.616025,0.940321,0.777498,0.411755,0.495028,0.310669,0.360166,0.940882,SIRA
0.117675,0.212609,0.250747,0.201116,0.47703,0.849927,0.115864,0.210515,0.787063,0.850198,0.747499,0.360601,0.514856,0.277945,0.311491,0.884238,SIRA
0.117688,0.209313,0.254854,0.195122,0.4986,0.860713,0.114549,0.210534,0.798775,0.936817,0.767661,0.345181,0.520995,0.268364,0.297038,0.955192,SIRA
0.117718,0.206503,0.237497,0.21476,0.421693,0.818877,0.114999,0.210578,0.865506,0.909282,0.785292,0.412333,0.494693,0.31098,0.360722,0.871944,SIRA
0.117735,0.205785,0.238939,0.213934,0.426266,0.821647,0.115085,0.210603,0.78293,0.904714,0.789926,0.406707,0.496796,0.307287,0.355313,0.852492,SIRA
0.117756,0.197361,0.211043,0.240869,0.320646,0.745677,0.114533,0.210635,0.736923,0.942276,0.844006,0.522912,0.45465,0.386885,0.469776,0.941755,SIRA
0.117773,0.221567,0.263569,0.189105,0.530461,0.875481,0.115151,0.21066,0.413261,0.90286,0.695513,0.313473,0.533766,0.249019,0.267635,0.887948,SIRA
0.11779,0.204858,0.235378,0.21534,0.41625,0.815527,0.114883,0.210685,0.627069,0.921476,0.796219,0.421195,0.491196,0.316713,0.369269,0.930928,SIRA
0.117812,0.203397,0.202177,0.253308,0.282612,0.710551,0.115246,0.210717,0.524954,0.899124,0.805622,0.562683,0.441065,0.415919,0.510272,0.872519,SIRA
0.11788,0.210843,0.231093,0.22166,0.395286,0.802069,0.115394,0.210818,0.469845,0.893803,0.759939,0.438998,0.484367,0.328433,0.386542,0.876699,SIRA
0.117952,0.205264,0.241547,0.208392,0.442819,0.831352,0.11443,0.210925,0.812387,0.96164,0.795071,0.397624,0.499812,0.301141,0.346608,0.970066,SIRA
0.117961,0.213553,0.26973,0.181237,0.561928,0.888848,0.114438,0.210938,0.766733,0.961645,0.744219,0.292279,0.542224,0.236272,0.248221,0.982928,SIRA
0.117991,0.206166,0.215971,0.237036,0.336965,0.759292,0.115403,0.210982,0.54273,0.900347,0.78975,0.502891,0.461135,0.372276,0.449645,0.912306,SIRA
0.117995,0.210826,0.240289,0.210479,0.435984,0.827405,0.115064,0.210988,0.437821,0.922702,0.761016,0.402804,0.497739,0.304442,0.351568,0.946312,SIRA
0.118025,0.20557,0.227802,0.226428,0.379651,0.791416,0.11558,0.211032,0.68633,0.890973,0.793773,0.453288,0.478812,0.337879,0.400505,0.847314,SIRA
0.118034,0.216273,0.223882,0.230427,0.364447,0.78051,0.115971,0.211045,0.406995,0.866067,0.72859,0.469598,0.472876,0.349001,0.416547,0.853435,SIRA
0.118093,0.211141,0.240898,0.211177,0.435809,0.827302,0.114693,0.211133,0.371453,0.953312,0.759932,0.400943,0.498245,0.30312,0.349785,0.911756,SIRA
0.118098,0.205042,0.21912,0.233712,0.349083,0.768899,0.115097,0.21114,0.416178,0.927091,0.797715,0.490035,0.465448,0.363089,0.436808,0.91864,SIRA
0.118115,0.2029,0.211474,0.241924,0.319648,0.744818,0.114768,0.211165,0.503833,0.949803,0.811417,0.5231,0.453872,0.386523,0.469965,0.926579,SIRA
0.118136,0.203421,0.232441,0.218194,0.404708,0.80823,0.114615,0.211196,0.583585,0.961195,0.808296,0.43495,0.485339,0.325411,0.382604,0.968526,SIRA
0.118166,0.207437,0.235674,0.214812,0.417897,0.816547,0.115279,0.21124,0.770973,0.91959,0.783331,0.422087,0.490079,0.316845,0.370132,0.973523,SIRA
0.118187,0.227572,0.268508,0.186259,0.547513,0.882866,0.116182,0.211272,0.551406,0.862211,0.664767,0.297825,0.539389,0.2393,0.253283,0.867171,SIRA
0.118187,0.205255,0.215935,0.238102,0.335003,0.757697,0.115118,0.211272,0.534748,0.931469,0.797151,0.504171,0.460294,0.372916,0.450927,0.897899,SIRA
0.118196,0.206117,0.229018,0.222364,0.389784,0.798382,0.115431,0.211285,0.595405,0.911536,0.791823,0.449243,0.479943,0.334927,0.396544,0.953899,SIRA
0.118281,0.21259,0.237334,0.214969,0.420947,0.818421,0.115097,0.211411,0.797695,0.938819,0.752719,0.416086,0.492099,0.31276,0.364338,0.922961,SIRA
0.11829,0.203121,0.222471,0.229633,0.363126,0.779536,0.115221,0.211423,0.469611,0.931268,0.811534,0.476959,0.469713,0.353743,0.423823,0.951561,SIRA
0.11832,0.21622,0.266431,0.186535,0.542449,0.880708,0.115151,0.211467,0.295747,0.937764,0.731284,0.305982,0.535686,0.243986,0.260752,0.93627,SIRA
0.118367,0.205322,0.245031,0.209638,0.447388,0.833945,0.115951,0.211537,0.793644,0.888589,0.798278,0.386286,0.503314,0.293379,0.335792,0.85086,SIRA
0.118452,0.206289,0.234846,0.218127,0.409684,0.811409,0.115584,0.211663,0.776484,0.917915,0.792949,0.426992,0.48765,0.319737,0.374879,0.918593,SIRA
0.118456,0.209736,0.236609,0.216476,0.41649,0.815676,0.11633,0.211669,0.37578,0.869684,0.771603,0.419947,0.490281,0.315084,0.368064,0.91389,SIRA
0.118469,0.211065,0.247976,0.204644,0.463816,0.842977,0.115473,0.211688,0.449392,0.92627,0.763575,0.375474,0.507306,0.286394,0.325529,0.930331,SIRA
0.118482,0.206857,0.238386,0.214075,0.424862,0.820801,0.115262,0.211707,0.491638,0.940835,0.789654,0.413007,0.492845,0.310503,0.36137,0.935889,SIRA
0.11849,0.199815,0.217295,0.235773,0.341804,0.763178,0.115283,0.211719,0.544818,0.940031,0.834524,0.500061,0.461126,0.369605,0.446813,0.952859,SIRA
0.118503,0.201533,0.215799,0.237688,0.335473,0.75808,0.115489,0.211738,0.818007,0.92737,0.82355,0.506563,0.458827,0.374183,0.453324,0.945247,SIRA
0.118542,0.204144,0.224932,0.228649,0.36981,0.784421,0.115798,0.211795,0.796831,0.909651,0.807235,0.468083,0.47239,0.347306,0.415052,0.921874,SIRA
0.118555,0.214247,0.242026,0.211832,0.436777,0.827867,0.116116,0.211814,0.421332,0.889823,0.745022,0.399036,0.49801,0.301344,0.347959,0.895183,SIRA
0.118584,0.214016,0.236782,0.217447,0.414922,0.814701,0.116404,0.211858,0.411697,0.873009,0.746663,0.419961,0.490011,0.314939,0.368078,0.887952,SIRA
0.118597,0.212711,0.245156,0.210237,0.446413,0.833394,0.116961,0.211877,0.543155,0.837881,0.754645,0.387055,0.502531,0.293604,0.336524,0.848171,SIRA
0.118623,0.206002,0.215548,0.240629,0.329797,0.753411,0.116054,0.211915,0.55463,0.898183,0.796222,0.50833,0.457973,0.375275,0.455097,0.871755,SIRA
0.11867,0.206503,0.22699,0.227351,0.376308,0.789066,0.115811,0.211984,0.391428,0.917,0.793481,0.460255,0.47496,0.341793,0.407343,0.905085,SIRA
0.11867,0.201283,0.212966,0.242832,0.320958,0.745945,0.115753,0.211984,0.750619,0.920762,0.826615,0.519787,0.453911,0.383379,0.466622,0.89697,SIRA
0.118683,0.217803,0.243773,0.210288,0.443486,0.831733,0.115992,0.212003,0.391227,0.906005,0.724925,0.3929,0.500096,0.297246,0.342095,0.900314,SIRA
0.118691,0.205857,0.223352,0.230448,0.363362,0.77971,0.115901,0.212015,0.453422,0.912451,0.797718,0.475528,0.469414,0.352233,0.422408,0.932127,SIRA
0.11873,0.20296,0.219786,0.233502,0.350769,0.770204,0.115345,0.212072,0.707903,0.951241,0.816393,0.490796,0.463908,0.362784,0.437566,0.961035,SIRA
0.118747,0.206731,0.223103,0.232755,0.358641,0.776195,0.11666,0.212097,0.742094,0.866764,0.79272,0.476887,0.468816,0.353099,0.423753,0.871724,SIRA
0.11876,0.214093,0.251479,0.204185,0.472009,0.847318,0.116458,0.212116,0.450612,0.880648,0.747668,0.363656,0.511336,0.278639,0.314367,0.857419,SIRA
0.118781,0.20466,0.212007,0.243093,0.318654,0.74396,0.116091,0.212147,0.474211,0.905814,0.806035,0.52461,0.452033,0.386688,0.471491,0.93282,SIRA
0.118781,0.219777,0.256907,0.197758,0.497112,0.85999,0.116338,0.212147,0.502384,0.889752,0.714143,0.34334,0.519389,0.266037,0.295319,0.899832,SIRA
0.118785,0.209171,0.237966,0.215652,0.420866,0.818372,0.115724,0.212154,0.839714,0.929985,0.777885,0.416342,0.490957,0.312323,0.364585,0.92595,SIRA
0.118789,0.201026,0.220114,0.234562,0.349495,0.769219,0.116462,0.21216,0.529808,0.882277,0.829322,0.489745,0.464159,0.361971,0.436519,0.921218,SIRA
0.118815,0.207661,0.223769,0.232269,0.360838,0.777838,0.116408,0.212198,0.59763,0.887376,0.787505,0.474481,0.469539,0.35135,0.421371,0.870685,SIRA
0.118888,0.214942,0.218159,0.237737,0.339984,0.761723,0.116408,0.212305,0.504043,0.891982,0.743641,0.498631,0.460834,0.368067,0.445383,0.896977,SIRA
0.1189,0.200327,0.218063,0.236224,0.342497,0.763728,0.115823,0.212324,0.810335,0.93087,0.834814,0.499111,0.46064,0.368388,0.445864,0.949738,SIRA
0.11896,0.199109,0.217045,0.236683,0.339688,0.761487,0.115411,0.212412,0.815222,0.961628,0.843251,0.503816,0.458875,0.371624,0.450571,0.976229,SIRA
0.119105,0.208815,0.241709,0.212329,0.435125,0.826903,0.116169,0.212626,0.600404,0.921343,0.782818,0.403284,0.495239,0.303442,0.352028,0.940353,SIRA
0.119122,0.214071,0.266903,0.188391,0.53917,0.879296,0.115835,0.212651,0.422078,0.944194,0.750836,0.308478,0.5329,0.244636,0.263043,0.931185,SIRA
0.119127,0.206521,0.220536,0.239028,0.34231,0.76358,0.115811,0.212657,0.728237,0.946081,0.797299,0.489868,0.46344,0.361611,0.436641,0.795782,SIRA
0.119135,0.196319,0.19053,0.268485,0.236703,0.660457,0.115794,0.21267,0.712334,0.947702,0.863145,0.624483,0.418471,0.461025,0.574535,0.952857,SIRA
0.119152,0.210027,0.227896,0.226102,0.380452,0.791975,0.115798,0.212695,0.47908,0.94852,0.775728,0.459209,0.47436,0.340469,0.406315,0.959349,SIRA
0.119161,0.214422,0.23407,0.219942,0.404577,0.808145,0.116565,0.212707,0.430521,0.899161,0.749046,0.43404,0.483569,0.323544,0.381718,0.95101,SIRA
0.119169,0.216505,0.234019,0.221365,0.401714,0.806292,0.117233,0.21272,0.512534,0.856545,0.736651,0.434293,0.483458,0.323702,0.381964,0.906869,SIRA
0.119195,0.208273,0.237589,0.217815,0.415823,0.815262,0.116211,0.212758,0.656512,0.924357,0.786949,0.420097,0.488698,0.314292,0.368209,0.905287,SIRA
0.119216,0.212358,0.242496,0.21513,0.431075,0.824518,0.116887,0.212789,0.721055,0.881861,0.761999,0.400802,0.495955,0.301707,0.34965,0.831673,SIRA
0.119259,0.213515,0.253936,0.202785,0.480065,0.851486,0.116483,0.212852,0.6857,0.910739,0.755342,0.357032,0.5129,0.273959,0.308137,0.870458,SIRA
0.119315,0.198988,0.205465,0.252209,0.290675,0.71843,0.116709,0.212934,0.542875,0.899554,0.847176,0.556667,0.440139,0.409289,0.504103,0.928674,SIRA
0.119357,0.203368,0.2379,0.217753,0.416571,0.815726,0.116256,0.212997,0.829962,0.931712,0.819252,0.41975,0.488494,0.313869,0.367873,0.911913,SIRA
0.119481,0.206113,0.230109,0.22503,0.38688,0.79641,0.116619,0.213179,0.801208,0.91599,0.802914,0.451938,0.476337,0.335133,0.399182,0.949044,SIRA
0.119502,0.208193,0.24366,0.210626,0.442564,0.831206,0.116351,0.21321,0.620819,0.934759,0.790071,0.397796,0.496509,0.299436,0.346773,0.968826,SIRA
0.119562,0.21288,0.23998,0.215618,0.425007,0.820888,0.116598,0.213298,0.584211,0.922472,0.761738,0.412604,0.490761,0.308953,0.360983,0.931471,SIRA
0.119596,0.228501,0.253989,0.205546,0.474301,0.848514,0.119228,0.213348,0.70578,0.75601,0.670806,0.358631,0.511552,0.274579,0.30964,0.807074,SIRA
0.119626,0.209726,0.238924,0.216466,0.421185,0.818567,0.116705,0.213392,0.774596,0.919574,0.781615,0.417144,0.488919,0.31184,0.365358,0.944805,SIRA
0.119639,0.212671,0.255815,0.20107,0.487641,0.855318,0.117443,0.213411,0.795634,0.872674,0.763659,0.351991,0.514099,0.270423,0.303408,0.902285,SIRA
0.119678,0.211608,0.229811,0.22629,0.383902,0.794367,0.116544,0.213468,0.458447,0.933264,0.77047,0.454252,0.475096,0.33645,0.40145,0.9364,SIRA
0.119682,0.206189,0.235379,0.219365,0.408332,0.81055,0.116384,0.213474,0.547157,0.943996,0.804164,0.431635,0.483395,0.321312,0.379382,0.973969,SIRA
0.119733,0.206627,0.236499,0.21994,0.409458,0.811265,0.116619,0.213549,0.485157,0.931961,0.801847,0.427414,0.484859,0.31846,0.375288,0.921898,SIRA
0.119759,0.211422,0.258787,0.197691,0.501183,0.86196,0.116841,0.213587,0.480814,0.919135,0.772297,0.341531,0.518031,0.263871,0.293631,0.93161,SIRA
0.119759,0.21361,0.242665,0.213395,0.434912,0.826778,0.116734,0.213587,0.642122,0.926089,0.758958,0.403089,0.49396,0.302549,0.351841,0.933513,SIRA
0.119759,0.207417,0.222351,0.235431,0.352303,0.771384,0.117286,0.213587,0.638912,0.890328,0.797109,0.48576,0.46363,0.357925,0.432555,0.905652,SIRA
0.119806,0.214406,0.268177,0.189675,0.538918,0.879187,0.117093,0.213656,0.440719,0.905819,0.754535,0.307453,0.531847,0.243324,0.262101,0.909188,SIRA
0.11981,0.21362,0.23188,0.22668,0.387271,0.796676,0.11706,0.213662,0.395919,0.908224,0.759325,0.44652,0.477649,0.331079,0.393882,0.865554,SIRA
0.119878,0.220168,0.251892,0.209334,0.462044,0.842024,0.11828,0.213763,0.45192,0.834019,0.720861,0.368079,0.507235,0.280155,0.318538,0.77497,SIRA
0.1199,0.230558,0.261178,0.198836,0.503652,0.863144,0.118226,0.213794,0.308007,0.838791,0.661733,0.333432,0.520999,0.258791,0.286093,0.828375,SIRA
0.119994,0.211754,0.242861,0.213119,0.435867,0.827336,0.117105,0.213932,0.705185,0.916902,0.772245,0.403597,0.493281,0.302602,0.352328,0.957864,SIRA
0.120002,0.205743,0.231446,0.225915,0.387858,0.797076,0.117093,0.213945,0.642255,0.918243,0.809741,0.449359,0.476223,0.332747,0.396657,0.922838,SIRA
0.120006,0.200227,0.195189,0.267747,0.246476,0.671938,0.11701,0.213951,0.611858,0.923854,0.845188,0.60775,0.422137,0.446731,0.556975,0.885588,SIRA
0.120049,0.204626,0.229217,0.227306,0.380807,0.792222,0.116672,0.214014,0.760906,0.948507,0.817237,0.458764,0.472709,0.339036,0.405878,0.958083,SIRA
0.120053,0.206997,0.229846,0.226312,0.383929,0.794386,0.11668,0.21402,0.702686,0.948241,0.802274,0.456198,0.473631,0.337294,0.403358,0.969245,SIRA
0.120092,0.200811,0.221799,0.236691,0.348953,0.768798,0.117241,0.214077,0.535097,0.914306,0.842135,0.489971,0.46148,0.360416,0.436744,0.915284,SIRA
0.120113,0.202577,0.229933,0.228054,0.380819,0.792231,0.117315,0.214108,0.651978,0.910856,0.830904,0.456173,0.473519,0.337202,0.403334,0.915243,SIRA
0.120117,0.209421,0.235356,0.222245,0.402687,0.806924,0.117056,0.214114,0.631868,0.927939,0.787684,0.434125,0.481585,0.322433,0.381801,0.920502,SIRA
0.120126,0.215077,0.245804,0.211349,0.445458,0.832854,0.117307,0.214127,0.586016,0.912199,0.753164,0.392817,0.497122,0.295522,0.342016,0.931032,SIRA
0.120143,0.230951,0.278441,0.184054,0.573915,0.89365,0.118408,0.214152,0.733286,0.842485,0.661475,0.272862,0.54569,0.222843,0.230603,0.811162,SIRA
0.120156,0.208004,0.221912,0.236754,0.349059,0.768881,0.117233,0.214171,0.817096,0.918888,0.796838,0.489855,0.461394,0.360252,0.436628,0.915275,SIRA
0.120169,0.221712,0.272891,0.188416,0.55182,0.884678,0.117905,0.21419,0.717121,0.876351,0.714216,0.292495,0.537307,0.234166,0.248418,0.836535,SIRA
0.120211,0.223393,0.272675,0.18701,0.554638,0.885852,0.117278,0.214252,0.766983,0.919461,0.704815,0.293479,0.536801,0.234697,0.249315,0.89598,SIRA
0.120237,0.223884,0.271464,0.189418,0.546473,0.882425,0.118498,0.21429,0.64206,0.842587,0.702195,0.29792,0.534885,0.237269,0.253369,0.853311,SIRA
0.120263,0.220797,0.226336,0.232029,0.366328,0.78189,0.118177,0.214328,0.459973,0.864791,0.720327,0.471883,0.467561,0.347705,0.418803,0.923908,SIRA
0.120314,0.203204,0.23434,0.22302,0.39916,0.804625,0.116722,0.214403,0.634496,0.962065,0.828621,0.439309,0.479274,0.325639,0.386846,0.947662,SIRA
0.120339,0.209066,0.238229,0.217834,0.417073,0.816037,0.117068,0.21444,0.535179,0.941183,0.79178,0.423818,0.48496,0.315363,0.371806,0.98901,SIRA
0.120369,0.201711,0.223966,0.234322,0.357475,0.775318,0.11701,0.214484,0.658656,0.946819,0.838732,0.482396,0.463605,0.354802,0.429214,0.941734,SIRA
0.120374,0.21425,0.24298,0.215316,0.431682,0.824877,0.117657,0.214491,0.762566,0.905201,0.760231,0.405192,0.491893,0.303188,0.353859,0.916103,SIRA
0.120421,0.211092,0.225488,0.232856,0.363139,0.779546,0.117835,0.21456,0.496196,0.896734,0.779923,0.476308,0.465666,0.350539,0.423179,0.941071,SIRA
0.120536,0.217071,0.249908,0.207306,0.46221,0.842114,0.117122,0.214729,0.443543,0.950128,0.744611,0.379177,0.501532,0.286391,0.329039,0.968319,SIRA
0.12054,0.207547,0.22981,0.2294,0.378054,0.790297,0.117662,0.214735,0.556837,0.915438,0.802995,0.459049,0.471619,0.338613,0.406158,0.915278,SIRA
0.120596,0.220079,0.257701,0.202213,0.489086,0.856039,0.119026,0.214817,0.421471,0.831405,0.727267,0.350002,0.512871,0.268158,0.301546,0.890399,SIRA
0.120621,0.202915,0.21987,0.238905,0.341236,0.762725,0.117484,0.214854,0.718731,0.932014,0.83316,0.501154,0.456514,0.367537,0.447906,0.960524,SIRA
0.120655,0.213125,0.240744,0.222576,0.412816,0.813384,0.118206,0.214904,0.524508,0.887651,0.769439,0.415539,0.487412,0.30957,0.36381,0.778528,SIRA
0.120677,0.221989,0.271108,0.188543,0.547741,0.882962,0.117468,0.214936,0.283442,0.936586,0.716744,0.301464,0.532458,0.238904,0.256611,0.935343,SIRA
0.120685,0.2053,0.229174,0.228828,0.377865,0.790164,0.117175,0.214948,0.553256,0.956099,0.818448,0.462478,0.470091,0.340756,0.40953,0.968915,SIRA
0.120702,0.208571,0.219993,0.239303,0.340767,0.76235,0.117596,0.214973,0.595542,0.929935,0.797965,0.501087,0.456378,0.367383,0.44784,0.951034,SIRA
0.120702,0.204047,0.22473,0.235239,0.357304,0.775189,0.117897,0.214973,0.806757,0.910506,0.826592,0.481057,0.463418,0.353448,0.427886,0.916711,SIRA
0.120707,0.222278,0.240052,0.225496,0.405769,0.808912,0.120485,0.214979,0.790259,0.74598,0.715304,0.418566,0.486173,0.311484,0.36673,0.711881,SIRA
0.120754,0.214918,0.263258,0.195759,0.514803,0.868388,0.117291,0.215048,0.843447,0.952926,0.759367,0.330268,0.520464,0.255973,0.283156,0.94486,SIRA
0.120801,0.21132,0.232165,0.229892,0.381782,0.7929,0.117633,0.215117,0.535476,0.933732,0.781733,0.45084,0.474073,0.332752,0.398107,0.843323,SIRA
0.120826,0.203399,0.212734,0.248113,0.311434,0.737626,0.117394,0.215155,0.490918,0.950829,0.831829,0.533172,0.445107,0.390035,0.480158,0.938399,SIRA
0.120847,0.20962,0.235587,0.223755,0.400234,0.805327,0.117963,0.215186,0.717293,0.915399,0.79266,0.437206,0.478967,0.32359,0.384798,0.930634,SIRA
0.120946,0.208872,0.253878,0.205375,0.474435,0.848584,0.117872,0.21533,0.803405,0.927436,0.798163,0.366237,0.505724,0.27782,0.3168,0.940551,SIRA
0.120976,0.221519,0.251089,0.208863,0.461382,0.841667,0.118094,0.215374,0.787538,0.914962,0.721928,0.37701,0.50146,0.284531,0.326983,0.917691,SIRA
0.120984,0.204558,0.233571,0.225712,0.39247,0.80019,0.117629,0.215387,0.654981,0.94558,0.825767,0.446121,0.475424,0.329363,0.393491,0.947703,SIRA
0.121001,0.208192,0.235218,0.224635,0.397807,0.803736,0.117942,0.215412,0.751575,0.926409,0.802894,0.43954,0.477799,0.324953,0.38707,0.928549,SIRA
0.121061,0.210261,0.239839,0.221772,0.412574,0.813232,0.118206,0.215499,0.488465,0.913167,0.790492,0.421342,0.484414,0.312879,0.369412,0.871999,SIRA
0.121061,0.218302,0.256288,0.20347,0.483461,0.853214,0.11856,0.215499,0.394854,0.890382,0.74161,0.357759,0.508819,0.272432,0.308821,0.936668,SIRA
0.121129,0.211646,0.234533,0.22635,0.393165,0.800656,0.11842,0.215599,0.775229,0.903673,0.782498,0.443015,0.476267,0.327111,0.390459,0.907705,SIRA
0.121189,0.215307,0.23821,0.224115,0.404771,0.80827,0.118853,0.215687,0.808618,0.879663,0.760645,0.428536,0.481479,0.317447,0.376376,0.861956,SIRA
0.121236,0.213713,0.255831,0.204505,0.480307,0.85161,0.118078,0.215756,0.788181,0.932419,0.770721,0.360404,0.507411,0.273877,0.311306,0.9327,SIRA
0.121274,0.213319,0.239239,0.22368,0.407662,0.810123,0.118944,0.215812,0.443402,0.879213,0.773452,0.424895,0.482657,0.314952,0.372848,0.849447,SIRA
0.121287,0.204081,0.215523,0.245755,0.320829,0.745835,0.117954,0.215831,0.701996,0.943629,0.831452,0.523636,0.447457,0.382564,0.470507,0.956806,SIRA
0.121309,0.209088,0.235805,0.224648,0.398951,0.804487,0.118552,0.215862,0.561569,0.906463,0.799905,0.438856,0.477431,0.324125,0.386404,0.93652,SIRA
0.121313,0.207897,0.238166,0.222333,0.408135,0.810424,0.118193,0.215868,0.767524,0.929811,0.80741,0.429391,0.480912,0.317861,0.377205,0.932898,SIRA
0.121334,0.219223,0.23551,0.224951,0.397783,0.803719,0.118606,0.2159,0.486934,0.904629,0.738395,0.440188,0.47689,0.324979,0.387702,0.938989,SIRA
0.121334,0.210682,0.230967,0.230402,0.378466,0.790586,0.118482,0.2159,0.793454,0.912576,0.790193,0.458694,0.470158,0.337381,0.405809,0.916496,SIRA
0.121411,0.214065,0.227006,0.23384,0.364315,0.780413,0.118276,0.216012,0.457767,0.930673,0.770042,0.475504,0.463984,0.348723,0.422384,0.948421,SIRA
0.12142,0.210231,0.234977,0.225061,0.39651,0.80288,0.118461,0.216025,0.506611,0.919266,0.793719,0.442812,0.475758,0.326621,0.39026,0.961267,SIRA
0.12145,0.211182,0.242188,0.218165,0.424394,0.820518,0.11821,0.216069,0.647746,0.937343,0.788073,0.414145,0.486316,0.307728,0.362467,0.947408,SIRA
0.121462,0.234085,0.253431,0.208061,0.467854,0.84513,0.120943,0.216087,0.376923,0.764192,0.654526,0.370681,0.502913,0.280022,0.320995,0.912396,SIRA
0.121471,0.209233,0.240628,0.221122,0.415426,0.815015,0.118387,0.2161,0.814105,0.927261,0.80038,0.420436,0.48392,0.3118,0.368536,0.904377,SIRA
0.121535,0.206999,0.248613,0.212893,0.448016,0.834298,0.118181,0.216194,0.522905,0.944577,0.814983,0.389517,0.49548,0.291808,0.338869,0.916246,SIRA
0.121561,0.206295,0.239994,0.222382,0.411694,0.812679,0.11821,0.216231,0.648024,0.944326,0.819667,0.423445,0.482617,0.313661,0.371445,0.892645,SIRA
0.121573,0.205604,0.232148,0.228722,0.383947,0.794398,0.118185,0.21625,0.853195,0.946728,0.824179,0.455174,0.470953,0.33471,0.402353,0.95251,SIRA
0.121586,0.20503,0.223265,0.238695,0.348213,0.768223,0.118519,0.216269,0.437706,0.926013,0.827955,0.492172,0.457755,0.36,0.438937,0.938167,SIRA
0.121603,0.216795,0.229705,0.232614,0.371869,0.785904,0.118865,0.216294,0.430209,0.904841,0.755117,0.46538,0.467218,0.341574,0.412388,0.913001,SIRA
0.12162,0.222117,0.253489,0.212171,0.459416,0.840601,0.118931,0.216319,0.416145,0.901682,0.723688,0.371297,0.502345,0.280232,0.321577,0.788164,SIRA
0.121629,0.213271,0.252487,0.208257,0.465511,0.843883,0.118634,0.216331,0.774142,0.921271,0.776722,0.375155,0.500828,0.282637,0.325226,0.95202,SIRA
0.121633,0.207683,0.237575,0.22319,0.40529,0.808604,0.118235,0.216337,0.739376,0.947295,0.811503,0.43351,0.478744,0.320193,0.381204,0.954172,SIRA
0.121633,0.211948,0.239485,0.222393,0.410655,0.812024,0.118853,0.216337,0.42073,0.907508,0.78489,0.425866,0.481571,0.315162,0.373788,0.915965,SIRA
