@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-3,7-8,10-11,14,16-17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.037294,0.07278,0.089879,0.036339,0.07699,0.915515,0.858952,0.556508,0.961427,DERMASON
0.037298,0.071182,0.084702,0.036545,0.076998,0.893794,0.872673,0.584496,0.971375,DERMASON
0.037302,0.075888,0.097106,0.036722,0.077006,0.875235,0.832939,0.519757,0.925348,DERMASON
0.037311,0.069485,0.081851,0.036096,0.077022,0.943574,0.887539,0.600574,0.980555,DERMASON
0.037328,0.087999,0.106441,0.036966,0.077054,0.851927,0.736592,0.475889,0.908406,DERMASON
0.037328,0.071791,0.067236,0.036937,0.077054,0.855006,0.86789,0.690126,0.860507,DERMASON
0.037345,0.075066,0.098824,0.03645,0.077087,0.908922,0.840422,0.511612,0.959586,DERMASON
0.037349,0.077944,0.092705,0.036545,0.077095,0.899177,0.816637,0.542145,0.875523,DERMASON
0.037362,0.072146,0.082103,0.036125,0.077119,0.945855,0.865363,0.599466,0.961149,DERMASON
0.03737,0.073359,0.086518,0.03629,0.077135,0.92894,0.855175,0.574969,0.971822,DERMASON
0.03737,0.082099,0.105357,0.036702,0.077135,0.884611,0.783322,0.481035,0.924095,DERMASON
0.037409,0.068703,0.081744,0.036302,0.077208,0.931651,0.895835,0.601805,0.968342,DERMASON
0.037422,0.076863,0.093514,0.036768,0.077232,0.88292,0.826591,0.53843,0.983871,DERMASON
0.037464,0.070539,0.073844,0.036426,0.077313,0.924158,0.880699,0.648996,0.978836,DERMASON
0.037494,0.067645,0.07041,0.036322,0.07737,0.938417,0.906424,0.670724,0.989751,DERMASON
0.037524,0.078633,0.108151,0.03659,0.077427,0.912696,0.813506,0.469255,0.903335,DERMASON
0.037524,0.071338,0.079148,0.036689,0.077427,0.902069,0.874698,0.617532,0.977101,DERMASON
0.037575,0.070844,0.086802,0.036599,0.077524,0.917191,0.879714,0.57467,0.963141,DERMASON
0.037618,0.076218,0.081706,0.036768,0.077605,0.903521,0.834789,0.603338,0.946515,DERMASON
0.037627,0.0703,0.07961,0.036759,0.077621,0.905301,0.885187,0.615489,0.949508,DERMASON
0.037669,0.075522,0.10071,0.036731,0.077702,0.912877,0.841338,0.504336,0.964062,DERMASON
0.037674,0.072418,0.092238,0.036743,0.07771,0.911997,0.867648,0.546439,0.960112,DERMASON
0.037695,0.073013,0.09411,0.036813,0.07775,0.906716,0.862888,0.536974,0.959839,DERMASON
0.037708,0.06836,0.083021,0.036475,0.077774,0.944418,0.903341,0.596427,0.981291,DERMASON
0.037721,0.082891,0.12348,0.036582,0.077799,0.934214,0.781951,0.40644,0.941501,DERMASON
0.03775,0.075548,0.092563,0.036751,0.077855,0.919174,0.842302,0.545209,0.888203,DERMASON
0.03775,0.074783,0.086637,0.036755,0.077855,0.918731,0.848719,0.576627,0.944056,DERMASON
0.037789,0.081124,0.111895,0.036607,0.077928,0.938725,0.797061,0.454215,0.939284,DERMASON
0.037789,0.081139,0.110747,0.036957,0.077928,0.901097,0.796945,0.459189,0.958556,DERMASON
0.037806,0.06751,0.075449,0.036735,0.07796,0.926769,0.912327,0.641431,0.989885,DERMASON
0.037827,0.080123,0.087269,0.036949,0.078001,0.906004,0.805707,0.573655,0.939728,DERMASON
0.037836,0.08186,0.117996,0.036937,0.078017,0.908224,0.79181,0.428844,0.945043,DERMASON
0.037844,0.065582,0.066961,0.03683,0.078033,0.920614,0.930095,0.695563,0.970287,DERMASON
0.037857,0.069303,0.055595,0.036879,0.078057,0.916648,0.897311,0.775428,0.974292,DERMASON
0.037874,0.079177,0.102573,0.036863,0.078089,0.920207,0.814083,0.496634,0.922042,DERMASON
0.037887,0.076501,0.103508,0.03704,0.078114,0.902552,0.836333,0.492328,0.923882,DERMASON
0.037887,0.073556,0.094787,0.037023,0.078114,0.904317,0.861099,0.534649,0.976233,DERMASON
0.037887,0.08364,0.084418,0.037378,0.078114,0.866475,0.778343,0.589706,0.930977,DERMASON
0.037891,0.082019,0.099444,0.03706,0.078122,0.900793,0.791321,0.511644,0.962322,DERMASON
0.037947,0.075561,0.10115,0.036982,0.078227,0.91499,0.845053,0.503763,0.978149,DERMASON
0.037947,0.070198,0.080494,0.036722,0.078227,0.942882,0.890852,0.612389,0.972427,DERMASON
0.03796,0.079109,0.099123,0.03711,0.078251,0.902648,0.815855,0.513578,0.95705,DERMASON
0.038011,0.069224,0.072194,0.037168,0.078348,0.901834,0.900311,0.662935,0.986166,DERMASON
0.038024,0.075726,0.09167,0.037019,0.078372,0.919059,0.844789,0.551431,0.951279,DERMASON
0.038071,0.07932,0.106888,0.037139,0.078461,0.91117,0.815726,0.47779,0.943766,DERMASON
0.038113,0.073133,0.094025,0.037114,0.078542,0.918283,0.868031,0.539817,0.981997,DERMASON
0.038139,0.070014,0.071691,0.036879,0.07859,0.946178,0.89532,0.666973,0.932913,DERMASON
0.038143,0.070457,0.077545,0.036994,0.078598,0.934226,0.891526,0.631,0.962401,DERMASON
0.038224,0.076029,0.090551,0.037493,0.078751,0.889372,0.845167,0.558476,0.870755,DERMASON
0.038229,0.07564,0.094405,0.037242,0.078759,0.916658,0.848495,0.538543,0.960204,DERMASON
0.038229,0.075016,0.091609,0.037332,0.078759,0.906965,0.853743,0.552949,0.961416,DERMASON
0.038293,0.07491,0.100637,0.037056,0.07888,0.943231,0.855574,0.508112,0.986839,DERMASON
0.038297,0.07883,0.097578,0.037275,0.078888,0.920267,0.822981,0.523032,0.908961,DERMASON
0.038314,0.070736,0.085273,0.037015,0.078921,0.949892,0.891648,0.58757,0.967029,DERMASON
0.038314,0.074756,0.101571,0.037106,0.078921,0.940156,0.857187,0.503765,0.970582,DERMASON
0.038365,0.074581,0.081969,0.037147,0.079017,0.941093,0.859419,0.606526,0.988993,DERMASON
0.038374,0.072445,0.093148,0.037159,0.079034,0.940659,0.877759,0.545812,0.937376,DERMASON
0.038387,0.068864,0.077498,0.037357,0.079058,0.920814,0.909115,0.632861,0.983444,DERMASON
0.038395,0.080252,0.09703,0.037485,0.079074,0.908058,0.812751,0.526296,0.868066,DERMASON
0.038421,0.078487,0.116467,0.037238,0.079122,0.937174,0.827582,0.438016,0.971974,DERMASON
0.038438,0.076278,0.108979,0.037139,0.079154,0.949567,0.846187,0.470327,0.95763,DERMASON
0.038455,0.073708,0.0877,0.037679,0.079187,0.893646,0.868143,0.575107,0.970296,DERMASON
0.038515,0.082416,0.111878,0.037415,0.079299,0.928012,0.796946,0.457983,0.975397,DERMASON
0.038545,0.074896,0.100338,0.037514,0.079356,0.92056,0.859369,0.510939,0.849457,DERMASON
0.038557,0.079698,0.114534,0.037559,0.07938,0.917055,0.819595,0.446809,0.96686,DERMASON
0.038562,0.084578,0.107205,0.037489,0.079388,0.924981,0.780355,0.478937,0.922172,DERMASON
0.03857,0.073992,0.078744,0.037662,0.079404,0.907404,0.86742,0.626627,0.959413,DERMASON
0.038609,0.069366,0.08311,0.037291,0.079477,0.951055,0.908028,0.601537,0.9686,DERMASON
0.038664,0.075769,0.09623,0.037567,0.079581,0.927299,0.853745,0.53181,0.887335,DERMASON
0.038681,0.078085,0.10155,0.037572,0.079614,0.928638,0.834656,0.505872,0.955935,DERMASON
0.038698,0.079858,0.093913,0.037753,0.079646,0.911078,0.820296,0.543758,0.962698,DERMASON
0.038703,0.082605,0.110315,0.037769,0.079654,0.909767,0.798079,0.465776,0.943361,DERMASON
0.038737,0.072154,0.095409,0.037283,0.079718,0.965318,0.885637,0.536362,0.976284,DERMASON
0.038741,0.078256,0.100531,0.037827,0.079726,0.907622,0.834098,0.511087,0.954363,DERMASON
0.038745,0.075729,0.095077,0.037703,0.079734,0.921235,0.85526,0.538089,0.961575,DERMASON
0.03875,0.073181,0.079634,0.038017,0.079742,0.888368,0.876988,0.622523,0.93996,DERMASON
0.03875,0.076217,0.090406,0.037683,0.079742,0.923877,0.851222,0.562344,0.968421,DERMASON
0.038775,0.079348,0.102642,0.037687,0.079791,0.926105,0.825573,0.501193,0.957061,DERMASON
0.038792,0.07202,0.084231,0.037596,0.079823,0.937563,0.887612,0.596337,0.963713,DERMASON
0.038792,0.07616,0.089029,0.03786,0.079823,0.909441,0.852319,0.569952,0.944767,DERMASON
0.038792,0.073946,0.097644,0.037724,0.079823,0.923926,0.871068,0.525488,0.957311,DERMASON
0.038801,0.071511,0.085063,0.037724,0.079839,0.924815,0.892151,0.59173,0.932628,DERMASON
0.038809,0.080898,0.113402,0.037712,0.079855,0.927022,0.813384,0.452902,0.937966,DERMASON
0.038826,0.083493,0.108731,0.03793,0.079887,0.90554,0.792699,0.473452,0.836894,DERMASON
0.038848,0.078673,0.106412,0.037642,0.079927,0.938501,0.832183,0.484054,0.968454,DERMASON
0.038882,0.083021,0.095943,0.038359,0.079992,0.865885,0.797257,0.534491,0.846817,DERMASON
0.038895,0.069827,0.077663,0.037551,0.080016,0.953088,0.908259,0.635169,0.897956,DERMASON
0.03892,0.075508,0.0971,0.037749,0.080064,0.934618,0.859675,0.528911,0.923177,DERMASON
0.038929,0.072694,0.091112,0.037629,0.08008,0.948271,0.883816,0.559671,0.959295,DERMASON
0.038937,0.077449,0.111186,0.037774,0.080096,0.933757,0.84363,0.463157,0.915021,DERMASON
0.038946,0.07393,0.092259,0.03765,0.080112,0.947847,0.873464,0.553752,0.98634,DERMASON
0.038955,0.081879,0.115892,0.037708,0.080129,0.942572,0.807488,0.443058,0.965113,DERMASON
0.038959,0.087361,0.12082,0.038087,0.080137,0.902649,0.764,0.422838,0.891554,DERMASON
0.038976,0.094606,0.131983,0.038037,0.080169,0.909673,0.709085,0.380184,0.99524,DERMASON
0.038989,0.076229,0.086948,0.038091,0.080193,0.905312,0.854596,0.582435,0.958252,DERMASON
0.038993,0.082294,0.10698,0.038058,0.080201,0.909257,0.804679,0.482225,0.957897,DERMASON
0.038997,0.081481,0.095273,0.038033,0.080209,0.912327,0.811316,0.538536,0.971442,DERMASON
0.039031,0.084777,0.09565,0.038713,0.080273,0.843989,0.785342,0.536823,0.871326,DERMASON
0.039036,0.127812,0.109221,0.04183,0.080281,0.524901,0.487699,0.472349,0.732006,DERMASON
0.039066,0.077976,0.085753,0.03812,0.080338,0.910223,0.841086,0.589508,0.938985,DERMASON
0.039066,0.075276,0.079925,0.038256,0.080338,0.895799,0.86376,0.622824,0.917048,DERMASON
0.039087,0.071325,0.079013,0.037963,0.080378,0.929089,0.898011,0.628346,0.985946,DERMASON
0.0391,0.071024,0.084794,0.038116,0.080402,0.914204,0.900828,0.59507,0.969142,DERMASON
0.039113,0.115598,0.114927,0.03988,0.080426,0.730815,0.564959,0.447918,0.958867,DERMASON
0.039172,0.071003,0.073648,0.038046,0.080539,0.929184,0.902093,0.661603,0.967163,DERMASON
0.039185,0.072774,0.086974,0.037848,0.080563,0.951596,0.886905,0.583485,0.907895,DERMASON
0.039185,0.075011,0.08947,0.038495,0.080563,0.88289,0.867752,0.569923,0.882031,DERMASON
0.039198,0.080379,0.0887,0.038458,0.080587,0.888134,0.823149,0.57415,0.926938,DERMASON
0.039206,0.08676,0.099847,0.038413,0.080603,0.893811,0.772124,0.51697,0.949169,DERMASON
0.039206,0.077983,0.093807,0.038095,0.080603,0.927468,0.843059,0.547235,0.98042,DERMASON
0.039228,0.076217,0.08334,0.038297,0.080643,0.908242,0.858165,0.604083,0.978109,DERMASON
0.039271,0.078617,0.102552,0.038169,0.080723,0.926226,0.838711,0.504306,0.923005,DERMASON
0.039317,0.083508,0.084135,0.03838,0.080812,0.908792,0.79948,0.600127,0.977696,DERMASON
0.039317,0.084222,0.1041,0.038149,0.080812,0.933287,0.793757,0.497256,0.973836,DERMASON
0.039326,0.078027,0.085932,0.038532,0.080828,0.893541,0.844415,0.590104,0.935642,DERMASON
0.039343,0.078212,0.103251,0.038145,0.08086,0.936382,0.843122,0.50139,0.981438,DERMASON
0.039352,0.089453,0.124862,0.038334,0.080876,0.917134,0.753178,0.408713,0.947899,DERMASON
0.039352,0.070792,0.083377,0.038042,0.080876,0.948237,0.906606,0.60464,0.952388,DERMASON
0.039369,0.07663,0.076838,0.038491,0.080908,0.902314,0.856726,0.643233,0.911261,DERMASON
0.039394,0.079667,0.100074,0.03826,0.080956,0.929429,0.831807,0.516903,0.95759,DERMASON
0.039416,0.079388,0.094013,0.038437,0.080996,0.912844,0.834412,0.547377,0.963177,DERMASON
0.039416,0.079933,0.109439,0.03814,0.080996,0.944349,0.829919,0.473345,0.941029,DERMASON
0.03942,0.077384,0.092037,0.038586,0.081004,0.897589,0.85114,0.557678,0.941294,DERMASON
0.039446,0.077846,0.084934,0.038742,0.081053,0.883705,0.84765,0.596409,0.967682,DERMASON
0.039471,0.078256,0.097578,0.038326,0.081101,0.930389,0.8446,0.529624,0.964704,DERMASON
0.039484,0.094619,0.127403,0.038664,0.081125,0.895934,0.715785,0.399544,0.993526,DERMASON
0.039493,0.08207,0.096244,0.03885,0.081141,0.877261,0.813549,0.536439,0.922197,DERMASON
0.039501,0.089441,0.137483,0.038338,0.081157,0.932171,0.755316,0.362859,0.958434,DERMASON
0.039505,0.076923,0.093284,0.038544,0.081165,0.910773,0.85624,0.551665,0.980775,DERMASON
0.039522,0.086635,0.101767,0.039983,0.081197,0.762074,0.777483,0.509427,0.756005,DERMASON
0.03954,0.078838,0.112851,0.038441,0.081229,0.925218,0.840737,0.458963,0.970816,DERMASON
0.039569,0.089497,0.096139,0.039855,0.081285,0.780103,0.755812,0.537404,0.833846,DERMASON
0.039574,0.077806,0.089771,0.038627,0.081293,0.909115,0.849828,0.570616,0.962115,DERMASON
0.039574,0.075403,0.085835,0.038685,0.081293,0.903017,0.870086,0.592151,0.960619,DERMASON
0.039578,0.079801,0.107864,0.038413,0.081301,0.932254,0.833324,0.481278,0.918364,DERMASON
0.039599,0.075979,0.100572,0.038466,0.081341,0.928781,0.865568,0.515612,0.947968,DERMASON
0.039599,0.083807,0.105834,0.038973,0.081341,0.875254,0.801033,0.49069,0.959339,DERMASON
0.039629,0.081414,0.120163,0.038549,0.081398,0.923137,0.82082,0.428711,0.934633,DERMASON
0.039633,0.072872,0.077164,0.038623,0.081406,0.915726,0.892664,0.642975,0.940887,DERMASON
0.039642,0.080804,0.09266,0.038829,0.081422,0.894845,0.825991,0.555711,0.883417,DERMASON
0.039655,0.080505,0.101052,0.038948,0.081446,0.883575,0.828627,0.513594,0.91785,DERMASON
0.039659,0.080006,0.077379,0.039072,0.081454,0.871014,0.832794,0.641837,0.92028,DERMASON
0.039663,0.078793,0.099105,0.038577,0.081462,0.923613,0.842889,0.523135,0.97989,DERMASON
0.039663,0.078494,0.09964,0.038347,0.081462,0.948097,0.845378,0.520511,0.953693,DERMASON
0.039663,0.08562,0.10218,0.038812,0.081462,0.898786,0.787461,0.508214,0.975469,DERMASON
0.039663,0.078404,0.096039,0.038458,0.081462,0.936281,0.84613,0.538444,0.949386,DERMASON
0.03968,0.074501,0.095229,0.038408,0.081494,0.943297,0.879341,0.54266,0.9549,DERMASON
0.039689,0.0781,0.104814,0.038648,0.08151,0.918845,0.849035,0.495903,0.952823,DERMASON
0.039689,0.088043,0.114769,0.038817,0.08151,0.900993,0.768743,0.451466,0.965635,DERMASON
0.039715,0.072486,0.082325,0.038359,0.081558,0.952087,0.897214,0.612941,0.964876,DERMASON
0.039719,0.091102,0.122544,0.038833,0.081566,0.902337,0.745517,0.419561,0.99955,DERMASON
0.039732,0.078787,0.109512,0.038289,0.08159,0.961309,0.84392,0.474651,0.949174,DERMASON
0.039744,0.074653,0.105198,0.038206,0.081614,0.971416,0.878972,0.494411,0.958788,DERMASON
0.039757,0.083426,0.110701,0.038643,0.081638,0.926337,0.806312,0.469493,0.957348,DERMASON
0.039762,0.078176,0.09751,0.038458,0.081646,0.94644,0.849444,0.531599,0.974964,DERMASON
0.03977,0.079546,0.096994,0.038594,0.081662,0.932898,0.838173,0.534232,0.964658,DERMASON
0.0398,0.080156,0.096873,0.038722,0.081718,0.922462,0.833563,0.535009,0.946205,DERMASON
0.039864,0.07582,0.097531,0.038915,0.081839,0.90861,0.870764,0.532071,0.96055,DERMASON
0.039881,0.090209,0.11604,0.039451,0.081871,0.854094,0.754573,0.447026,0.951267,DERMASON
0.039902,0.07837,0.101439,0.038903,0.081911,0.913875,0.849847,0.513078,0.975915,DERMASON
0.039911,0.077076,0.089,0.03885,0.081927,0.920412,0.860823,0.576782,0.946293,DERMASON
0.039984,0.0762,0.092423,0.038767,0.082063,0.936615,0.869276,0.558939,0.976499,DERMASON
0.040009,0.091171,0.142725,0.038965,0.082111,0.918352,0.748928,0.347073,0.970696,DERMASON
0.040013,0.071978,0.086571,0.038734,0.082119,0.943191,0.906052,0.590733,0.967174,DERMASON
0.040022,0.072428,0.082502,0.03892,0.082135,0.924458,0.902256,0.613846,0.934967,DERMASON
0.040022,0.079122,0.101135,0.038882,0.082135,0.928376,0.845294,0.515206,0.982065,DERMASON
0.040031,0.079703,0.092122,0.039068,0.082151,0.909688,0.840598,0.560799,0.934571,DERMASON
0.040099,0.078176,0.10226,0.038911,0.082279,0.93325,0.854298,0.510202,0.889396,DERMASON
0.040116,0.073164,0.081495,0.039019,0.082311,0.923695,0.897247,0.620282,0.952279,DERMASON
0.040125,0.089142,0.119473,0.039666,0.082327,0.856652,0.76616,0.433922,0.802475,DERMASON
0.040133,0.092187,0.122157,0.039328,0.082343,0.892917,0.742835,0.423076,0.904465,DERMASON
0.040142,0.078158,0.101485,0.038821,0.082359,0.947243,0.855061,0.514164,0.958166,DERMASON
0.040193,0.069633,0.082926,0.038796,0.082455,0.955148,0.929385,0.612462,0.992521,DERMASON
0.04021,0.077968,0.095972,0.039179,0.082487,0.916419,0.857641,0.541887,0.955524,DERMASON
0.040223,0.079993,0.089961,0.039105,0.082511,0.925555,0.840944,0.573441,0.971309,DERMASON
0.040231,0.077331,0.084341,0.039212,0.082527,0.915143,0.863305,0.604604,0.940532,DERMASON
0.040231,0.084594,0.111727,0.039134,0.082527,0.923392,0.803562,0.467384,0.95225,DERMASON
0.040231,0.076315,0.082646,0.039006,0.082527,0.936873,0.871901,0.614319,0.957763,DERMASON
0.040248,0.080275,0.104605,0.039175,0.082559,0.920805,0.838971,0.499875,0.945729,DERMASON
0.040253,0.076641,0.094035,0.039258,0.082567,0.912566,0.869446,0.552084,0.931352,DERMASON
0.040253,0.093837,0.09929,0.039843,0.082567,0.851277,0.731939,0.525499,0.957773,DERMASON
0.040265,0.073912,0.076207,0.039357,0.082591,0.903482,0.892969,0.652952,0.963909,DERMASON
0.040274,0.076868,0.085488,0.039167,0.082607,0.924309,0.867831,0.598378,0.976961,DERMASON
0.040304,0.083866,0.10395,0.0396,0.082663,0.881924,0.810433,0.503258,0.971509,DERMASON
0.040308,0.085507,0.10925,0.039464,0.082671,0.896616,0.797331,0.478811,0.979709,DERMASON
0.040308,0.086645,0.113518,0.03946,0.082671,0.897048,0.788281,0.459948,0.936956,DERMASON
0.040321,0.072026,0.080829,0.038928,0.082695,0.95439,0.910184,0.625484,0.962722,DERMASON
0.040329,0.082144,0.10057,0.039249,0.082711,0.921334,0.824775,0.519641,0.943947,DERMASON
0.040385,0.076551,0.101642,0.03915,0.082815,0.937467,0.872125,0.514738,0.956586,DERMASON
0.040402,0.085132,0.114949,0.039282,0.082847,0.925322,0.801638,0.454251,0.879833,DERMASON
0.040406,0.079366,0.1001,0.039138,0.082855,0.940968,0.848768,0.522365,0.950013,DERMASON
0.04044,0.079029,0.096184,0.039216,0.082919,0.936221,0.852065,0.542118,0.973555,DERMASON
0.040449,0.083323,0.101861,0.039707,0.082935,0.885584,0.816868,0.514026,0.957663,DERMASON
0.040466,0.08201,0.104871,0.039249,0.082967,0.935378,0.827797,0.499788,0.966062,DERMASON
0.040475,0.073656,0.071723,0.039299,0.082983,0.931045,0.898255,0.682592,0.949198,DERMASON
0.040479,0.074452,0.08301,0.039505,0.082991,0.909813,0.891444,0.613764,0.966785,DERMASON
0.040517,0.083482,0.101145,0.04,0.083063,0.862021,0.81654,0.517868,0.947765,DERMASON
0.04053,0.083265,0.104726,0.039695,0.083087,0.895187,0.818475,0.500814,0.956618,DERMASON
0.040534,0.075968,0.089424,0.039262,0.083095,0.941097,0.879258,0.578197,0.975101,DERMASON
0.040543,0.077532,0.098364,0.039406,0.083111,0.926781,0.866107,0.53171,0.971541,DERMASON
0.040564,0.079986,0.095043,0.039315,0.083151,0.938521,0.845869,0.548665,0.96962,DERMASON
0.040569,0.08752,0.112255,0.039822,0.083159,0.885755,0.78497,0.466777,0.944199,DERMASON
0.040577,0.074737,0.082735,0.039295,0.083175,0.942009,0.890428,0.615968,0.960053,DERMASON
0.040586,0.084096,0.097455,0.039728,0.083191,0.89742,0.812526,0.536505,0.919083,DERMASON
0.040598,0.089023,0.101357,0.039658,0.083215,0.906072,0.77358,0.517286,0.885373,DERMASON
0.040598,0.082837,0.104616,0.039769,0.083215,0.894417,0.822915,0.501696,0.950426,DERMASON
0.040607,0.079217,0.093053,0.039414,0.083231,0.932489,0.852885,0.559254,0.961091,DERMASON
0.040641,0.076958,0.085022,0.039509,0.083295,0.926024,0.872385,0.603261,0.968678,DERMASON
0.040684,0.076835,0.085713,0.039662,0.083375,0.914389,0.874043,0.599619,0.942916,DERMASON
0.040722,0.082631,0.102667,0.039954,0.083447,0.887695,0.82634,0.511633,0.972961,DERMASON
0.040727,0.092255,0.104829,0.04016,0.083455,0.866646,0.750334,0.501379,0.862597,DERMASON
0.040739,0.073102,0.071736,0.039637,0.083479,0.922672,0.906968,0.684301,0.969875,DERMASON
0.040778,0.07865,0.101225,0.03946,0.08355,0.945246,0.860078,0.518909,0.968102,DERMASON
0.040833,0.077258,0.086821,0.03969,0.083654,0.926671,0.872616,0.594317,0.988398,DERMASON
0.040846,0.08577,0.112945,0.04042,0.083678,0.851849,0.802714,0.465158,0.895014,DERMASON
0.04085,0.084376,0.117453,0.039765,0.083686,0.920637,0.813971,0.445847,0.973961,DERMASON
0.040863,0.080277,0.095941,0.03988,0.08371,0.909858,0.847721,0.54576,0.94124,DERMASON
0.04088,0.074247,0.088948,0.039662,0.083742,0.934512,0.899089,0.582854,0.985805,DERMASON
0.040932,0.087784,0.099076,0.040284,0.083838,0.874682,0.787888,0.530331,0.96679,DERMASON
0.040957,0.074921,0.082058,0.039674,0.083886,0.941087,0.894394,0.622283,0.975984,DERMASON
0.04097,0.080201,0.094667,0.039728,0.08391,0.93677,0.849869,0.55293,0.969873,DERMASON
0.040978,0.075302,0.08612,0.039827,0.083926,0.927265,0.891422,0.599125,0.96793,DERMASON
0.040987,0.080996,0.109186,0.039847,0.083942,0.925978,0.843526,0.482624,0.937437,DERMASON
0.04103,0.077071,0.091223,0.040045,0.084021,0.909634,0.877041,0.571428,0.920385,DERMASON
0.041047,0.077327,0.09429,0.039868,0.084053,0.929932,0.875119,0.555331,0.967165,DERMASON
0.041051,0.080497,0.105549,0.039888,0.084061,0.928209,0.848573,0.499726,0.973385,DERMASON
0.041055,0.087218,0.121125,0.039777,0.084069,0.940319,0.794077,0.431644,0.968711,DERMASON
0.041055,0.07484,0.082694,0.039835,0.084069,0.934264,0.896525,0.619189,0.935422,DERMASON
0.04106,0.074205,0.08716,0.039732,0.084077,0.945519,0.902079,0.5938,0.990266,DERMASON
0.041085,0.084752,0.113137,0.039855,0.084125,0.93516,0.814225,0.465524,0.969736,DERMASON
0.041124,0.073029,0.074558,0.039818,0.084197,0.942984,0.913263,0.668875,0.947867,DERMASON
0.041128,0.081773,0.116821,0.039806,0.084205,0.944719,0.83911,0.449876,0.979834,DERMASON
0.041149,0.080326,0.101359,0.040189,0.084245,0.906769,0.851388,0.520291,0.941321,DERMASON
0.041149,0.074745,0.091129,0.039967,0.084245,0.930043,0.89872,0.572634,0.968859,DERMASON
0.041175,0.084459,0.120136,0.040094,0.084292,0.919288,0.81784,0.436264,0.93289,DERMASON
0.041179,0.076175,0.094049,0.039719,0.0843,0.959061,0.886851,0.557348,0.941268,DERMASON
0.041183,0.080294,0.100609,0.040115,0.084308,0.918005,0.852143,0.524147,0.952777,DERMASON
0.041188,0.076675,0.077531,0.04021,0.084316,0.908538,0.882703,0.650833,0.994653,DERMASON
0.041222,0.082696,0.091473,0.040177,0.08438,0.915466,0.832856,0.571217,0.9293,DERMASON
0.041222,0.081408,0.103561,0.040123,0.08438,0.921066,0.843445,0.51005,0.951,DERMASON
0.041273,0.079261,0.096055,0.04009,0.084476,0.929746,0.86205,0.547506,0.88096,DERMASON
0.04129,0.082118,0.097314,0.04028,0.084508,0.911676,0.838564,0.541183,0.939136,DERMASON
0.04129,0.093038,0.099812,0.04094,0.084508,0.843222,0.751942,0.528666,0.972637,DERMASON
0.041299,0.087552,0.0962,0.040593,0.084524,0.879939,0.794786,0.546907,0.921337,DERMASON
0.041312,0.076949,0.095856,0.040086,0.084548,0.934101,0.882155,0.548743,0.951235,DERMASON
0.04132,0.082053,0.106322,0.040218,0.084563,0.921179,0.839516,0.497538,0.956336,DERMASON
0.041329,0.078106,0.096425,0.040371,0.084579,0.906136,0.872576,0.545926,0.922416,DERMASON
0.041329,0.076074,0.084128,0.040165,0.084579,0.927651,0.88989,0.612597,0.977789,DERMASON
0.041337,0.083913,0.097735,0.040593,0.084595,0.883847,0.824543,0.539314,0.902315,DERMASON
0.041337,0.085174,0.106896,0.040062,0.084595,0.939307,0.814332,0.494953,0.98026,DERMASON
0.041346,0.08513,0.106619,0.040647,0.084611,0.879153,0.814805,0.496285,0.901388,DERMASON
0.041363,0.077286,0.091606,0.04014,0.084643,0.933724,0.880027,0.571328,0.957928,DERMASON
0.041371,0.084443,0.109433,0.040346,0.084659,0.913065,0.820719,0.483492,0.958501,DERMASON
0.041384,0.076556,0.088444,0.040193,0.084683,0.930297,0.886562,0.588634,0.957892,DERMASON
0.041388,0.079954,0.094638,0.040169,0.084691,0.933319,0.857898,0.555481,0.969205,DERMASON
0.041418,0.075429,0.090136,0.040189,0.084747,0.934213,0.896741,0.579579,0.938915,DERMASON
0.041435,0.075793,0.089761,0.040296,0.084779,0.924754,0.893853,0.581724,0.954509,DERMASON
0.041435,0.079495,0.096576,0.040231,0.084779,0.931645,0.862414,0.545755,0.968982,DERMASON
0.041444,0.08236,0.085198,0.040564,0.084795,0.897703,0.838742,0.607189,0.946779,DERMASON
0.041448,0.084255,0.101254,0.040226,0.084802,0.933383,0.823316,0.522438,0.949276,DERMASON
0.041452,0.075441,0.097825,0.039979,0.08481,0.959729,0.897138,0.539509,0.985888,DERMASON
0.041452,0.085419,0.106553,0.040457,0.08481,0.909727,0.813963,0.497156,0.962561,DERMASON
0.041457,0.075543,0.08601,0.040189,0.084818,0.938134,0.896315,0.60266,0.985572,DERMASON
0.041465,0.077937,0.096584,0.040193,0.084834,0.938574,0.875975,0.545888,0.961006,DERMASON
0.04147,0.079902,0.09323,0.040787,0.084842,0.877198,0.859491,0.563322,0.882525,DERMASON
0.041487,0.077768,0.08427,0.040428,0.084874,0.916211,0.877717,0.612762,0.908718,DERMASON
0.041525,0.089232,0.126165,0.040329,0.084946,0.930449,0.784627,0.413731,0.966222,DERMASON
0.041546,0.078583,0.097766,0.040296,0.084986,0.936071,0.871679,0.540332,0.982443,DERMASON
0.041568,0.081055,0.110246,0.040585,0.085025,0.908153,0.851279,0.480828,0.933726,DERMASON
