@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-2,8,14,17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute EquivDiameter numeric
@attribute ShapeFactor2 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.039659,0.080006,0.081454,0.641837,DERMASON
0.039663,0.078793,0.081462,0.523135,DERMASON
0.039663,0.078494,0.081462,0.520511,DERMASON
0.039663,0.08562,0.081462,0.508214,DERMASON
0.039663,0.078404,0.081462,0.538444,DERMASON
0.03968,0.074501,0.081494,0.54266,DERMASON
0.039689,0.0781,0.08151,0.495903,DERMASON
0.039689,0.088043,0.08151,0.451466,DERMASON
0.039715,0.072486,0.081558,0.612941,DERMASON
0.039719,0.091102,0.081566,0.419561,DERMASON
0.039732,0.078787,0.08159,0.474651,DERMASON
0.039744,0.074653,0.081614,0.494411,DERMASON
0.039757,0.083426,0.081638,0.469493,DERMASON
0.039762,0.078176,0.081646,0.531599,DERMASON
0.03977,0.079546,0.081662,0.534232,DERMASON
0.0398,0.080156,0.081718,0.535009,DERMASON
0.039864,0.07582,0.081839,0.532071,DERMASON
0.039881,0.090209,0.081871,0.447026,DERMASON
0.039902,0.07837,0.081911,0.513078,DERMASON
0.039911,0.077076,0.081927,0.576782,DERMASON
0.039984,0.0762,0.082063,0.558939,DERMASON
0.040009,0.091171,0.082111,0.347073,DERMASON
0.040013,0.071978,0.082119,0.590733,DERMASON
0.040022,0.072428,0.082135,0.613846,DERMASON
0.040022,0.079122,0.082135,0.515206,DERMASON
0.040031,0.079703,0.082151,0.560799,DERMASON
0.040099,0.078176,0.082279,0.510202,DERMASON
0.040116,0.073164,0.082311,0.620282,DERMASON
0.040125,0.089142,0.082327,0.433922,DERMASON
0.040133,0.092187,0.082343,0.423076,DERMASON
0.040142,0.078158,0.082359,0.514164,DERMASON
0.040193,0.069633,0.082455,0.612462,DERMASON
0.04021,0.077968,0.082487,0.541887,DERMASON
0.040223,0.079993,0.082511,0.573441,DERMASON
0.040231,0.077331,0.082527,0.604604,DERMASON
0.040231,0.084594,0.082527,0.467384,DERMASON
0.040231,0.076315,0.082527,0.614319,DERMASON
0.040248,0.080275,0.082559,0.499875,DERMASON
0.040253,0.076641,0.082567,0.552084,DERMASON
0.040253,0.093837,0.082567,0.525499,DERMASON
0.040265,0.073912,0.082591,0.652952,DERMASON
0.040274,0.076868,0.082607,0.598378,DERMASON
0.040304,0.083866,0.082663,0.503258,DERMASON
0.040308,0.085507,0.082671,0.478811,DERMASON
0.040308,0.086645,0.082671,0.459948,DERMASON
0.040321,0.072026,0.082695,0.625484,DERMASON
0.040329,0.082144,0.082711,0.519641,DERMASON
0.040385,0.076551,0.082815,0.514738,DERMASON
0.040402,0.085132,0.082847,0.454251,DERMASON
0.040406,0.079366,0.082855,0.522365,DERMASON
0.04044,0.079029,0.082919,0.542118,DERMASON
0.040449,0.083323,0.082935,0.514026,DERMASON
0.040466,0.08201,0.082967,0.499788,DERMASON
0.040475,0.073656,0.082983,0.682592,DERMASON
0.040479,0.074452,0.082991,0.613764,DERMASON
0.040517,0.083482,0.083063,0.517868,DERMASON
0.04053,0.083265,0.083087,0.500814,DERMASON
0.040534,0.075968,0.083095,0.578197,DERMASON
0.040543,0.077532,0.083111,0.53171,DERMASON
0.040564,0.079986,0.083151,0.548665,DERMASON
0.040569,0.08752,0.083159,0.466777,DERMASON
0.040577,0.074737,0.083175,0.615968,DERMASON
0.040586,0.084096,0.083191,0.536505,DERMASON
0.040598,0.089023,0.083215,0.517286,DERMASON
0.040598,0.082837,0.083215,0.501696,DERMASON
0.040607,0.079217,0.083231,0.559254,DERMASON
0.040641,0.076958,0.083295,0.603261,DERMASON
0.040684,0.076835,0.083375,0.599619,DERMASON
0.040722,0.082631,0.083447,0.511633,DERMASON
0.040727,0.092255,0.083455,0.501379,DERMASON
0.040739,0.073102,0.083479,0.684301,DERMASON
0.040778,0.07865,0.08355,0.518909,DERMASON
0.040833,0.077258,0.083654,0.594317,DERMASON
0.040846,0.08577,0.083678,0.465158,DERMASON
0.04085,0.084376,0.083686,0.445847,DERMASON
0.040863,0.080277,0.08371,0.54576,DERMASON
0.04088,0.074247,0.083742,0.582854,DERMASON
0.040932,0.087784,0.083838,0.530331,DERMASON
0.040957,0.074921,0.083886,0.622283,DERMASON
0.04097,0.080201,0.08391,0.55293,DERMASON
0.040978,0.075302,0.083926,0.599125,DERMASON
0.040987,0.080996,0.083942,0.482624,DERMASON
0.04103,0.077071,0.084021,0.571428,DERMASON
0.041047,0.077327,0.084053,0.555331,DERMASON
0.041051,0.080497,0.084061,0.499726,DERMASON
0.041055,0.087218,0.084069,0.431644,DERMASON
0.041055,0.07484,0.084069,0.619189,DERMASON
0.04106,0.074205,0.084077,0.5938,DERMASON
0.041085,0.084752,0.084125,0.465524,DERMASON
0.041124,0.073029,0.084197,0.668875,DERMASON
0.041128,0.081773,0.084205,0.449876,DERMASON
0.041149,0.080326,0.084245,0.520291,DERMASON
0.041149,0.074745,0.084245,0.572634,DERMASON
0.041175,0.084459,0.084292,0.436264,DERMASON
0.041179,0.076175,0.0843,0.557348,DERMASON
0.041183,0.080294,0.084308,0.524147,DERMASON
0.041188,0.076675,0.084316,0.650833,DERMASON
0.041222,0.082696,0.08438,0.571217,DERMASON
0.041222,0.081408,0.08438,0.51005,DERMASON
0.041273,0.079261,0.084476,0.547506,DERMASON
0.04129,0.082118,0.084508,0.541183,DERMASON
0.04129,0.093038,0.084508,0.528666,DERMASON
0.041299,0.087552,0.084524,0.546907,DERMASON
0.041312,0.076949,0.084548,0.548743,DERMASON
0.04132,0.082053,0.084563,0.497538,DERMASON
0.041329,0.078106,0.084579,0.545926,DERMASON
0.041329,0.076074,0.084579,0.612597,DERMASON
0.041337,0.083913,0.084595,0.539314,DERMASON
0.041337,0.085174,0.084595,0.494953,DERMASON
0.041346,0.08513,0.084611,0.496285,DERMASON
0.041363,0.077286,0.084643,0.571328,DERMASON
0.041371,0.084443,0.084659,0.483492,DERMASON
0.041384,0.076556,0.084683,0.588634,DERMASON
0.041388,0.079954,0.084691,0.555481,DERMASON
0.041418,0.075429,0.084747,0.579579,DERMASON
0.041435,0.075793,0.084779,0.581724,DERMASON
0.041435,0.079495,0.084779,0.545755,DERMASON
0.041444,0.08236,0.084795,0.607189,DERMASON
0.041448,0.084255,0.084802,0.522438,DERMASON
0.041452,0.075441,0.08481,0.539509,DERMASON
0.041452,0.085419,0.08481,0.497156,DERMASON
0.041457,0.075543,0.084818,0.60266,DERMASON
0.041465,0.077937,0.084834,0.545888,DERMASON
0.04147,0.079902,0.084842,0.563322,DERMASON
0.041487,0.077768,0.084874,0.612762,DERMASON
0.041525,0.089232,0.084946,0.413731,DERMASON
0.041546,0.078583,0.084986,0.540332,DERMASON
0.041568,0.081055,0.085025,0.480828,DERMASON
0.041568,0.082696,0.085025,0.508716,DERMASON
0.041593,0.078803,0.085073,0.590237,DERMASON
0.041606,0.090066,0.085097,0.507665,DERMASON
0.041619,0.080043,0.085121,0.55966,DERMASON
0.041623,0.082788,0.085129,0.473119,DERMASON
0.041632,0.075389,0.085145,0.65486,DERMASON
0.041645,0.083632,0.085169,0.55131,DERMASON
0.041674,0.078307,0.085224,0.545836,DERMASON
0.041687,0.081824,0.085248,0.474742,DERMASON
0.041709,0.10204,0.085288,0.59302,DERMASON
0.041713,0.082746,0.085296,0.5276,DERMASON
0.041743,0.085247,0.085352,0.44701,DERMASON
0.041747,0.087065,0.08536,0.497561,DERMASON
0.041756,0.075973,0.085376,0.648229,DERMASON
0.04176,0.078268,0.085384,0.575784,DERMASON
0.04176,0.080666,0.085384,0.50692,DERMASON
0.041803,0.086577,0.085463,0.407005,DERMASON
0.041824,0.089002,0.085503,0.412976,DERMASON
0.04185,0.080514,0.085551,0.503594,DERMASON
0.041897,0.085381,0.085638,0.577716,DERMASON
0.041931,0.094023,0.085702,0.40994,DERMASON
0.041944,0.0839,0.085725,0.613696,DERMASON
0.041961,0.076726,0.085757,0.558028,DERMASON
0.041973,0.085672,0.085781,0.543376,DERMASON
0.041999,0.079328,0.085829,0.510993,DERMASON
0.042012,0.091757,0.085853,0.388231,DERMASON
0.042089,0.077055,0.085996,0.542806,DERMASON
0.042101,0.078102,0.086019,0.540791,DERMASON
0.042114,0.086231,0.086043,0.477286,DERMASON
0.042131,0.083118,0.086075,0.501565,DERMASON
0.042136,0.085062,0.086083,0.501594,DERMASON
0.042153,0.077212,0.086115,0.655877,DERMASON
0.042178,0.090047,0.086162,0.459343,DERMASON
0.042204,0.081992,0.08621,0.541521,DERMASON
0.042213,0.08511,0.086226,0.514385,DERMASON
0.042217,0.092337,0.086234,0.444298,DERMASON
0.042247,0.084224,0.08629,0.462264,DERMASON
0.042264,0.088895,0.086321,0.431933,DERMASON
0.042281,0.082774,0.086353,0.514018,DERMASON
0.042306,0.078981,0.086401,0.600121,DERMASON
0.042311,0.083825,0.086409,0.481895,DERMASON
0.042315,0.083016,0.086417,0.499684,DERMASON
0.042319,0.086087,0.086424,0.509803,DERMASON
0.042336,0.082473,0.086456,0.493269,DERMASON
0.042341,0.08377,0.086464,0.453943,DERMASON
0.042362,0.092047,0.086504,0.438626,DERMASON
0.042375,0.084768,0.086528,0.489101,DERMASON
0.042396,0.084262,0.086567,0.500119,DERMASON
0.0424,0.079217,0.086575,0.56392,DERMASON
0.042405,0.092925,0.086583,0.496976,DERMASON
0.042469,0.088751,0.086702,0.468235,DERMASON
0.042482,0.077084,0.086726,0.620059,DERMASON
0.042494,0.077614,0.08675,0.584127,DERMASON
0.042499,0.078711,0.086758,0.541036,DERMASON
0.04255,0.077639,0.086853,0.582595,DERMASON
0.042571,0.086345,0.086893,0.532336,DERMASON
0.042575,0.083809,0.0869,0.600508,DERMASON
0.042584,0.079031,0.086916,0.534777,DERMASON
0.042597,0.07846,0.08694,0.575758,DERMASON
0.042605,0.082282,0.086956,0.52235,DERMASON
0.042648,0.082625,0.087035,0.500999,DERMASON
0.042652,0.080877,0.087043,0.559491,DERMASON
0.042657,0.095402,0.087051,0.391261,DERMASON
0.042661,0.082427,0.087059,0.56163,DERMASON
0.042674,0.093337,0.087083,0.393625,DERMASON
0.042686,0.07713,0.087107,0.644252,DERMASON
0.042695,0.091446,0.087122,0.450944,DERMASON
0.042695,0.089335,0.087122,0.461885,DERMASON
0.042695,0.095708,0.087122,0.532438,DERMASON
0.042725,0.0863,0.087178,0.480711,DERMASON
0.042738,0.085235,0.087202,0.527747,DERMASON
0.042746,0.075871,0.087218,0.593784,DERMASON
0.042751,0.088452,0.087225,0.485776,DERMASON
0.042772,0.081507,0.087265,0.610872,DERMASON
0.04278,0.085815,0.087281,0.411929,DERMASON
0.042785,0.079352,0.087289,0.62453,DERMASON
0.042785,0.091544,0.087289,0.39123,DERMASON
0.042785,0.077496,0.087289,0.556774,DERMASON
0.04281,0.112475,0.087336,0.403441,DERMASON
0.04281,0.085162,0.087336,0.48065,DERMASON
0.042819,0.095493,0.087352,0.423875,DERMASON
0.042823,0.083894,0.08736,0.494988,DERMASON
0.042827,0.081102,0.087368,0.531955,DERMASON
0.042827,0.09464,0.087368,0.468875,DERMASON
0.042832,0.075192,0.087376,0.684709,DERMASON
0.042836,0.079649,0.087384,0.615457,DERMASON
0.042849,0.092506,0.087408,0.439778,DERMASON
0.042874,0.079528,0.087455,0.593362,DERMASON
0.042879,0.082279,0.087463,0.500306,DERMASON
0.042887,0.08883,0.087479,0.477305,DERMASON
0.042891,0.07603,0.087487,0.804971,DERMASON
0.042917,0.089567,0.087534,0.463066,DERMASON
0.042955,0.091686,0.087606,0.510107,DERMASON
0.042981,0.085247,0.087653,0.54534,DERMASON
0.042985,0.079971,0.087661,0.566846,DERMASON
0.042994,0.159976,0.087677,0.618576,DERMASON
0.043011,0.083306,0.087709,0.560171,DERMASON
0.04302,0.080775,0.087724,0.642179,DERMASON
0.043045,0.086493,0.087772,0.487631,DERMASON
0.043049,0.079604,0.08778,0.639491,DERMASON
0.043058,0.07906,0.087796,0.607304,DERMASON
0.043066,0.088481,0.087812,0.52308,DERMASON
0.043084,0.085587,0.087843,0.510305,DERMASON
0.043092,0.084776,0.087859,0.497133,DERMASON
0.043139,0.086475,0.087946,0.474885,DERMASON
0.043165,0.089532,0.087994,0.476495,DERMASON
0.043165,0.079069,0.087994,0.630501,DERMASON
0.043165,0.087684,0.087994,0.480084,DERMASON
0.043165,0.082074,0.087994,0.508896,DERMASON
0.043169,0.136925,0.088001,0.316421,DERMASON
0.043169,0.083755,0.088001,0.49942,DERMASON
0.043182,0.090519,0.088025,0.513589,DERMASON
0.043199,0.083054,0.088057,0.487426,DERMASON
0.043203,0.076602,0.088065,0.621384,DERMASON
0.043229,0.07965,0.088112,0.636238,DERMASON
0.043233,0.086456,0.08812,0.5364,DERMASON
0.043242,0.08522,0.088136,0.520893,DERMASON
0.043246,0.086851,0.088144,0.440061,DERMASON
0.043263,0.080343,0.088175,0.626209,DERMASON
0.043284,0.080045,0.088215,0.578482,DERMASON
0.043353,0.093822,0.088342,0.378077,DERMASON
0.043378,0.088219,0.088389,0.500488,DERMASON
0.043408,0.08348,0.088444,0.52622,DERMASON
0.043447,0.080169,0.088515,0.586186,DERMASON
0.043489,0.081222,0.088594,0.596384,DERMASON
0.043493,0.080276,0.088602,0.558866,DERMASON
0.043493,0.081347,0.088602,0.613131,DERMASON
0.043506,0.085208,0.088626,0.542408,DERMASON
0.043506,0.081115,0.088626,0.551013,DERMASON
0.043511,0.077366,0.088634,0.628728,DERMASON
0.043519,0.089359,0.08865,0.514162,DERMASON
0.043519,0.087489,0.08865,0.520615,DERMASON
0.043532,0.085852,0.088673,0.597882,DERMASON
0.043536,0.085955,0.088681,0.525495,DERMASON
0.043549,0.101405,0.088705,0.660542,DERMASON
0.043579,0.099909,0.08876,0.507292,DERMASON
0.043587,0.08651,0.088776,0.514855,DERMASON
0.043596,0.081692,0.088792,0.548497,DERMASON
0.04363,0.0909,0.088855,0.472351,DERMASON
0.043639,0.089631,0.088871,0.498364,DERMASON
0.043656,0.09126,0.088903,0.420073,DERMASON
0.043673,0.075912,0.088934,0.693504,DERMASON
0.043694,0.090343,0.088974,0.610457,DERMASON
0.043698,0.096258,0.088981,0.718263,DERMASON
0.043711,0.079388,0.089005,0.617733,DERMASON
0.043771,0.091124,0.089116,0.48882,DERMASON
0.04378,0.082116,0.089131,0.600588,DERMASON
0.043814,0.085679,0.089195,0.486745,DERMASON
0.043835,0.093444,0.089234,0.448173,DERMASON
0.043839,0.089613,0.089242,0.458381,DERMASON
0.043848,0.090597,0.089258,0.599994,DERMASON
0.043874,0.084115,0.089305,0.589504,DERMASON
0.043886,0.084654,0.089329,0.469909,DERMASON
0.043903,0.088138,0.08936,0.445562,DERMASON
0.043908,0.080701,0.089368,0.629308,DERMASON
0.04392,0.081143,0.089392,0.571265,DERMASON
0.043929,0.092107,0.089408,0.446943,DERMASON
0.043972,0.085954,0.089487,0.577282,DERMASON
0.04401,0.095445,0.089558,0.572717,DERMASON
0.044027,0.093009,0.089589,0.361601,DERMASON
0.044027,0.099781,0.089589,0.45633,DERMASON
0.044044,0.081488,0.089621,0.609739,DERMASON
0.0441,0.092842,0.089723,0.47521,DERMASON
0.044104,0.086821,0.089731,0.471814,DERMASON
0.044113,0.088434,0.089747,0.573073,DERMASON
0.044121,0.091912,0.089763,0.42753,DERMASON
0.044185,0.083817,0.089881,0.56766,DERMASON
0.044211,0.080701,0.089928,0.60066,DERMASON
0.044211,0.082913,0.089928,0.521159,DERMASON
0.044211,0.086823,0.089928,0.47652,DERMASON
0.044224,0.086028,0.089952,0.525492,DERMASON
0.044232,0.084348,0.089967,0.512464,DERMASON
0.044236,0.085154,0.089975,0.496632,DERMASON
0.044241,0.078133,0.089983,0.660945,DERMASON
0.044241,0.090321,0.089983,0.442209,DERMASON
0.044254,0.081567,0.090007,0.647747,DERMASON
0.044288,0.08438,0.09007,0.569191,DERMASON
0.044301,0.077761,0.090093,0.591682,DERMASON
0.044318,0.086833,0.090125,0.496037,DERMASON
0.044446,0.080362,0.090361,0.630962,DERMASON
0.044463,0.083701,0.090393,0.544865,DERMASON
0.044467,0.09007,0.090401,0.594505,DERMASON
0.044471,0.095161,0.090408,0.451638,DERMASON
0.044488,0.087058,0.09044,0.579808,DERMASON
0.044518,0.083527,0.090495,0.527439,DERMASON
0.044523,0.086244,0.090503,0.556636,DERMASON
0.044527,0.084092,0.090511,0.524602,DERMASON
0.04454,0.106198,0.090534,0.325409,DERMASON
0.04454,0.106956,0.090534,0.327338,DERMASON
0.044565,0.080668,0.090582,0.574232,DERMASON
0.044587,0.091363,0.090621,0.472094,DERMASON
0.044608,0.083972,0.09066,0.564239,DERMASON
0.044629,0.088281,0.0907,0.454958,DERMASON
0.044646,0.091379,0.090731,0.414769,DERMASON
0.044659,0.088929,0.090755,0.508551,DERMASON
0.044663,0.079398,0.090763,0.631713,DERMASON
0.044681,0.081015,0.090794,0.644946,DERMASON
0.044681,0.078667,0.090794,0.701045,DERMASON
0.044702,0.081585,0.090833,0.536341,DERMASON
0.044706,0.088735,0.090841,0.496021,DERMASON
0.04471,0.07949,0.090849,0.771672,DERMASON
0.044749,0.09227,0.09092,0.555236,DERMASON
0.044749,0.121289,0.09092,0.405692,DERMASON
0.044753,0.106064,0.090928,0.450046,DERMASON
0.044757,0.089885,0.090936,0.482729,DERMASON
0.04477,0.09657,0.090959,0.450073,DERMASON
0.044779,0.089574,0.090975,0.472167,DERMASON
0.044783,0.085135,0.090983,0.542102,DERMASON
0.044783,0.098196,0.090983,0.408191,DERMASON
0.044792,0.087837,0.090999,0.489256,DERMASON
0.044809,0.091073,0.09103,0.501524,DERMASON
0.044817,0.094681,0.091046,0.475732,DERMASON
0.044821,0.083034,0.091054,0.596808,DERMASON
0.044826,0.083782,0.091061,0.558326,DERMASON
0.044856,0.084909,0.091116,0.598347,DERMASON
0.044877,0.085387,0.091156,0.523707,DERMASON
0.044911,0.085114,0.091219,0.507953,DERMASON
0.04492,0.103834,0.091234,0.386668,DERMASON
0.044962,0.095784,0.091313,0.407717,DERMASON
0.044967,0.095096,0.091321,0.387629,DERMASON
0.045001,0.087402,0.091384,0.49094,DERMASON
0.045031,0.088538,0.091439,0.471522,DERMASON
0.045035,0.088325,0.091447,0.533074,DERMASON
0.045043,0.086805,0.091462,0.637164,DERMASON
0.045069,0.087452,0.091509,0.506519,DERMASON
0.045073,0.084326,0.091517,0.605792,DERMASON
0.045082,0.082891,0.091533,0.555384,DERMASON
0.045095,0.087404,0.091556,0.489859,DERMASON
0.045112,0.083458,0.091588,0.628492,DERMASON
0.04512,0.083269,0.091604,0.565305,DERMASON
0.04512,0.092791,0.091604,0.432248,DERMASON
0.04515,0.085989,0.091659,0.556841,DERMASON
0.045159,0.087365,0.091674,0.496863,DERMASON
0.045189,0.088021,0.091729,0.539703,DERMASON
0.045189,0.09326,0.091729,0.404206,DERMASON
0.045206,0.08556,0.091761,0.569511,DERMASON
0.045206,0.091944,0.091761,0.56211,DERMASON
0.045219,0.127472,0.091784,0.278107,DERMASON
0.045227,0.088952,0.0918,0.446204,DERMASON
0.045261,0.085967,0.091863,0.519794,DERMASON
0.045266,0.082374,0.091871,0.557138,DERMASON
0.045266,0.09135,0.091871,0.5233,DERMASON
0.045287,0.084712,0.09191,0.576571,DERMASON
0.045317,0.08882,0.091965,0.454153,DERMASON
0.045317,0.085339,0.091965,0.576517,DERMASON
0.04533,0.088287,0.091988,0.512383,DERMASON
0.045347,0.093451,0.09202,0.469373,DERMASON
0.045385,0.082898,0.09209,0.541951,DERMASON
0.045402,0.07983,0.092122,0.629917,DERMASON
0.045415,0.083503,0.092145,0.586532,DERMASON
0.045492,0.088293,0.092286,0.553001,DERMASON
0.045517,0.089799,0.092333,0.529607,DERMASON
0.04556,0.094504,0.092412,0.48284,DERMASON
0.045573,0.098246,0.092435,0.42784,DERMASON
0.045663,0.088653,0.0926,0.5071,DERMASON
0.045663,0.084918,0.0926,0.582993,DERMASON
0.04571,0.090711,0.092686,0.432769,DERMASON
0.045757,0.089415,0.092772,0.524593,DERMASON
0.045765,0.086836,0.092788,0.490063,DERMASON
0.045765,0.115479,0.092788,0.549802,DERMASON
0.045786,0.08818,0.092827,0.488175,DERMASON
0.045799,0.086504,0.092851,0.509108,DERMASON
0.045812,0.089473,0.092874,0.602551,DERMASON
0.045812,0.084423,0.092874,0.516824,DERMASON
0.045821,0.097513,0.09289,0.414401,DERMASON
0.045821,0.091963,0.09289,0.542923,DERMASON
0.045833,0.090328,0.092913,0.568674,DERMASON
0.045859,0.093133,0.09296,0.594742,DERMASON
0.045859,0.094907,0.09296,0.488178,DERMASON
0.045923,0.093536,0.093078,0.602586,DERMASON
0.045953,0.10016,0.093133,0.389466,DERMASON
0.045962,0.108651,0.093148,0.434558,DERMASON
0.046,0.092056,0.093219,0.528132,DERMASON
0.046051,0.089498,0.093313,0.516162,DERMASON
0.046068,0.088809,0.093344,0.535375,DERMASON
0.04609,0.088617,0.093383,0.509685,DERMASON
0.04609,0.091136,0.093383,0.456892,DERMASON
0.04609,0.090285,0.093383,0.556796,DERMASON
0.046115,0.100224,0.09343,0.404253,DERMASON
0.046137,0.09372,0.093469,0.453552,DERMASON
0.046137,0.089887,0.093469,0.470086,DERMASON
0.046158,0.095993,0.093508,0.455281,DERMASON
0.046171,0.09134,0.093532,0.495835,DERMASON
0.046171,0.112023,0.093532,0.484856,DERMASON
0.046209,0.090497,0.093602,0.473429,DERMASON
0.046239,0.085015,0.093657,0.566648,DERMASON
0.04626,0.088352,0.093696,0.610078,DERMASON
0.046277,0.090902,0.093727,0.548068,DERMASON
0.046282,0.083125,0.093735,0.588459,DERMASON
0.046316,0.094197,0.093797,0.465914,DERMASON
0.04632,0.091951,0.093805,0.516166,DERMASON
0.046329,0.088157,0.093821,0.513734,DERMASON
0.046329,0.080373,0.093821,0.63847,DERMASON
0.046342,0.088905,0.093844,0.522608,DERMASON
0.046346,0.084971,0.093852,0.576777,DERMASON
0.046371,0.088301,0.093899,0.517957,DERMASON
0.046376,0.092865,0.093907,0.435159,DERMASON
0.046376,0.090457,0.093907,0.489771,DERMASON
0.046384,0.089483,0.093923,0.549356,DERMASON
0.046397,0.096006,0.093946,0.53702,DERMASON
0.04641,0.083799,0.093969,0.546756,DERMASON
0.046427,0.086052,0.094001,0.544964,DERMASON
0.046448,0.09278,0.09404,0.45704,DERMASON
0.046461,0.093157,0.094063,0.42476,DERMASON
0.04647,0.09169,0.094079,0.507724,DERMASON
0.046482,0.100991,0.094102,0.432821,DERMASON
0.046495,0.088967,0.094126,0.491556,DERMASON
0.046508,0.092387,0.094149,0.439581,DERMASON
0.046546,0.090308,0.094219,0.489324,DERMASON
0.046585,0.083865,0.09429,0.584797,DERMASON
0.046593,0.087156,0.094305,0.622111,DERMASON
0.046606,0.103391,0.094329,0.471431,DERMASON
0.046615,0.085099,0.094344,0.565078,DERMASON
0.046623,0.088938,0.09436,0.498708,DERMASON
0.046645,0.095723,0.094399,0.485244,DERMASON
0.046649,0.092198,0.094407,0.56621,DERMASON
0.046653,0.094351,0.094415,0.447072,DERMASON
0.04667,0.083998,0.094446,0.624754,DERMASON
0.046675,0.096438,0.094454,0.393636,DERMASON
0.046683,0.097126,0.094469,0.388159,DERMASON
0.046687,0.086158,0.094477,0.575907,DERMASON
0.046717,0.096792,0.094532,0.510395,DERMASON
0.046734,0.086261,0.094563,0.576228,DERMASON
0.046743,0.08727,0.094579,0.572874,DERMASON
0.046781,0.086408,0.094649,0.606436,DERMASON
0.046794,0.088515,0.094672,0.562953,DERMASON
0.04682,0.088395,0.094719,0.562145,DERMASON
0.046824,0.094454,0.094727,0.439148,DERMASON
0.046828,0.091282,0.094735,0.55174,DERMASON
0.046841,0.088351,0.094758,0.573358,DERMASON
0.046871,0.079863,0.094813,0.619051,DERMASON
0.046875,0.094299,0.094821,0.480757,DERMASON
0.046901,0.093745,0.094867,0.453961,DERMASON
0.046918,0.094586,0.094899,0.493863,DERMASON
0.046918,0.084861,0.094899,0.59624,DERMASON
0.046927,0.096662,0.094914,0.44238,DERMASON
0.046935,0.089449,0.09493,0.488711,DERMASON
0.046939,0.08791,0.094938,0.595849,DERMASON
0.046944,0.091396,0.094945,0.540888,DERMASON
0.046973,0.086827,0.095,0.55965,DERMASON
0.046978,0.087248,0.095008,0.58534,DERMASON
0.046982,0.085605,0.095016,0.566217,DERMASON
0.046986,0.095253,0.095023,0.533261,DERMASON
0.046995,0.086467,0.095039,0.537409,DERMASON
0.047016,0.089737,0.095078,0.563324,DERMASON
0.04711,0.089595,0.095249,0.527082,DERMASON
0.047119,0.092976,0.095265,0.429341,DERMASON
0.047136,0.095134,0.095296,0.492978,DERMASON
0.04714,0.087496,0.095304,0.522636,DERMASON
0.047157,0.096742,0.095335,0.543074,DERMASON
0.047183,0.09652,0.095382,0.453249,DERMASON
0.047187,0.086506,0.09539,0.514306,DERMASON
0.047191,0.109765,0.095398,0.452271,DERMASON
0.047191,0.099401,0.095398,0.549483,DERMASON
0.047196,0.099781,0.095405,0.448132,DERMASON
0.047204,0.0913,0.095421,0.588329,DERMASON
0.047221,0.09982,0.095452,0.429003,DERMASON
0.04726,0.091366,0.095522,0.53278,DERMASON
0.047281,0.093737,0.095561,0.496284,DERMASON
0.047285,0.085939,0.095569,0.587897,DERMASON
0.047289,0.086949,0.095577,0.557915,DERMASON
0.047298,0.095411,0.095592,0.579814,DERMASON
0.047302,0.104421,0.0956,0.413026,DERMASON
0.047307,0.093169,0.095608,0.454018,DERMASON
0.047332,0.089999,0.095655,0.619679,DERMASON
0.047341,0.082172,0.09567,0.628818,DERMASON
0.047358,0.087354,0.095701,0.517787,DERMASON
0.047362,0.101767,0.095709,0.428032,DERMASON
0.047379,0.090919,0.09574,0.533116,DERMASON
0.047388,0.092805,0.095756,0.551389,DERMASON
0.047388,0.086256,0.095756,0.5866,DERMASON
0.047396,0.090919,0.095771,0.561988,DERMASON
0.0474,0.102561,0.095779,0.45124,DERMASON
0.0474,0.093288,0.095779,0.566907,DERMASON
0.047418,0.086636,0.09581,0.651806,DERMASON
0.047456,0.088349,0.09588,0.604812,DERMASON
0.047456,0.089247,0.09588,0.540389,DERMASON
0.047456,0.100528,0.09588,0.584716,DERMASON
0.047465,0.097598,0.095896,0.405653,DERMASON
0.047477,0.091888,0.095919,0.562798,DERMASON
0.047486,0.095697,0.095935,0.481025,DERMASON
0.047494,0.090623,0.09595,0.470006,DERMASON
0.047558,0.090178,0.096067,0.527786,DERMASON
0.047558,0.097749,0.096067,0.441969,DERMASON
0.047571,0.086463,0.096091,0.605345,DERMASON
0.047571,0.099594,0.096091,0.466876,DERMASON
0.04758,0.094521,0.096106,0.435066,DERMASON
0.047648,0.14499,0.096231,0.467258,DERMASON
0.047678,0.094122,0.096285,0.479415,DERMASON
0.047695,0.085158,0.096316,0.602499,DERMASON
0.047738,0.087808,0.096394,0.552823,DERMASON
0.047742,0.088084,0.096402,0.569082,DERMASON
0.047742,0.097074,0.096402,0.43481,DERMASON
0.047755,0.095309,0.096425,0.549582,DERMASON
0.047772,0.09535,0.096456,0.549082,DERMASON
0.047785,0.089454,0.096479,0.489916,DERMASON
0.047789,0.096503,0.096487,0.555924,DERMASON
0.047815,0.093707,0.096534,0.515112,DERMASON
0.047819,0.090427,0.096542,0.552262,DERMASON
0.047832,0.092274,0.096565,0.459605,DERMASON
0.047857,0.099439,0.096612,0.421835,DERMASON
0.047862,0.094443,0.096619,0.426291,DERMASON
0.047883,0.088871,0.096658,0.559005,DERMASON
